factor,factor_level,method,comparison_protocol,n_cases,n_seeds,failure_rate,SCNR_improvement_dB__mean,SCNR_improvement_dB__std,SCNR_improvement_dB__ci95_low,SCNR_improvement_dB__ci95_high,SCNR_improvement_dB__p05,SCNR_improvement_dB__p95,target_loss_dB__mean,target_loss_dB__std,target_loss_dB__ci95_low,target_loss_dB__ci95_high,target_loss_dB__p05,target_loss_dB__p95,residual_suppression_dB__mean,residual_suppression_dB__std,residual_suppression_dB__ci95_low,residual_suppression_dB__ci95_high,residual_suppression_dB__p05,residual_suppression_dB__p95,background_residual_p95_dB_over_input_median__mean,background_residual_p95_dB_over_input_median__std,background_residual_p95_dB_over_input_median__ci95_low,background_residual_p95_dB_over_input_median__ci95_high,background_residual_p95_dB_over_input_median__p05,background_residual_p95_dB_over_input_median__p95,background_residual_p99_dB_over_input_median__mean,background_residual_p99_dB_over_input_median__std,background_residual_p99_dB_over_input_median__ci95_low,background_residual_p99_dB_over_input_median__ci95_high,background_residual_p99_dB_over_input_median__p05,background_residual_p99_dB_over_input_median__p95,background_residual_cvar95_dB_over_input_median__mean,background_residual_cvar95_dB_over_input_median__std,background_residual_cvar95_dB_over_input_median__ci95_low,background_residual_cvar95_dB_over_input_median__ci95_high,background_residual_cvar95_dB_over_input_median__p05,background_residual_cvar95_dB_over_input_median__p95,high_tail_fraction_15dB__mean,high_tail_fraction_15dB__std,high_tail_fraction_15dB__ci95_low,high_tail_fraction_15dB__ci95_high,high_tail_fraction_15dB__p05,high_tail_fraction_15dB__p95,background_Pfa__mean,background_Pfa__std,background_Pfa__ci95_low,background_Pfa__ci95_high,background_Pfa__p05,background_Pfa__p95,Pd__mean,Pd__std,Pd__successes,Pd__trials,Pd__ci95_low,Pd__ci95_high,Pd__p05,Pd__p95,runtime_ms__mean,runtime_ms__std,runtime_ms__ci95_low,runtime_ms__ci95_high,runtime_ms__p05,runtime_ms__p95
target_radial_speed_mps,-1.0,Corrected JDL physical,scientific_controlled,5,5,0.0,-0.613144452733788,0.9783853636051774,-1.8279703350928016,0.6016814296252256,-1.1738349966051345,0.7108129565821972,1.4398129665376262,0.05904130888350322,1.366503498890094,1.5131224341851586,1.3632404555648365,1.4925061413989154,-2.3682565843429773,0.013518170271387743,-2.3850416096905613,-2.351471558995393,-2.3809280480085344,-2.3511278197481764,26.162767781697944,0.15105094919724968,25.975213256185064,26.350322307210824,25.962788021119472,26.295377786952717,37.98367292531741,0.1462875700246609,37.80203291623293,38.16531293440188,37.81846657469672,38.15277846608578,36.753059780335114,0.13198301453325112,36.589181222814645,36.91693833785558,36.58579811771977,36.882965179421184,0.15541880341880343,0.0013483163681949036,0.15374464752622563,0.15709295931138123,0.15382361228515073,0.1567085564008641,0.0043483538158094375,5.326165066236708e-05,0.004282220741697018,0.004414486889921857,0.004310043999393112,0.004421180397511758,1.0,0.0,5,5,0.5655085052479191,1.0,1.0,1.0,4182.434451199151,194.59858306360582,3940.808396507415,4424.060505890888,3976.4492955990136,4387.884195799779
target_radial_speed_mps,-1.0,Current legacy CSI [production replay],production_replay,5,5,0.0,15.425218180722947,6.22236294142927,7.699134132586805,23.151302228859088,7.659028483992413,21.47601655650312,-1.0106015473172616,0.05450866482730513,-1.078282994023536,-0.9429201006109872,-1.0597758336805856,-0.9419671648297219,20.305356517997083,0.0493583262937602,20.244070061226477,20.36664297476769,20.255718067267885,20.367509664162778,7.080271733047286,0.03140924961887123,7.041271998584907,7.119271467509664,7.048123419892385,7.114995740532437,10.988817447844283,0.10012791313762458,10.864492222885923,11.113142672802644,10.854747411443464,11.068539597646419,10.008781174903016,0.057108900977196994,9.93787110858259,10.079691241223442,9.935057297356689,10.061266796123862,0.0008362919132149902,0.00010077741773072668,0.0007111602217867058,0.0009614236046432747,0.0007457499765192073,0.0009696628158166619,0.0021711424670004553,0.00020012793412965918,0.0019226508161565656,0.002419634117844345,0.0019697314519799727,0.0024051737217417692,1.0,0.0,5,5,0.5655085052479191,1.0,1.0,1.0,242.89601279961062,15.35848232925299,223.82593822431335,261.9660873749079,221.9369745995209,253.74788979897858
target_radial_speed_mps,-1.0,Current legacy CSI [scientific controlled],scientific_controlled,5,5,0.0,15.461460291179852,6.233131491909366,7.722005321599724,23.20091526075998,7.673027158851075,21.5148416083191,-0.9700428672504839,0.05470153365614839,-1.0379637922379088,-0.902121942263059,-1.019387361578244,-0.9011785688146657,20.308392851196878,0.04935709797492451,20.24710791958555,20.369677782808207,20.258759862318662,20.370508789621958,7.077368821032904,0.028780608276779588,7.0416329758891925,7.113104666176615,7.049781189308952,7.11101475350127,10.989632561234531,0.1011230541943932,10.864071705452846,11.115193417016217,10.85339590796394,11.069398583413419,10.009472887483856,0.05703212179636731,9.938658155108078,10.080287619859634,9.93599644573304,10.062131902952935,0.000837418991265145,0.00010215974548111916,0.0007105709132354788,0.0009642670692948112,0.0007472527472527472,0.0009730440499671267,0.0021756941283568505,0.00019584507773261596,0.0019325203461106502,0.0024188679106030508,0.0019773175542406314,0.0023987255348202094,1.0,0.0,5,5,0.5655085052479191,1.0,1.0,1.0,245.21662140032277,13.542197224096332,228.40176265057403,262.0314801500715,229.3152251997526,258.5430176011869
target_radial_speed_mps,-1.0,DL-SMI/MVDR global,scientific_controlled,5,5,0.0,-1.2573942365261341,0.0998837673898716,-1.3814163144991953,-1.133372158553073,-1.3480892000068754,-1.1270339987934006,-0.00975950347390114,4.105622544821718e-05,-0.00981048151094237,-0.00970852543685991,-0.00980966186761073,-0.00971490675266143,-0.8047138208356458,0.013045187717947078,-0.8209115607748435,-0.7885160808964481,-0.8200601961469373,-0.7899007857081631,24.8673272853673,0.14945576700203622,24.681753440156793,25.052901130577805,24.676463088757504,25.007616273417298,36.22748821826713,0.1657321847327412,36.02170453114067,36.433271905393596,36.05898672432992,36.419843826891515,35.112118352694374,0.13788421332219833,34.94091248909142,35.28332421629733,34.94173604534485,35.24875665384821,0.15191246360477131,0.001497651772736004,0.15005288331671748,0.15377204389282514,0.15015196769042924,0.15344829529444914,0.004401835836747079,4.9943840396994704e-05,0.0043398223681940466,0.004463849305300112,0.004340388408435746,0.004454559247458655,1.0,0.0,5,5,0.5655085052479191,1.0,1.0,1.0,2495.536502200048,249.27533924905023,2186.0202878142263,2805.0527165858693,2288.66989379967,2790.0495924001007
target_radial_speed_mps,-1.0,DL-SMI/MVDR local,scientific_controlled,5,5,0.0,-0.06818401793522746,0.06683257857371495,-0.15116762465739955,0.014799588786944623,-0.12915338343006547,0.01990001453828539,-0.01128511229340635,0.00017595902786326286,-0.01150359428346327,-0.01106663030334943,-0.01145738193446651,-0.011058096286758247,0.12234642596887486,0.006225577780271182,0.11461635017108869,0.13007650176666105,0.11478065247667434,0.12913644711806035,23.60310073400307,0.14526884510573773,23.422725638974494,23.783475829031648,23.41984484459144,23.749271804208423,35.111291561352914,0.15605435216027932,34.91752449051233,35.3050586321935,34.952803438674394,35.298695476073156,34.20428086612162,0.13429591879535152,34.0375304586476,34.37103127359564,34.04155533139291,34.34431779068171,0.13528280266741805,0.0014745790655884268,0.1334518709291705,0.1371137344056656,0.13362674931905702,0.13696778435239973,0.00462107419208011,7.420239587061588e-05,0.004528939748547029,0.0047132086356131905,0.00454066150811713,0.004708314368077681,1.0,0.0,5,5,0.5655085052479191,1.0,1.0,1.0,1167.6827197999955,74.51202871507353,1075.1638163112902,1260.2016232887008,1087.6335064007435,1254.2626047998056
target_radial_speed_mps,-1.0,MNEC physical,scientific_controlled,5,5,0.0,-0.5078819301484447,0.10246905890517428,-0.6351140715209216,-0.3806497887759679,-0.6475022991245496,-0.430355489155459,-0.008391287775702692,2.8580221475899592e-05,-0.008426774807770035,-0.00835580074363535,-0.00841954468047821,-0.008357519613266235,-0.22214271481484804,0.004398413759473934,-0.22760406682919523,-0.21668136280050085,-0.22658391507128847,-0.21672940681498312,24.189532047127994,0.14845617541363565,24.00519935880571,24.373864735450276,24.003354286162278,24.33731533792259,35.55582664832798,0.15989005001627166,35.357296929551616,35.75435636710434,35.40051558576263,35.75207660661951,34.52988267486138,0.1306491312405234,34.367660352203295,34.69210499751947,34.36979231202251,34.66528180901764,0.14405184559030712,0.0014963143215736348,0.14219392596721098,0.14590976521340326,0.1423153940077017,0.14567558936789707,0.004482248520710059,6.695299343600847e-05,0.004399115399188528,0.004565381642231589,0.0044124563799120015,0.004552799271734183,1.0,0.0,5,5,0.5655085052479191,1.0,1.0,1.0,2393.974577199697,175.4425573567639,2176.133869976831,2611.8152844225624,2190.206422400661,2570.203093199234
target_radial_speed_mps,-1.0,Phase-only CSI [production replay],production_replay,5,5,0.0,12.372775171268941,5.4878928893252725,5.5586561445899,19.186894197947982,5.407109730948575,17.620430708152714,-0.893184847555867,0.023140159541683764,-0.9219171505714899,-0.8644525445402441,-0.9139461568909237,-0.8628784791407847,18.570893901729782,0.05396518049920798,18.503887279947296,18.63790052351227,18.508250972022456,18.633738288814186,8.747308094002653,0.041197088374495754,8.696155152537182,8.798461035468124,8.690501548799157,8.775206887327158,12.813245094269565,0.15769109754168925,12.617445735614655,13.009044452924474,12.64663838564341,12.983908941209561,11.743020003552735,0.0839304617403299,11.638806570857065,11.847233436248404,11.63605094082109,11.828959414744444,0.0029228890767352307,0.00024258738682692775,0.002621677052093665,0.0032241011013767963,0.0027117497886728656,0.0032429792429792426,0.00026475496889698073,0.0001444076884788021,8.544914104888519e-05,0.0004440607967450763,0.00016727355484751934,0.00046351084812623275,1.0,0.0,5,5,0.5655085052479191,1.0,1.0,1.0,230.2336889999424,18.590965099163427,207.14995694443013,253.31742105545464,205.28264959975786,245.0008515999798
target_radial_speed_mps,-1.0,Phase-only CSI [scientific controlled],scientific_controlled,5,5,0.0,12.409216314389019,5.49636730100201,5.584574915825007,19.233857712953032,5.428248535386517,17.65754836908249,-0.8526501177806061,0.02322582489669736,-0.8814887883834428,-0.8238114471777693,-0.873202938017839,-0.822118758794795,18.571858287717895,0.054002830941527614,18.504804916736664,18.638911658699126,18.509111735724883,18.634674477609735,8.745783198855568,0.04360385706871703,8.691641859350476,8.79992453836066,8.685877142553615,8.77588102758981,12.817696147350782,0.15703977284131662,12.622705515127468,13.012686779574096,12.653615897692234,12.989482487585079,11.74566236081042,0.0839190530333978,11.641463093895414,11.849861627725424,11.638774846961752,11.831700826912849,0.0029450549450549452,0.00023958841750156,0.002647566632656409,0.0032425432574534814,0.002741053817976895,0.0032606367990983373,0.0002620998331057503,0.00014731011296587678,7.919016926454623e-05,0.0004450094969469544,0.00015627370656956456,0.0004635108481262327,1.0,0.0,5,5,0.5655085052479191,1.0,1.0,1.0,227.9128734004189,17.861675757053188,205.73467366527936,250.09107313555845,209.9632454002858,247.95591320034873
target_radial_speed_mps,-1.0,Row complex LS / Wiener [scientific controlled],scientific_controlled,5,5,0.0,12.497163040656615,5.561922646857894,5.591123929253491,19.403202152059738,5.447389332585033,17.83700005746476,-0.882931879099659,0.019979913426241634,-0.907740218288271,-0.858123539911047,-0.9002653200338163,-0.8563617346277413,18.767918665956138,0.04578583644030596,18.711068041220518,18.82476929069176,18.71297301576167,18.81881834181382,8.531464182525834,0.03727436258911994,8.485181948442895,8.577746416608774,8.485668578261185,8.570970596441727,12.542510550732853,0.12632284326649285,12.385660024097987,12.699361077367719,12.420962300807764,12.683483220159845,11.49277058777123,0.06623376012755747,11.410530512355113,11.575010663187346,11.408224723683459,11.559889358942817,0.0024592843054381517,0.00017545994662226003,0.002241422006590364,0.0026771466042859395,0.0022845872076641305,0.0026689208227669765,0.0003508572295554544,0.00012395067801483818,0.0001969521351113607,0.0005047623239995481,0.0002495827643756638,0.0005177514792899408,1.0,0.0,5,5,0.5655085052479191,1.0,1.0,1.0,235.15533539939497,15.116253038388578,216.38602821387468,253.92464258491526,224.1624635997141,255.43218120001256
target_radial_speed_mps,-1.0,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,5,5,0.0,12.51038417514485,5.5644740158911565,5.60117712066699,19.41959122962271,5.455346893327363,17.849221335036244,-0.8621876360134667,0.01976442068066107,-0.886728405618017,-0.8376468664089164,-0.8798062931873125,-0.8358981897356523,18.766395662469826,0.04587596744103794,18.709433125315474,18.823358199624177,18.71140859976591,18.817510423666942,8.534232590312987,0.0372406447189111,8.487992222495581,8.580472958130393,8.487232058077737,8.571809717184019,12.55816351509948,0.13109386400401554,12.395388983780144,12.720938046418816,12.42829416927011,12.704897021524307,11.505945021818224,0.0675625676157034,11.422055013983531,11.589835029652917,11.41951234799078,11.57406137971491,0.0024923452615760308,0.00017097835521739918,0.0022800475934303226,0.002704642929721739,0.002317272471118625,0.002694092232553771,0.00035427097557275074,0.00012427236114682567,0.00019996645876483844,0.000508575492380663,0.0002526172052799272,0.0005211652253072371,1.0,0.0,5,5,0.5655085052479191,1.0,1.0,1.0,364.57499179996375,56.69713510478854,294.1762003389971,434.9737832609304,319.4697670009191,433.9288323993969
