case_id,factor,factor_family,factor_level,seed,scenario_label,valid_pulse_fraction,texture_sigma_config,azimuth_subcell_count_config,texture_nonuniformity_cv,p38_slope_rad_per_hz,p38_intercept_rad,p38_rmse_rad,p38_inlier_ratio,p38_accepted_sample_count,coherence_mean,coherence_p10,F1_F2_energy_ratio_dB,phase_variance_rad2,distance_to_clutter_ridge_hz,distance_to_clutter_ridge_mps,clutter_ridge_angle_deg_diagnostic,target_beam_hypothesis_angle_deg,distance_to_support_edge_rows,distance_to_support_edge_hz,target_fd_truth_hz,fa_ctr_hz,target_row_truth,target_range_bin_truth,dynamic_support_row_start,dynamic_support_row_end,target_bin_bytes,background_bin_bytes,target_input_sha256,background_input_sha256,best_strict_expert,best_strict_SCNR_improvement_dB,best_adaptive_expert,best_adaptive_SCNR_improvement_dB,best_overall_expert,best_overall_SCNR_improvement_dB,current_SCNR_improvement_dB,current_target_loss_dB,current_Pfa,current_failure,phase_only_SCNR_improvement_dB,phase_only_target_loss_dB,phase_only_Pfa,phase_only_failure,row_ls_SCNR_improvement_dB,row_ls_target_loss_dB,row_ls_Pfa,row_ls_failure,robust_row_ls_SCNR_improvement_dB,robust_row_ls_target_loss_dB,robust_row_ls_Pfa,robust_row_ls_failure,dl_mvdr_SCNR_improvement_dB,dl_mvdr_target_loss_dB,dl_mvdr_Pfa,dl_mvdr_failure,shrinkage_mvdr_SCNR_improvement_dB,shrinkage_mvdr_target_loss_dB,shrinkage_mvdr_Pfa,shrinkage_mvdr_failure,jdl_SCNR_improvement_dB,jdl_target_loss_dB,jdl_Pfa,jdl_failure,current_residual_p95_dB_over_input_median,current_residual_p99_dB_over_input_median,current_residual_cvar95_dB_over_input_median,dl_global_covariance_condition_number,dl_global_covariance_condition_number_p95,dl_global_estimated_clutter_rank,jdl_covariance_condition_number,jdl_estimated_clutter_rank,adaptive_failure
baseline_v2_texturesigma0p4_s20260981,texture_sigma,texture_sigma,0.4,20260981,Baseline V2 controlled single-target case,1.0,0.4,9.0,0.9374864762229235,0.0008660372687760726,-0.006703163609681044,0.004053316743882672,1.0,34.0,0.7243728871843109,0.36001528680967665,-0.06547817155448127,0.059730458130790066,52.33753393301666,0.490324935732421,-0.46823103519675885,0.0,18,180.0,-53.2468982695,-0.909364336483343,60,2200,42,88,49204480,49204480,3a9d33df22337a3dc15e50322868de0bf2066c6a5bb888279011df358f56c9e3,f41c259410380f0c3eeabbb2e73a7f58f663b20fb6daa34527d738bbdc17f356,Current legacy CSI [scientific controlled],20.905546570289026,DL-SMI/MVDR local,-0.07503321433317023,Current legacy CSI [scientific controlled],20.905546570289026,20.872187457568003,-6.856554695563542,0.0019401456531634045,0,19.271237096470216,-6.685192616169226,0.000288271885905022,0,19.54408837197486,-6.664862819274625,0.00034516765285996055,0,19.545669035563108,-6.653275903303103,0.0003546502806857836,0,-1.074184371686171,-0.011140844761173562,0.00437338795326961,0,-0.846842175660834,-0.011158261529726994,0.004413214990138067,0,-1.6400520680632749,1.3133665405788606,0.004291837353967531,0,6.989646112069834,10.897856210871065,9.879366025354168,16804.766238819397,84543.18339058201,1.0,2990672.3418755713,4.091826923076923,0
baseline_v2_texturesigma0p4_s20260982,texture_sigma,texture_sigma,0.4,20260982,Baseline V2 controlled single-target case,1.0,0.4,9.0,0.9204673807179431,0.0008771508748916763,-0.007431996843085408,0.00412725651449224,1.0,34.0,0.7180324241775414,0.3333769661078824,-0.0703287447481799,0.06787389835998729,52.95309009155092,0.4960917824137967,-0.4737381541943029,0.0,18,180.0,-53.2468982695,-0.2938081779490834,60,2200,42,88,49204480,49204480,0e22ea09a6a89be291d318904c9f448700ec5548a8177ed5d8716f563eccd83e,a37d7f15aaaa94b4277388d38718c5197e3ba92bc404e5ffb8c2f556b97f1cc6,Current legacy CSI [scientific controlled],17.26162636505572,DL-SMI/MVDR local,-0.028316152438201847,Current legacy CSI [scientific controlled],17.26162636505572,17.261066732776662,-6.91580026649551,0.0021999696555909574,0,14.473983248931095,-6.710962900933945,0.00018396297982096798,0,14.458212504022214,-6.7010788254988665,0.0002674101046882112,0,14.463130705613356,-6.680338546195726,0.0002768927325140343,0,-0.9113482317044941,-0.011296385094315827,0.004358215748748293,0,-0.7197662437301391,-0.011269314171790026,0.004392353208921256,0,-1.5002996325868758,1.3745161865833242,0.004320285237445,0,7.158244716912688,11.047438274235024,10.052956627981759,16200.267322385887,80767.32263741616,1.0,2873841.091911468,4.115384615384615,0
baseline_v2_texturesigma0p4_s20260983,texture_sigma,texture_sigma,0.4,20260983,Baseline V2 controlled single-target case,1.0,0.4,9.0,0.9429692908249396,0.0008759740454186451,-0.006090913320070214,0.00379067540451676,1.0,34.0,0.7200595713042833,0.3396529205579475,-0.06906037393156458,0.06721082744050139,51.58450234451542,0.4832701485177825,-0.4614939879084037,0.0,18,180.0,-53.2468982695,-1.6623959249845826,60,2200,42,88,49204480,49204480,1a60a802d8b036f2ae74b80599b61844d70e9bc1e713639d1bb59acbe1987952,54bfe1990b57e71a0b364b4840d315c289edd733137202c20e0296ca508bfd99,Current legacy CSI [production replay],14.257530393828183,DL-SMI/MVDR local,-0.027129674272774906,Current legacy CSI [production replay],14.257530393828183,14.257530393828183,-6.9470892809670755,0.0018908359884691245,0,11.371977963775002,-6.7091837061412924,9.103322712790169e-05,0,11.414296500197903,-6.702309887110031,0.00020292823547261418,0,11.411449848333422,-6.6753879414495785,0.00020292823547261418,0,-0.9120217551236802,-0.01100778691225635,0.004301319981793355,0,-0.7110839403585834,-0.011035080311130908,0.004346836595357306,0,-1.0440830436911064,1.1450615586594368,0.004236838112577758,0,7.108402296518893,11.057211364819972,10.068986292989003,15606.118624222816,77461.20225040294,1.0,3006657.329027821,4.115384615384615,0
baseline_v2_texturesigma0p4_s20260984,texture_sigma,texture_sigma,0.4,20260984,Baseline V2 controlled single-target case,1.0,0.4,9.0,0.9351500256271462,0.000871333869147571,-0.006475508467507702,0.004185967597499532,1.0,34.0,0.7175222286205658,0.3409447305489836,-0.06929769682746595,0.0630896829101874,52.34707749348388,0.4904143447152503,-0.46831641733780577,0.0,18,180.0,-53.2468982695,-0.8998207760161177,60,2200,42,88,49204480,49204480,3c8354347d2e8a3971296355e51921dd9e2bf7b226ecdd8d67beb9e635e0376e,5f1818c6eb5040d1e3569f684b0e6d08ed2bf0a2548de65be2fd22cdfb45980d,Current legacy CSI [production replay],15.825520857474682,DL-SMI/MVDR local,0.007575044217102089,Current legacy CSI [production replay],15.825520857474682,15.825520857474682,-6.976460092217951,0.0020254893035958127,0,13.485719927241277,-6.670488370847462,0.00033378849946897286,0,13.651316004445013,-6.694354487863039,0.00037740858746775904,0,13.63995961749055,-6.680373320857841,0.0003736155363374298,0,-1.0042061642108266,-0.011268168160678594,0.004312699135184343,0,-0.785721610731259,-0.011241486651433605,0.004316492186314672,0,-1.0865016118933224,1.5020058357613406,0.004280458200576544,0,7.05414504404991,11.031502535300184,10.053441394104755,16039.41904368452,80749.21624207006,1.0,2948403.061340421,4.092307692307692,0
baseline_v2_texturesigma0p4_s20260985,texture_sigma,texture_sigma,0.4,20260985,Baseline V2 controlled single-target case,1.0,0.4,9.0,0.9540488947829402,0.0008685289174449178,-0.008626281630926035,0.0038359396342842788,1.0,34.0,0.7218752740343771,0.3454309806364051,-0.06782194274622322,0.06350656118797272,53.164082101697815,0.49806846408068106,-0.47562581092507694,0.0,18,180.0,-53.2468982695,-0.08281616780218845,60,2200,42,88,49204480,49204480,b1407d02d4202ca3a0b474f5b1d99dc41f77bc7d5d5acf5118bed5dd97f8c2fc,a4bd916f120fe7f372dd7892414187e55d83c37fffc28493171e3341a21a224c,Current legacy CSI [production replay],14.717349234667413,DL-SMI/MVDR local,-0.01356710298372299,Current legacy CSI [production replay],14.717349234667413,14.717349234667413,-6.942355942358061,0.0020216962524654833,0,13.187394992917888,-6.708484565604622,0.00027499620694886967,0,13.137909908370847,-6.714488223116543,0.00032620239720831435,0,13.104203462828167,-6.681887871363567,0.00032430587164314974,0,-0.7847448239000681,-0.011268500699349036,0.004380974055530269,0,-0.6136789363398512,-0.011260087527846439,0.0044189045668335605,0,-0.48866055472421266,1.3034947390209624,0.004367698376574116,0,6.983602175914692,10.791841798179666,9.860407750000865,16468.357222599065,81426.59806231507,1.0,2996697.191924321,4.109615384615385,0
baseline_v2_texturesigma1p1_s20260981,texture_sigma,texture_sigma,1.1,20260981,Baseline V2 controlled single-target case,1.0,1.1,9.0,0.9872405092863915,0.0008654724673763348,-0.0037087649177567827,0.004408111342993848,1.0,34.0,0.687981123669584,0.27562498030970684,-0.06148194062903467,0.07559224302657126,48.370789951834226,0.4531624379706901,-0.43274236640790786,0.0,18,180.0,-53.2468982695,-4.876108317665777,60,2200,42,88,49204480,49204480,a47b35f16608cce51e471f79a3ea4d98a61b424808cbfa9aa125adc236fe33b4,b4c0229d5b79da8744a82c637af7dd89641385673565c76688e71c9de019effa,Current legacy CSI [scientific controlled],22.541181146629775,DL-SMI/MVDR local,-0.003407605080889553,Current legacy CSI [scientific controlled],22.541181146629775,22.490336867615156,-6.848682629295872,0.00474700348960704,0,21.470050745527182,-6.711395611212191,0.003119784554695797,0,21.76897577091627,-6.638755601686563,0.003311333636777424,0,21.76696767685192,-6.632353268987794,0.0033170232134729174,0,-1.2744710635277112,-0.010880303833176973,0.0040851160673645885,0,-0.6704750868062019,-0.010808593328468187,0.004111667425276893,0,-2.3664021443064964,0.849219404370895,0.004058564709452283,0,8.649973484796226,13.766035650337514,13.056508748489136,22254.015751607727,122452.89620301036,1.0,25353365.881426368,4.210096153846154,0
baseline_v2_texturesigma1p1_s20260982,texture_sigma,texture_sigma,1.1,20260982,Baseline V2 controlled single-target case,1.0,1.1,9.0,0.874485818093843,0.0008762211741628061,-0.007061429791927008,0.004126679949338635,1.0,34.0,0.6810764878819332,0.23063006511246664,-0.07060738032223768,0.08836057794652394,51.518216119367516,0.4826491450687628,-0.46090095408473153,0.0,18,180.0,-53.2468982695,-1.7286821501324856,60,2200,42,88,49204480,49204480,49f432e44aafd947eaaaef99388127599084137b69ff269d5cf2351b1aa6347a,c48b92a99397b684d226fc01c0ab1500ab9ae99bdb53fde732d1600d60894615,Current legacy CSI [scientific controlled],18.509265051960863,DL-SMI/MVDR local,-0.04902246901527718,Current legacy CSI [scientific controlled],18.509265051960863,18.498192399350206,-6.879334127601549,0.005012517068730087,0,15.455462970346684,-6.760386723472758,0.002315657715065999,0,15.38660334223772,-6.776686188903637,0.002444621453497193,0,15.363803804249745,-6.751021047268663,0.002456000606888181,0,-0.9034683936435588,-0.011322989253413313,0.00409839174632074,0,-0.5007496800963791,-0.011247223360399667,0.004124943104233045,0,-0.7540003052134008,2.0151765287052017,0.004050978607191625,0,8.757622003024403,13.57644703685259,12.66962132957591,18653.757050095184,95969.18371425236,1.0,20263215.080202293,4.2057692307692305,0
baseline_v2_texturesigma1p1_s20260983,texture_sigma,texture_sigma,1.1,20260983,Baseline V2 controlled single-target case,1.0,1.1,9.0,0.9095414300361697,0.000867431653887485,0.0010124718583125738,0.003408370618718935,1.0,34.0,0.6881716784991594,0.25909984890968846,-0.06684207975220396,0.08212034616236892,45.374421474506974,0.4250909170053259,-0.405935320270125,0.0,18,180.0,-53.2468982695,-7.8724767949930285,60,2200,42,88,49204480,49204480,61d5458550722edfdb353bc248a4bbbc45cade012a3c667e9df3e1a07f6037a7,8953a67f8c7de37b2c12ee82152fd0bca31bca40a239a9f95d7b6404b62846fa,Current legacy CSI [scientific controlled],11.067062869929822,DL-SMI/MVDR local,-0.06164865498427652,Current legacy CSI [scientific controlled],11.067062869929822,11.06185307815541,-6.888363503561857,0.004783037475345167,0,8.543634606465732,-6.724298324704405,0.0025830678197542103,0,8.603068797512014,-6.682389621516506,0.002763237748444849,0,8.59870631297615,-6.667601338240797,0.0027954786830526475,0,-0.8524077994790922,-0.010734372543693457,0.004026323774844485,0,-0.4642369914845528,-0.01071799092070119,0.004088909118494917,0,-1.7618991962413162,0.6841183233484232,0.003984600212410864,0,8.713735457658702,13.844034884115908,13.017541994344617,17812.101326087555,95562.26809379864,1.0,22485332.104714602,4.222596153846154,0
baseline_v2_texturesigma1p1_s20260984,texture_sigma,texture_sigma,1.1,20260984,Baseline V2 controlled single-target case,1.0,1.1,9.0,0.9414041607623596,0.0008721795967194503,-0.005499096906515615,0.00423053599781124,1.0,34.0,0.6790860284346306,0.24589243310165435,-0.06798862056101851,0.08273345441603433,50.077450929479795,0.4691513157663479,-0.4480110710639536,0.0,18,180.0,-53.2468982695,-3.169447340020208,60,2200,42,88,49204480,49204480,1c131a7945caf38beaa64772b7724bd3f43fec237eef9a4b5791694ef47598f6,2e6bcaad0d2e42841ed026d87996d2d26256997159c10022c24d21275773157a,Current legacy CSI [scientific controlled],11.083798998579345,DL-SMI/MVDR local,0.09110729722695865,Current legacy CSI [scientific controlled],11.083798998579345,11.078191983639469,-6.980193440360382,0.00501820664542558,0,7.204057828429242,-6.693991790369001,0.002918752844788348,0,7.330368696797029,-6.68717323063181,0.003060992262175694,0,7.33119698048327,-6.682211016562753,0.0030647853133060235,0,-1.1061133133452872,-0.011081451482924875,0.004130632680928539,0,-0.6323821731358832,-0.01103312178671883,0.004168563192231831,0,-1.3701088513502881,1.2135004719994544,0.004049082081626461,0,8.74928710424667,13.996914077092857,13.049174360247054,19583.530848494,115341.23291224432,1.0,21984156.88234576,4.207692307692308,0
baseline_v2_texturesigma1p1_s20260985,texture_sigma,texture_sigma,1.1,20260985,Baseline V2 controlled single-target case,1.0,1.1,9.0,1.1829687891212117,0.0008648404151590193,-0.006565439008131074,0.004228723542801143,1.0,34.0,0.682457371657685,0.26383514652976403,-0.06551408837091074,0.07767215732476276,60.44124384604939,0.5662446580370162,-0.5407318448473014,0.0,18,180.0,-53.2468982695,7.1943455765493916,60,2200,42,88,49204480,49204480,39e74ea6137cfb1e0e041f19a480dddfccf81d7ec6be94804edca1b88ed513d5,0e5471fab68fac47af1cf9e3a96454b43bca95cd1db899cf0c813b0529cd576f,Current legacy CSI [production replay],15.552420443422825,Corrected JDL physical,0.1393362828135447,Current legacy CSI [production replay],15.552420443422825,15.552420443422825,-7.074295107850458,0.005177514792899409,0,13.4397269137088,-6.778966082365847,0.0027120315581854043,0,13.013266969944297,-6.767540012584767,0.0027670307995751784,0,13.021952321748874,-6.758769922949029,0.0027613412228796844,0,-0.43327968337609946,-0.011132923390615841,0.0045118343195266275,0,-0.23000830673579653,-0.011182106629949963,0.0045061447428311335,0,0.1393362828135447,1.2288827266473847,0.004352526172052799,0,8.59184461844485,13.536482283764975,13.469259237866165,20476.517415427308,99650.4860386169,1.0,29273231.09073693,4.215865384615385,0
