case_id,factor,factor_level,seed,scenario_label,method,comparison_protocol,method_family,target_id,target_snr_config_dB,target_fd_truth_hz,fa_ctr_hz,target_clutter_center_offset_hz,target_motion_ve_mps,target_motion_vn_mps,target_velocity_mode,target_radial_speed_config_mps,target_azimuth_offset_deg,channel_valid_fraction,target_row_truth,target_range_bin_truth,runtime_ms,status,training_source,steering_source,p38_fit_source,p38_rmse_rad,p38_inlier_ratio,p38_sample_count,p38_k_rad_per_hz,p38_b_rad,covariance_condition_number,estimated_clutter_rank,loading_coefficient,shrinkage_coefficient,steering_projection_error_mean,steering_projection_error_p95,robust_lsq_condition_number,robust_lsq_confidence,robust_lsq_iterations,residual_suppression_dB,input_SCNR_dB,output_SCNR_dB,SCNR_improvement_dB,target_loss_dB,background_residual_p95_dB_over_input_median,background_residual_p99_dB_over_input_median,background_residual_cvar95_dB_over_input_median,high_tail_fraction_15dB,target_signal_power_before,target_signal_power_after,background_power_before_roi,background_power_after_roi,target_detected,detection_threshold_scale,target_cfar_candidate_cells,target_peak_power,false_alarm_count,background_Pfa,cfar_test_cells,cfar_alpha,academic_reference_status,training_mode,training_sample_count,training_valid_fraction,training_channel_valid_fraction,covariance_condition_number_p95,weight_build_runtime_ms,cut_guard_bins,range_block_size
baseline_v2_texturesigma0p4_s20260981,texture_sigma,0.4,20260981,Baseline V2 controlled single-target case,Current legacy CSI [production replay],production_replay,F1/F2 strict,B2_TARGET_texture_sigma_0.4_20260981,10.0,-53.2468982695,-0.909364336483343,-52.33753393301666,-0.5,0.5,enu,nan,0.0,1.0,60,2200,429.34434000017063,ok,target-observation P38,not applicable to two-channel CSI,observed,0.004181538159243805,1.0,34.0,0.0008692827185069098,-0.006943608951762962,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.47671391892611,4.012069034604858,24.88425649217286,20.872187457568003,-6.856554695563542,6.989914771067297,10.897170794705284,9.87850158428168,0.0007438715131022823,21856809.545203835,4507453.949043171,8677205.133032355,14638.805791616098,1.0,1.0,1045.0,76590297.80826353,1023.0,0.0019401456531634045,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p4_s20260981,texture_sigma,0.4,20260981,Baseline V2 controlled single-target case,Phase-only CSI [production replay],production_replay,F1/F2 strict,B2_TARGET_texture_sigma_0.4_20260981,10.0,-53.2468982695,-0.909364336483343,-52.33753393301666,-0.5,0.5,enu,nan,0.0,1.0,60,2200,226.6530540000531,ok,target-observation P38,not applicable to two-channel CSI,observed,0.004181538159243805,1.0,34.0,0.0008692827185069098,-0.006943608951762962,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.762060276769063,4.012069034604858,23.283306131075076,19.271237096470216,-6.685192616169226,8.609510964791978,12.619877661496108,11.569757911021444,0.002366863905325444,21856809.545203835,4688862.597287671,8677205.133032355,22015.922776916566,1.0,1.0,171.0,76884124.59933689,152.0,0.000288271885905022,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p4_s20260981,texture_sigma,0.4,20260981,Baseline V2 controlled single-target case,Current legacy CSI [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_texture_sigma_0.4_20260981,10.0,-53.2468982695,-0.909364336483343,-52.33753393301666,-0.5,0.5,enu,nan,0.0,1.0,60,2200,242.22697700133722,ok,paired C+N background,not applicable to two-channel CSI,observed,0.004053316743882672,1.0,34.0,0.0008660372687760726,-0.006703163609681044,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.476559988553017,4.012069034604858,24.917615604893882,20.905546570289026,-6.837671344339275,6.989646112069834,10.897856210871065,9.879366025354168,0.0007513853667699821,21856809.545203835,4527095.264358113,8677205.133032355,14590.093431700143,1.0,1.0,1049.0,76931782.24959217,1031.0,0.0019553178576847217,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p4_s20260981,texture_sigma,0.4,20260981,Baseline V2 controlled single-target case,Phase-only CSI [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_texture_sigma_0.4_20260981,10.0,-53.2468982695,-0.909364336483343,-52.33753393301666,-0.5,0.5,enu,nan,0.0,1.0,60,2200,235.79960099959862,ok,paired C+N background,not applicable to two-channel CSI,observed,0.004053316743882672,1.0,34.0,0.0008660372687760726,-0.006703163609681044,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.76182986529171,4.012069034604858,23.311142891308634,19.299073856703778,-6.6664344512088665,8.608508989379214,12.623639725154769,11.570604953885349,0.0023743777589931435,21856809.545203835,4709158.659789042,8677205.133032355,21969.94823753132,1.0,1.0,169.0,77226894.85554996,150.0,0.00028447883477469274,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p4_s20260981,texture_sigma,0.4,20260981,Baseline V2 controlled single-target case,Row complex LS / Wiener [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_texture_sigma_0.4_20260981,10.0,-53.2468982695,-0.909364336483343,-52.33753393301666,-0.5,0.5,enu,nan,0.0,1.0,60,2200,233.3191510006145,ok,paired C+N background,not applicable to two-channel CSI,observed,0.004053316743882672,1.0,34.0,0.0008660372687760726,-0.006703163609681044,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.945351527668606,4.012069034604858,23.556157406579715,19.54408837197486,-6.664862819274625,8.409711011035258,12.338099566019503,11.352564489287069,0.0020963651732882503,21856809.545203835,4710863.126172499,8677205.133032355,20772.307613635432,1.0,1.0,201.0,77318387.08534557,182.0,0.00034516765285996055,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p4_s20260981,texture_sigma,0.4,20260981,Baseline V2 controlled single-target case,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_texture_sigma_0.4_20260981,10.0,-53.2468982695,-0.909364336483343,-52.33753393301666,-0.5,0.5,enu,nan,0.0,1.0,60,2200,315.09951500083844,ok,paired C+N background,not applicable to two-channel CSI,observed,0.004053316743882672,1.0,34.0,0.0008660372687760726,-0.006703163609681044,nan,nan,nan,nan,nan,nan,75572.61479056418,0.9175517885970342,5.0,18.94424942851335,4.012069034604858,23.557738070167964,19.545669035563108,-6.653275903303103,8.409139733723826,12.345595244133872,11.362807868107552,0.00210387902695595,21856809.545203835,4723448.424270462,8677205.133032355,20820.22270222515,1.0,1.0,207.0,77458845.9985158,187.0,0.0003546502806857836,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p4_s20260981,texture_sigma,0.4,20260981,Baseline V2 controlled single-target case,DL-SMI/MVDR global,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.4_20260981,10.0,-53.2468982695,-0.909364336483343,-52.33753393301666,-0.5,0.5,enu,nan,0.0,1.0,60,2200,2449.932331999662,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,16804.766238819397,1.0,7352.74937969336,0.0,7.712863493119589e-17,2.2591401799415137e-16,,,,-0.8027730451148217,4.021920868062743,2.947736496376572,-1.074184371686171,-0.011140844761173562,24.955764580582326,36.287950390255375,35.21751628836926,0.15222879684418145,22049448.16392418,21992957.76872301,8733848.172403695,11156038.147615392,1.0,1.0,2306.0,391962358.8007033,2306.0,0.00437338795326961,527280.0,13.44971616743564,corrected research baseline,global,4086.0,1.0,1.0,84543.18339058201,2200.1628190009797,4,256
baseline_v2_texturesigma0p4_s20260981,texture_sigma,0.4,20260981,Baseline V2 controlled single-target case,DL-SMI/MVDR local,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.4_20260981,10.0,-53.2468982695,-0.909364336483343,-52.33753393301666,-0.5,0.5,enu,nan,0.0,1.0,60,2200,1594.8417729996436,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,772102.1705474459,1.0,7365.621406677926,0.0,7.134318685184237e-17,2.244791046816224e-16,,,,0.11671198078855438,4.021920868062743,3.946887653729573,-0.07503321433317023,-0.012147772347932444,23.719390281069863,35.20508678555085,34.317238622405824,0.13574528036066497,22049448.16392418,21987859.21238009,8733848.172403695,8861233.529973714,1.0,1.0,2424.0,389191763.63034564,2423.0,0.00459528144439387,527280.0,13.44971616743564,corrected research baseline,local,487.875,1.0,1.0,4355840.544702246,1346.7374489991926,4,256
baseline_v2_texturesigma0p4_s20260981,texture_sigma,0.4,20260981,Baseline V2 controlled single-target case,Shrinkage-SMI/MVDR global,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.4_20260981,10.0,-53.2468982695,-0.909364336483343,-52.33753393301666,-0.5,0.5,enu,nan,0.0,1.0,60,2200,3885.9088029985287,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,1225.8828437852987,1.0,7352.74937969336,0.0023941608903096327,7.657403163467877e-17,2.2591401799415137e-16,,,,-0.6140244281892294,4.021920868062743,3.175078692401909,-0.846842175660834,-0.011158261529726994,24.732854899669682,36.07549362778141,35.029681575394505,0.14946369869446793,22049448.16392418,21992869.569240138,8733848.172403695,10587027.212352294,1.0,1.0,2327.0,391111703.72723114,2327.0,0.004413214990138067,527280.0,13.44971616743564,corrected research baseline,global,4086.0,1.0,1.0,1488.2891401094673,3638.55439299914,4,256
baseline_v2_texturesigma0p4_s20260981,texture_sigma,0.4,20260981,Baseline V2 controlled single-target case,Shrinkage-SMI/MVDR local,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.4_20260981,10.0,-53.2468982695,-0.909364336483343,-52.33753393301666,-0.5,0.5,enu,nan,0.0,1.0,60,2200,2132.503420998546,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,263.59700452303326,1.0,7365.621406677926,0.018565276494849816,7.440750770978396e-17,2.2530044628618934e-16,,,,-0.08041174242335805,4.021920868062743,3.790869170869859,-0.2310516971928842,-0.011512200131616154,24.019912123662653,35.45625727871534,34.50889732025156,0.1395115995115995,22049448.16392418,21991077.281139106,8733848.172403695,9186701.128199099,1.0,1.0,2381.0,389448284.7146772,2382.0,0.004517523896222121,527280.0,13.44971616743564,corrected research baseline,local,487.875,1.0,1.0,395.2316540856518,1886.4441069999884,4,256
baseline_v2_texturesigma0p4_s20260981,texture_sigma,0.4,20260981,Baseline V2 controlled single-target case,Corrected JDL physical,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.4_20260981,10.0,-53.2468982695,-0.909364336483343,-52.33753393301666,-0.5,0.5,enu,nan,0.0,1.0,60,2200,4299.6455039992725,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,2990672.3418755713,4.091826923076923,7352.749379693364,0.0,8.02873027568697e-17,2.2887833992611187e-16,,,,-2.3396305095689476,4.021920868062743,2.3818687999994683,-1.6400520680632749,1.3133665405788606,26.183564716322593,38.0365469387638,36.83000341033552,0.15587489433643278,22049448.16392418,29835572.712895185,8733848.172403695,17240406.391715895,1.0,1.0,2262.0,543596615.4856184,2263.0,0.004291837353967531,527280.0,13.44971616743564,corrected research baseline,global,4086.0,1.0,1.0,15524774.9318348,3933.9820080003847,4,256
baseline_v2_texturesigma0p4_s20260981,texture_sigma,0.4,20260981,Baseline V2 controlled single-target case,MNEC physical,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.4_20260981,10.0,-53.2468982695,-0.909364336483343,-52.33753393301666,-0.5,0.5,enu,nan,0.0,1.0,60,2200,2371.1631639998814,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,16804.766238819397,1.0,7352.74937969336,0.0,6.994427360473471e-17,2.237726045655905e-16,,,,-0.22412933544747282,4.021920868062743,3.6873562930835035,-0.33456457497923964,-0.011584390853363307,24.300367310530273,35.64113232493048,34.639146954921884,0.14460599229829998,22049448.16392418,21990711.73687995,8733848.172403695,9408137.508086309,1.0,1.0,2347.0,389556693.20872545,2347.0,0.004451145501441359,527280.0,13.44971616743564,corrected research baseline,global,4086.0,1.0,1.0,84543.18339058201,2155.950415000916,4,256
baseline_v2_texturesigma0p4_s20260981,texture_sigma,0.4,20260981,Baseline V2 controlled single-target case,SA-MNEC physical [approximate academic reference],scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.4_20260981,10.0,-53.2468982695,-0.909364336483343,-52.33753393301666,-0.5,0.5,enu,nan,0.0,1.0,60,2200,7028.330219000054,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,6463.674784072479,1.0,2.3705602876357336e-06,0.0,7.395420491993064e-17,2.2435808018097274e-16,,,,-0.22079783131850964,4.021920868062743,3.795200928674796,-0.2267199393879471,0.006124530795038269,24.293466377501325,35.63465147805366,34.63523418790014,0.14476378322532168,29.89736145454885,29.939553213954415,11.842428606749872,12.494682425508493,1.0,1.0,2355.0,529.9069695355994,2356.0,0.004468214231527841,527280.0,13.44971616743564,approximate academic reference,global,16344.0,1.0,1.0,26565.08110014809,6772.243218998483,4,256
baseline_v2_texturesigma0p4_s20260982,texture_sigma,0.4,20260982,Baseline V2 controlled single-target case,Current legacy CSI [production replay],production_replay,F1/F2 strict,B2_TARGET_texture_sigma_0.4_20260982,10.0,-53.2468982695,-0.2938081779490834,-52.95309009155092,-0.5,0.5,enu,nan,0.0,1.0,60,2200,437.8528739998728,ok,target-observation P38,not applicable to two-channel CSI,observed,0.004352532547623843,1.0,34.0,0.0008803515539879695,-0.007680694140113566,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.262909512980777,4.172956645064654,21.434023377841317,17.261066732776662,-6.91580026649551,7.155120003862922,11.047143192459226,10.051999143973319,0.0008077392692777308,20373659.00079653,4144660.9217250566,7794232.714146228,29791.10886580658,1.0,1.0,1168.0,74139788.04886118,1160.0,0.0021999696555909574,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p4_s20260982,texture_sigma,0.4,20260982,Baseline V2 controlled single-target case,Phase-only CSI [production replay],production_replay,F1/F2 strict,B2_TARGET_texture_sigma_0.4_20260982,10.0,-53.2468982695,-0.2938081779490834,-52.95309009155092,-0.5,0.5,enu,nan,0.0,1.0,60,2200,232.41581200090877,ok,target-observation P38,not applicable to two-channel CSI,observed,0.004352532547623843,1.0,34.0,0.0008803515539879695,-0.007680694140113566,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.527856711462817,4.172956645064654,18.64693989399575,14.473983248931095,-6.710962900933945,8.7662656245834,12.968538809811456,11.77995375637603,0.002905982905982906,20373659.00079653,4344829.543775819,7794232.714146228,59330.60180154103,1.0,1.0,120.0,74988299.49714807,97.0,0.00018396297982096798,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p4_s20260982,texture_sigma,0.4,20260982,Baseline V2 controlled single-target case,Current legacy CSI [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_texture_sigma_0.4_20260982,10.0,-53.2468982695,-0.2938081779490834,-52.95309009155092,-0.5,0.5,enu,nan,0.0,1.0,60,2200,231.0022729998309,ok,paired C+N background,not applicable to two-channel CSI,observed,0.00412725651449224,1.0,34.0,0.0008771508748916763,-0.007431996843085408,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.262797529120398,4.172956645064654,21.434583010120374,17.26162636505572,-6.8964584271772065,7.158244716912688,11.047438274235024,10.052956627981759,0.000800225415610031,20373659.00079653,4163160.844563522,7794232.714146228,29920.227353165847,1.0,1.0,1169.0,74482874.18049084,1162.0,0.0022037627067212867,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p4_s20260982,texture_sigma,0.4,20260982,Baseline V2 controlled single-target case,Phase-only CSI [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_texture_sigma_0.4_20260982,10.0,-53.2468982695,-0.2938081779490834,-52.95309009155092,-0.5,0.5,enu,nan,0.0,1.0,60,2200,241.37860300106695,ok,paired C+N background,not applicable to two-channel CSI,observed,0.00412725651449224,1.0,34.0,0.0008771508748916763,-0.007431996843085408,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.52763822020603,4.172956645064654,18.656178953351784,14.483222308287129,-6.691658282957115,8.76687423181419,12.966497366067886,11.780924866540412,0.002909739832816756,20373659.00079653,4364185.526763625,7794232.714146228,59468.27065635762,1.0,1.0,120.0,75335105.82909033,97.0,0.00018396297982096798,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p4_s20260982,texture_sigma,0.4,20260982,Baseline V2 controlled single-target case,Row complex LS / Wiener [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_texture_sigma_0.4_20260982,10.0,-53.2468982695,-0.2938081779490834,-52.95309009155092,-0.5,0.5,enu,nan,0.0,1.0,60,2200,211.32490199852327,ok,paired C+N background,not applicable to two-channel CSI,observed,0.00412725651449224,1.0,34.0,0.0008771508748916763,-0.007431996843085408,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.733986965780772,4.172956645064654,18.63116914908687,14.458212504022214,-6.7010788254988665,8.568472647899094,12.63168029574449,11.514997635394824,0.002411947027331643,20373659.00079653,4354729.169610653,7794232.714146228,59682.119173254185,1.0,1.0,161.0,75120882.60207607,141.0,0.0002674101046882112,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p4_s20260982,texture_sigma,0.4,20260982,Baseline V2 controlled single-target case,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_texture_sigma_0.4_20260982,10.0,-53.2468982695,-0.2938081779490834,-52.95309009155092,-0.5,0.5,enu,nan,0.0,1.0,60,2200,312.69358700046723,ok,paired C+N background,not applicable to two-channel CSI,observed,0.00412725651449224,1.0,34.0,0.0008771508748916763,-0.007431996843085408,nan,nan,nan,nan,nan,nan,74851.32098059647,0.9174036929636039,5.0,18.732343047361418,4.172956645064654,18.63608735067801,14.463130705613356,-6.680338546195726,8.574004060808385,12.648006934818966,11.529674411093957,0.002443880905419367,20373659.00079653,4375575.463993568,7794232.714146228,59899.94771372514,1.0,1.0,166.0,75417389.5796255,146.0,0.0002768927325140343,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p4_s20260982,texture_sigma,0.4,20260982,Baseline V2 controlled single-target case,DL-SMI/MVDR global,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.4_20260982,10.0,-53.2468982695,-0.2938081779490834,-52.95309009155092,-0.5,0.5,enu,nan,0.0,1.0,60,2200,2456.7248370003654,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,16200.267322385887,1.0,7086.738013005887,0.0,7.791775008733415e-17,2.2591401799415137e-16,,,,-0.8030599052530447,4.201717683269534,3.2903694515650397,-0.9113482317044941,-0.011296385094315827,24.796644873453452,36.07775542876862,34.97028756680593,0.1511111111111111,20572955.328821488,20519512.779830217,7818526.540662306,9619003.868912136,1.0,1.0,2297.0,387738796.91218704,2298.0,0.004358215748748293,527280.0,13.44971616743564,corrected research baseline,global,4086.0,1.0,1.0,80767.32263741616,2207.174978000694,4,256
baseline_v2_texturesigma0p4_s20260982,texture_sigma,0.4,20260982,Baseline V2 controlled single-target case,DL-SMI/MVDR local,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.4_20260982,10.0,-53.2468982695,-0.2938081779490834,-52.95309009155092,-0.5,0.5,enu,nan,0.0,1.0,60,2200,1591.6885959995852,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,737080.1037547934,1.0,7095.345368130127,0.0,7.35618332274367e-17,2.245755724797274e-16,,,,0.1249612997049959,4.201717683269534,4.173401530831332,-0.028316152438201847,-0.012251593006210114,23.54921114912615,34.98815786252112,34.06095141823472,0.1346106884568423,20572955.328821488,20515000.11701097,7818526.540662306,7847500.83706761,1.0,1.0,2415.0,382787687.28204846,2415.0,0.004580109239872554,527280.0,13.44971616743564,corrected research baseline,local,487.875,1.0,1.0,4114055.824577038,1359.2813260002004,4,256
baseline_v2_texturesigma0p4_s20260982,texture_sigma,0.4,20260982,Baseline V2 controlled single-target case,Shrinkage-SMI/MVDR global,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.4_20260982,10.0,-53.2468982695,-0.2938081779490834,-52.95309009155092,-0.5,0.5,enu,nan,0.0,1.0,60,2200,3844.9209369991877,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,1228.0453311030478,1.0,7086.738013005887,0.002386681959334719,7.611101120701753e-17,2.2473876566261383e-16,,,,-0.6180875608739549,4.201717683269534,3.4819514395393947,-0.7197662437301391,-0.011269314171790026,24.573822337212434,35.884442362967505,34.7863213168746,0.1484380576688269,20572955.328821488,20519640.68471852,7818526.540662306,9203957.565641029,1.0,1.0,2316.0,386507852.07462144,2316.0,0.004392353208921256,527280.0,13.44971616743564,corrected research baseline,global,4086.0,1.0,1.0,1476.7963811176216,3599.92978199989,4,256
baseline_v2_texturesigma0p4_s20260982,texture_sigma,0.4,20260982,Baseline V2 controlled single-target case,Shrinkage-SMI/MVDR local,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.4_20260982,10.0,-53.2468982695,-0.2938081779490834,-52.95309009155092,-0.5,0.5,enu,nan,0.0,1.0,60,2200,2128.3655400002317,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,251.87586857249397,1.0,7095.345368130127,0.018689744654951688,7.328134092445309e-17,2.243549168410793e-16,,,,-0.07344750451525896,4.201717683269534,4.039482102085091,-0.1622355811844427,-0.011749661726784325,23.840426098907837,35.245936634247826,34.254187071199155,0.13842396919319996,20572955.328821488,20517371.253589395,7818526.540662306,8094192.088476915,1.0,1.0,2398.0,383288820.3119831,2397.0,0.004545971779699591,527280.0,13.44971616743564,corrected research baseline,local,487.875,1.0,1.0,367.7606234965878,1887.2892620001949,4,256
baseline_v2_texturesigma0p4_s20260982,texture_sigma,0.4,20260982,Baseline V2 controlled single-target case,Corrected JDL physical,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.4_20260982,10.0,-53.2468982695,-0.2938081779490834,-52.95309009155092,-0.5,0.5,enu,nan,0.0,1.0,60,2200,4326.832088001538,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,2873841.091911468,4.115384615384615,7086.7380130058855,0.0,7.799539960545123e-17,2.2887833992611187e-16,,,,-2.3774930662535074,4.201717683269534,2.701418050682658,-1.5002996325868758,1.3745161865833242,26.076853242780356,37.86832827952642,36.62397234263703,0.15499953038414577,20572955.328821488,28232432.712288838,7818526.540662306,15156764.28738885,1.0,1.0,2277.0,537468411.6653479,2278.0,0.004320285237445,527280.0,13.44971616743564,corrected research baseline,global,4086.0,1.0,1.0,14805418.182285039,3960.9052169998904,4,256
baseline_v2_texturesigma0p4_s20260982,texture_sigma,0.4,20260982,Baseline V2 controlled single-target case,MNEC physical,scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.4_20260982,10.0,-53.2468982695,-0.2938081779490834,-52.95309009155092,-0.5,0.5,enu,nan,0.0,1.0,60,2200,2362.6876559992525,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,16200.267322385887,1.0,7086.738013005887,0.0,7.01393591939138e-17,2.237726045655905e-16,,,,-0.22609497950795027,4.201717683269534,3.93750541156922,-0.2642122717003139,-0.011575590189964144,24.14399437129775,35.44775719563839,34.39300990926889,0.1435822297360759,20572955.328821488,20518193.63611339,7818526.540662306,8286832.925035935,1.0,1.0,2349.0,383555622.14510536,2349.0,0.004454938552571688,527280.0,13.44971616743564,corrected research baseline,global,4086.0,1.0,1.0,80767.32263741616,2140.714945999207,4,256
baseline_v2_texturesigma0p4_s20260982,texture_sigma,0.4,20260982,Baseline V2 controlled single-target case,SA-MNEC physical [approximate academic reference],scientific_controlled,4-channel physical academic reference,B2_TARGET_texture_sigma_0.4_20260982,10.0,-53.2468982695,-0.2938081779490834,-52.95309009155092,-0.5,0.5,enu,nan,0.0,1.0,60,2200,7047.968238000976,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,6371.118922354955,1.0,2.3683704740390464e-06,0.0,6.999097407044416e-17,2.2399438456538504e-16,,,,-0.22273285919765484,4.201717683269532,4.034759676324554,-0.1669580069449781,0.004278824022525171,24.139782786843945,35.44310871431303,34.389052067032466,0.1436348267117498,28.926957228901685,28.955471142304095,10.993373544049156,11.435487097395967,1.0,1.0,2351.0,540.4424472031923,2351.0,0.004458731603702018,527280.0,13.44971616743564,approximate academic reference,global,16344.0,1.0,1.0,25922.079368503695,6823.663941000632,4,256
baseline_v2_texturesigma0p4_s20260983,texture_sigma,0.4,20260983,Baseline V2 controlled single-target case,Current legacy CSI [production replay],production_replay,F1/F2 strict,B2_TARGET_texture_sigma_0.4_20260983,10.0,-53.2468982695,-1.6623959249845826,-51.58450234451542,-0.5,0.5,enu,nan,0.0,1.0,60,2200,208.7420249990828,ok,target-observation P38,not applicable to two-channel CSI,observed,0.004060399494840997,1.0,34.0,0.0008789187220758052,-0.006300639128690624,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.339176760979743,6.29863442185843,20.556164815686614,14.257530393828183,-6.9470892809670755,7.110235650522307,11.055629928270125,10.0680576751625,0.0007269653423499577,21238947.667781513,4289671.808548208,4980461.1030089455,37740.494403974415,1.0,1.0,978.0,77218994.91013283,997.0,0.0018908359884691245,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p4_s20260983,texture_sigma,0.4,20260983,Baseline V2 controlled single-target case,Phase-only CSI [production replay],production_replay,F1/F2 strict,B2_TARGET_texture_sigma_0.4_20260983,10.0,-53.2468982695,-1.6623959249845826,-51.58450234451542,-0.5,0.5,enu,nan,0.0,1.0,60,2200,211.18489800028328,ok,target-observation P38,not applicable to two-channel CSI,observed,0.004060399494840997,1.0,34.0,0.0008789187220758052,-0.006300639128690624,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.614822034210782,6.29863442185843,17.670612385633433,11.371977963775002,-6.7091837061412924,8.75505786749327,13.033901014244883,11.828681437619796,0.0028552643937259322,21238947.667781513,4531214.529070575,4980461.1030089455,77473.53732514918,1.0,1.0,69.0,78071601.03768842,48.0,9.103322712790169e-05,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_texturesigma0p4_s20260983,texture_sigma,0.4,20260983,Baseline V2 controlled single-target case,Current legacy CSI [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_texture_sigma_0.4_20260983,10.0,-53.2468982695,-1.6623959249845826,-51.58450234451542,-0.5,0.5,enu,nan,0.0,1.0,60,2200,215.81942000011622,ok,paired C+N background,not applicable to two-channel CSI,observed,0.00379067540451676,1.0,34.0,0.0008759740454186451,-0.006090913320070214,nan,nan,nan,nan,nan,nan,nan,nan,nan,20.339134326911005,6.29863442185843,20.552753871173465,14.254119449315034,-6.928175234527921,7.108402296518893,11.057211364819972,10.068986292989003,0.0007269653423499577,21238947.667781513,4308394.585003976,4980461.1030089455,37934.99963831449,1.0,1.0,982.0,77563923.98611173,997.0,0.0018908359884691245,527280.0,13.44971616743564,,,,,,,,,
