split,scene_id,role,method,status,pfa,hit_cells,false_clusters,selected,valid_cfar_test_cells,configured_pf,cfar_mode
calibration,calibration_006,target_on,J1_D3_delay_only,measured,0.010220198471400394,5306,93,93,519168,1e-06,dynamic
calibration,calibration_006,target_off,J2_P1_phase_only,measured,0.010229829265285996,5311,93,93,519168,1e-06,dynamic
calibration,calibration_006,target_on,J2_P1_phase_only,measured,0.010220198471400394,5306,93,93,519168,1e-06,dynamic
calibration,calibration_006,target_off,J3_D3_P1_joint,measured,0.010229829265285996,5311,93,93,519168,1e-06,dynamic
calibration,calibration_006,target_on,J3_D3_P1_joint,measured,0.010220198471400394,5306,93,93,519168,1e-06,dynamic
calibration,calibration_006,target_off,J4_D3_P2_joint,measured,0.010229829265285996,5311,93,93,519168,1e-06,dynamic
calibration,calibration_006,target_on,J4_D3_P2_joint,measured,0.010220198471400394,5306,93,93,519168,1e-06,dynamic
calibration,calibration_006,target_off,J5_Selective_Physics_Calibration,measured,0.010229829265285996,5311,93,93,519168,1e-06,dynamic
calibration,calibration_006,target_on,J5_Selective_Physics_Calibration,measured,0.010220198471400394,5306,93,93,519168,1e-06,dynamic
calibration,calibration_006,target_off,J6_Joint_Phase_Surface,measured,0.010229829265285996,5311,93,93,519168,1e-06,dynamic
calibration,calibration_006,target_on,J6_Joint_Phase_Surface,measured,0.010220198471400394,5306,93,93,519168,1e-06,dynamic
calibration,calibration_007,target_off,J0_Current,measured,0.004751833703155819,2467,10,10,519168,1e-06,dynamic
calibration,calibration_007,target_on,J0_Current,measured,0.004809618466469428,2497,11,11,519168,1e-06,dynamic
calibration,calibration_007,target_off,J1_D3_delay_only,measured,0.004751833703155819,2467,10,10,519168,1e-06,dynamic
calibration,calibration_007,target_on,J1_D3_delay_only,measured,0.004809618466469428,2497,11,11,519168,1e-06,dynamic
calibration,calibration_007,target_off,J2_P1_phase_only,measured,0.004751833703155819,2467,10,10,519168,1e-06,dynamic
calibration,calibration_007,target_on,J2_P1_phase_only,measured,0.004809618466469428,2497,11,11,519168,1e-06,dynamic
calibration,calibration_007,target_off,J3_D3_P1_joint,measured,0.004751833703155819,2467,10,10,519168,1e-06,dynamic
calibration,calibration_007,target_on,J3_D3_P1_joint,measured,0.004809618466469428,2497,11,11,519168,1e-06,dynamic
calibration,calibration_007,target_off,J4_D3_P2_joint,measured,0.004751833703155819,2467,10,10,519168,1e-06,dynamic
calibration,calibration_007,target_on,J4_D3_P2_joint,measured,0.004809618466469428,2497,11,11,519168,1e-06,dynamic
calibration,calibration_007,target_off,J5_Selective_Physics_Calibration,measured,0.004751833703155819,2467,10,10,519168,1e-06,dynamic
calibration,calibration_007,target_on,J5_Selective_Physics_Calibration,measured,0.004809618466469428,2497,11,11,519168,1e-06,dynamic
calibration,calibration_007,target_off,J6_Joint_Phase_Surface,measured,0.004751833703155819,2467,10,10,519168,1e-06,dynamic
calibration,calibration_007,target_on,J6_Joint_Phase_Surface,measured,0.004809618466469428,2497,11,11,519168,1e-06,dynamic
calibration,calibration_008,target_off,J0_Current,measured,0.010647805719921105,5528,63,63,519168,1e-06,dynamic
calibration,calibration_008,target_on,J0_Current,measured,0.01062083949704142,5514,62,62,519168,1e-06,dynamic
calibration,calibration_008,target_off,J1_D3_delay_only,measured,0.010647805719921105,5528,63,63,519168,1e-06,dynamic
calibration,calibration_008,target_on,J1_D3_delay_only,measured,0.01062083949704142,5514,62,62,519168,1e-06,dynamic
calibration,calibration_008,target_off,J2_P1_phase_only,measured,0.010647805719921105,5528,63,63,519168,1e-06,dynamic
calibration,calibration_008,target_on,J2_P1_phase_only,measured,0.01062083949704142,5514,62,62,519168,1e-06,dynamic
calibration,calibration_008,target_off,J3_D3_P1_joint,measured,0.010647805719921105,5528,63,63,519168,1e-06,dynamic
calibration,calibration_008,target_on,J3_D3_P1_joint,measured,0.01062083949704142,5514,62,62,519168,1e-06,dynamic
calibration,calibration_008,target_off,J4_D3_P2_joint,measured,0.010647805719921105,5528,63,63,519168,1e-06,dynamic
calibration,calibration_008,target_on,J4_D3_P2_joint,measured,0.01062083949704142,5514,62,62,519168,1e-06,dynamic
calibration,calibration_008,target_off,J5_Selective_Physics_Calibration,measured,0.010647805719921105,5528,63,63,519168,1e-06,dynamic
calibration,calibration_008,target_on,J5_Selective_Physics_Calibration,measured,0.01062083949704142,5514,62,62,519168,1e-06,dynamic
calibration,calibration_008,target_off,J6_Joint_Phase_Surface,measured,0.010647805719921105,5528,63,63,519168,1e-06,dynamic
calibration,calibration_008,target_on,J6_Joint_Phase_Surface,measured,0.01062083949704142,5514,62,62,519168,1e-06,dynamic
calibration,calibration_009,target_off,J0_Current,measured,0.007475422214003945,3881,73,73,519168,1e-06,dynamic
calibration,calibration_009,target_on,J0_Current,measured,0.007471569896449704,3879,73,73,519168,1e-06,dynamic
calibration,calibration_009,target_off,J1_D3_delay_only,measured,0.007475422214003945,3881,73,73,519168,1e-06,dynamic
calibration,calibration_009,target_on,J1_D3_delay_only,measured,0.007471569896449704,3879,73,73,519168,1e-06,dynamic
calibration,calibration_009,target_off,J2_P1_phase_only,measured,0.007475422214003945,3881,73,73,519168,1e-06,dynamic
calibration,calibration_009,target_on,J2_P1_phase_only,measured,0.007471569896449704,3879,73,73,519168,1e-06,dynamic
calibration,calibration_009,target_off,J3_D3_P1_joint,measured,0.007475422214003945,3881,73,73,519168,1e-06,dynamic
calibration,calibration_009,target_on,J3_D3_P1_joint,measured,0.007471569896449704,3879,73,73,519168,1e-06,dynamic
calibration,calibration_009,target_off,J4_D3_P2_joint,measured,0.007475422214003945,3881,73,73,519168,1e-06,dynamic
calibration,calibration_009,target_on,J4_D3_P2_joint,measured,0.007471569896449704,3879,73,73,519168,1e-06,dynamic
calibration,calibration_009,target_off,J5_Selective_Physics_Calibration,measured,0.007475422214003945,3881,73,73,519168,1e-06,dynamic
calibration,calibration_009,target_on,J5_Selective_Physics_Calibration,measured,0.007471569896449704,3879,73,73,519168,1e-06,dynamic
calibration,calibration_009,target_off,J6_Joint_Phase_Surface,measured,0.007475422214003945,3881,73,73,519168,1e-06,dynamic
calibration,calibration_009,target_on,J6_Joint_Phase_Surface,measured,0.007471569896449704,3879,73,73,519168,1e-06,dynamic
calibration,calibration_010,target_off,J0_Current,measured,0.0066741401627218935,3465,53,53,519168,1e-06,dynamic
calibration,calibration_010,target_on,J0_Current,measured,0.0066702878451676524,3463,53,53,519168,1e-06,dynamic
calibration,calibration_010,target_off,J1_D3_delay_only,measured,0.0066741401627218935,3465,53,53,519168,1e-06,dynamic
calibration,calibration_010,target_on,J1_D3_delay_only,measured,0.0066702878451676524,3463,53,53,519168,1e-06,dynamic
calibration,calibration_010,target_off,J2_P1_phase_only,measured,0.0066741401627218935,3465,53,53,519168,1e-06,dynamic
calibration,calibration_010,target_on,J2_P1_phase_only,measured,0.0066702878451676524,3463,53,53,519168,1e-06,dynamic
calibration,calibration_010,target_off,J3_D3_P1_joint,measured,0.0066741401627218935,3465,53,53,519168,1e-06,dynamic
calibration,calibration_010,target_on,J3_D3_P1_joint,measured,0.0066702878451676524,3463,53,53,519168,1e-06,dynamic
calibration,calibration_010,target_off,J4_D3_P2_joint,measured,0.0066741401627218935,3465,53,53,519168,1e-06,dynamic
calibration,calibration_010,target_on,J4_D3_P2_joint,measured,0.0066702878451676524,3463,53,53,519168,1e-06,dynamic
calibration,calibration_010,target_off,J5_Selective_Physics_Calibration,measured,0.0066741401627218935,3465,53,53,519168,1e-06,dynamic
calibration,calibration_010,target_on,J5_Selective_Physics_Calibration,measured,0.0066702878451676524,3463,53,53,519168,1e-06,dynamic
calibration,calibration_010,target_off,J6_Joint_Phase_Surface,measured,0.0066741401627218935,3465,53,53,519168,1e-06,dynamic
calibration,calibration_010,target_on,J6_Joint_Phase_Surface,measured,0.0066702878451676524,3463,53,53,519168,1e-06,dynamic
calibration,calibration_011,target_off,J0_Current,measured,0.009938979289940829,5160,70,70,519168,1e-06,dynamic
calibration,calibration_011,target_on,J0_Current,measured,0.009937053131163708,5159,70,70,519168,1e-06,dynamic
calibration,calibration_011,target_off,J1_D3_delay_only,measured,0.009938979289940829,5160,70,70,519168,1e-06,dynamic
calibration,calibration_011,target_on,J1_D3_delay_only,measured,0.009937053131163708,5159,70,70,519168,1e-06,dynamic
calibration,calibration_011,target_off,J2_P1_phase_only,measured,0.009938979289940829,5160,70,70,519168,1e-06,dynamic
calibration,calibration_011,target_on,J2_P1_phase_only,measured,0.009937053131163708,5159,70,70,519168,1e-06,dynamic
calibration,calibration_011,target_off,J3_D3_P1_joint,measured,0.009938979289940829,5160,70,70,519168,1e-06,dynamic
calibration,calibration_011,target_on,J3_D3_P1_joint,measured,0.009937053131163708,5159,70,70,519168,1e-06,dynamic
calibration,calibration_011,target_off,J4_D3_P2_joint,measured,0.009938979289940829,5160,70,70,519168,1e-06,dynamic
calibration,calibration_011,target_on,J4_D3_P2_joint,measured,0.009937053131163708,5159,70,70,519168,1e-06,dynamic
calibration,calibration_011,target_off,J5_Selective_Physics_Calibration,measured,0.009938979289940829,5160,70,70,519168,1e-06,dynamic
calibration,calibration_011,target_on,J5_Selective_Physics_Calibration,measured,0.009937053131163708,5159,70,70,519168,1e-06,dynamic
calibration,calibration_011,target_off,J6_Joint_Phase_Surface,measured,0.009938979289940829,5160,70,70,519168,1e-06,dynamic
calibration,calibration_011,target_on,J6_Joint_Phase_Surface,measured,0.009937053131163708,5159,70,70,519168,1e-06,dynamic
calibration,calibration_012,target_off,J0_Current,measured,0.004528399285009862,2351,4,4,519168,1e-06,dynamic
calibration,calibration_012,target_on,J0_Current,measured,0.004663230399408284,2421,5,5,519168,1e-06,dynamic
calibration,calibration_012,target_off,J1_D3_delay_only,measured,0.004528399285009862,2351,4,4,519168,1e-06,dynamic
calibration,calibration_012,target_on,J1_D3_delay_only,measured,0.004663230399408284,2421,5,5,519168,1e-06,dynamic
calibration,calibration_012,target_off,J2_P1_phase_only,measured,0.004528399285009862,2351,4,4,519168,1e-06,dynamic
calibration,calibration_012,target_on,J2_P1_phase_only,measured,0.004663230399408284,2421,5,5,519168,1e-06,dynamic
calibration,calibration_012,target_off,J3_D3_P1_joint,measured,0.004528399285009862,2351,4,4,519168,1e-06,dynamic
calibration,calibration_012,target_on,J3_D3_P1_joint,measured,0.004663230399408284,2421,5,5,519168,1e-06,dynamic
calibration,calibration_012,target_off,J4_D3_P2_joint,measured,0.004528399285009862,2351,4,4,519168,1e-06,dynamic
calibration,calibration_012,target_on,J4_D3_P2_joint,measured,0.004663230399408284,2421,5,5,519168,1e-06,dynamic
calibration,calibration_012,target_off,J5_Selective_Physics_Calibration,measured,0.004528399285009862,2351,4,4,519168,1e-06,dynamic
calibration,calibration_012,target_on,J5_Selective_Physics_Calibration,measured,0.004663230399408284,2421,5,5,519168,1e-06,dynamic
calibration,calibration_012,target_off,J6_Joint_Phase_Surface,measured,0.004528399285009862,2351,4,4,519168,1e-06,dynamic
calibration,calibration_012,target_on,J6_Joint_Phase_Surface,measured,0.004663230399408284,2421,5,5,519168,1e-06,dynamic
calibration,calibration_013,target_off,J0_Current,measured,0.010447485207100591,5424,66,66,519168,1e-06,dynamic
calibration,calibration_013,target_on,J0_Current,measured,0.010453263683431952,5427,66,66,519168,1e-06,dynamic
calibration,calibration_013,target_off,J1_D3_delay_only,measured,0.010447485207100591,5424,66,66,519168,1e-06,dynamic
calibration,calibration_013,target_on,J1_D3_delay_only,measured,0.010453263683431952,5427,66,66,519168,1e-06,dynamic
calibration,calibration_013,target_off,J2_P1_phase_only,measured,0.010447485207100591,5424,66,66,519168,1e-06,dynamic
calibration,calibration_013,target_on,J2_P1_phase_only,measured,0.010453263683431952,5427,66,66,519168,1e-06,dynamic
calibration,calibration_013,target_off,J3_D3_P1_joint,measured,0.010447485207100591,5424,66,66,519168,1e-06,dynamic
calibration,calibration_013,target_on,J3_D3_P1_joint,measured,0.010453263683431952,5427,66,66,519168,1e-06,dynamic
calibration,calibration_013,target_off,J4_D3_P2_joint,measured,0.010447485207100591,5424,66,66,519168,1e-06,dynamic
calibration,calibration_013,target_on,J4_D3_P2_joint,measured,0.010453263683431952,5427,66,66,519168,1e-06,dynamic
calibration,calibration_013,target_off,J5_Selective_Physics_Calibration,measured,0.010447485207100591,5424,66,66,519168,1e-06,dynamic
calibration,calibration_013,target_on,J5_Selective_Physics_Calibration,measured,0.010453263683431952,5427,66,66,519168,1e-06,dynamic
calibration,calibration_013,target_off,J6_Joint_Phase_Surface,measured,0.010447485207100591,5424,66,66,519168,1e-06,dynamic
calibration,calibration_013,target_on,J6_Joint_Phase_Surface,measured,0.010453263683431952,5427,66,66,519168,1e-06,dynamic
calibration,calibration_014,target_off,J0_Current,measured,0.007253913954635109,3766,53,53,519168,1e-06,dynamic
calibration,calibration_014,target_on,J0_Current,measured,0.007250061637080868,3764,53,53,519168,1e-06,dynamic
calibration,calibration_014,target_off,J1_D3_delay_only,measured,0.007253913954635109,3766,53,53,519168,1e-06,dynamic
calibration,calibration_014,target_on,J1_D3_delay_only,measured,0.007250061637080868,3764,53,53,519168,1e-06,dynamic
calibration,calibration_014,target_off,J2_P1_phase_only,measured,0.007253913954635109,3766,53,53,519168,1e-06,dynamic
calibration,calibration_014,target_on,J2_P1_phase_only,measured,0.007250061637080868,3764,53,53,519168,1e-06,dynamic
calibration,calibration_014,target_off,J3_D3_P1_joint,measured,0.007253913954635109,3766,53,53,519168,1e-06,dynamic
calibration,calibration_014,target_on,J3_D3_P1_joint,measured,0.007250061637080868,3764,53,53,519168,1e-06,dynamic
calibration,calibration_014,target_off,J4_D3_P2_joint,measured,0.007253913954635109,3766,53,53,519168,1e-06,dynamic
calibration,calibration_014,target_on,J4_D3_P2_joint,measured,0.007250061637080868,3764,53,53,519168,1e-06,dynamic
calibration,calibration_014,target_off,J5_Selective_Physics_Calibration,measured,0.007253913954635109,3766,53,53,519168,1e-06,dynamic
calibration,calibration_014,target_on,J5_Selective_Physics_Calibration,measured,0.007250061637080868,3764,53,53,519168,1e-06,dynamic
calibration,calibration_014,target_off,J6_Joint_Phase_Surface,measured,0.007253913954635109,3766,53,53,519168,1e-06,dynamic
calibration,calibration_014,target_on,J6_Joint_Phase_Surface,measured,0.007250061637080868,3764,53,53,519168,1e-06,dynamic
calibration,calibration_015,target_off,J0_Current,measured,0.006258089866863905,3249,59,59,519168,1e-06,dynamic
calibration,calibration_015,target_on,J0_Current,measured,0.006265794501972386,3253,59,59,519168,1e-06,dynamic
calibration,calibration_015,target_off,J1_D3_delay_only,measured,0.006258089866863905,3249,59,59,519168,1e-06,dynamic
calibration,calibration_015,target_on,J1_D3_delay_only,measured,0.006265794501972386,3253,59,59,519168,1e-06,dynamic
calibration,calibration_015,target_off,J2_P1_phase_only,measured,0.006258089866863905,3249,59,59,519168,1e-06,dynamic
calibration,calibration_015,target_on,J2_P1_phase_only,measured,0.006265794501972386,3253,59,59,519168,1e-06,dynamic
calibration,calibration_015,target_off,J3_D3_P1_joint,measured,0.006258089866863905,3249,59,59,519168,1e-06,dynamic
calibration,calibration_015,target_on,J3_D3_P1_joint,measured,0.006265794501972386,3253,59,59,519168,1e-06,dynamic
calibration,calibration_015,target_off,J4_D3_P2_joint,measured,0.006258089866863905,3249,59,59,519168,1e-06,dynamic
calibration,calibration_015,target_on,J4_D3_P2_joint,measured,0.006265794501972386,3253,59,59,519168,1e-06,dynamic
calibration,calibration_015,target_off,J5_Selective_Physics_Calibration,measured,0.006258089866863905,3249,59,59,519168,1e-06,dynamic
calibration,calibration_015,target_on,J5_Selective_Physics_Calibration,measured,0.006265794501972386,3253,59,59,519168,1e-06,dynamic
calibration,calibration_015,target_off,J6_Joint_Phase_Surface,measured,0.006258089866863905,3249,59,59,519168,1e-06,dynamic
calibration,calibration_015,target_on,J6_Joint_Phase_Surface,measured,0.006265794501972386,3253,59,59,519168,1e-06,dynamic
calibration,calibration_016,target_off,J0_Current,measured,0.010626617973372781,5517,67,67,519168,1e-06,dynamic
calibration,calibration_016,target_on,J0_Current,measured,0.010642027243589744,5525,67,67,519168,1e-06,dynamic
calibration,calibration_016,target_off,J1_D3_delay_only,measured,0.010626617973372781,5517,67,67,519168,1e-06,dynamic
calibration,calibration_016,target_on,J1_D3_delay_only,measured,0.010642027243589744,5525,67,67,519168,1e-06,dynamic
calibration,calibration_016,target_off,J2_P1_phase_only,measured,0.010626617973372781,5517,67,67,519168,1e-06,dynamic
calibration,calibration_016,target_on,J2_P1_phase_only,measured,0.010642027243589744,5525,67,67,519168,1e-06,dynamic
calibration,calibration_016,target_off,J3_D3_P1_joint,measured,0.010626617973372781,5517,67,67,519168,1e-06,dynamic
calibration,calibration_016,target_on,J3_D3_P1_joint,measured,0.010642027243589744,5525,67,67,519168,1e-06,dynamic
calibration,calibration_016,target_off,J4_D3_P2_joint,measured,0.010626617973372781,5517,67,67,519168,1e-06,dynamic
calibration,calibration_016,target_on,J4_D3_P2_joint,measured,0.010642027243589744,5525,67,67,519168,1e-06,dynamic
calibration,calibration_016,target_off,J5_Selective_Physics_Calibration,measured,0.010626617973372781,5517,67,67,519168,1e-06,dynamic
calibration,calibration_016,target_on,J5_Selective_Physics_Calibration,measured,0.010642027243589744,5525,67,67,519168,1e-06,dynamic
calibration,calibration_016,target_off,J6_Joint_Phase_Surface,measured,0.010626617973372781,5517,67,67,519168,1e-06,dynamic
calibration,calibration_016,target_on,J6_Joint_Phase_Surface,measured,0.010642027243589744,5525,67,67,519168,1e-06,dynamic
calibration,calibration_017,target_off,J0_Current,measured,0.004303038708086785,2234,14,14,519168,1e-06,dynamic
