split,scene_id,role,method,status,pfa,hit_cells,false_clusters,selected,valid_cfar_test_cells,configured_pf,cfar_mode
screen,screen_010,target_on,J3_D3_P1_joint,measured,0.009546042899408283,4956,41,41,519168,1e-06,dynamic
screen,screen_010,target_off,J4_D3_P2_joint,measured,0.009549895216962525,4958,41,41,519168,1e-06,dynamic
screen,screen_010,target_on,J4_D3_P2_joint,measured,0.009546042899408283,4956,41,41,519168,1e-06,dynamic
screen,screen_010,target_off,J5_Selective_Physics_Calibration,measured,0.009549895216962525,4958,41,41,519168,1e-06,dynamic
screen,screen_010,target_on,J5_Selective_Physics_Calibration,measured,0.009546042899408283,4956,41,41,519168,1e-06,dynamic
screen,screen_010,target_off,J6_Joint_Phase_Surface,measured,0.009549895216962525,4958,41,41,519168,1e-06,dynamic
screen,screen_010,target_on,J6_Joint_Phase_Surface,measured,0.009546042899408283,4956,41,41,519168,1e-06,dynamic
screen,screen_011,target_off,J0_Current,measured,0.01098680966469428,5704,44,44,519168,1e-06,dynamic
screen,screen_011,target_on,J0_Current,measured,0.01097717887080868,5699,44,44,519168,1e-06,dynamic
screen,screen_011,target_off,J1_D3_delay_only,measured,0.01098680966469428,5704,44,44,519168,1e-06,dynamic
screen,screen_011,target_on,J1_D3_delay_only,measured,0.01097717887080868,5699,44,44,519168,1e-06,dynamic
screen,screen_011,target_off,J2_P1_phase_only,measured,0.01098680966469428,5704,44,44,519168,1e-06,dynamic
screen,screen_011,target_on,J2_P1_phase_only,measured,0.01097717887080868,5699,44,44,519168,1e-06,dynamic
screen,screen_011,target_off,J3_D3_P1_joint,measured,0.01098680966469428,5704,44,44,519168,1e-06,dynamic
screen,screen_011,target_on,J3_D3_P1_joint,measured,0.01097717887080868,5699,44,44,519168,1e-06,dynamic
screen,screen_011,target_off,J4_D3_P2_joint,measured,0.01098680966469428,5704,44,44,519168,1e-06,dynamic
screen,screen_011,target_on,J4_D3_P2_joint,measured,0.01097717887080868,5699,44,44,519168,1e-06,dynamic
screen,screen_011,target_off,J5_Selective_Physics_Calibration,measured,0.01098680966469428,5704,44,44,519168,1e-06,dynamic
screen,screen_011,target_on,J5_Selective_Physics_Calibration,measured,0.01097717887080868,5699,44,44,519168,1e-06,dynamic
screen,screen_011,target_off,J6_Joint_Phase_Surface,measured,0.01098680966469428,5704,44,44,519168,1e-06,dynamic
screen,screen_011,target_on,J6_Joint_Phase_Surface,measured,0.01097717887080868,5699,44,44,519168,1e-06,dynamic
screen,screen_012,target_off,J0_Current,measured,0.0039023976824457593,2026,1,1,519168,1e-06,dynamic
screen,screen_012,target_on,J0_Current,measured,0.003998705621301775,2076,1,1,519168,1e-06,dynamic
screen,screen_012,target_off,J1_D3_delay_only,measured,0.0039023976824457593,2026,1,1,519168,1e-06,dynamic
screen,screen_012,target_on,J1_D3_delay_only,measured,0.003998705621301775,2076,1,1,519168,1e-06,dynamic
screen,screen_012,target_off,J2_P1_phase_only,measured,0.0039023976824457593,2026,1,1,519168,1e-06,dynamic
screen,screen_012,target_on,J2_P1_phase_only,measured,0.003998705621301775,2076,1,1,519168,1e-06,dynamic
screen,screen_012,target_off,J3_D3_P1_joint,measured,0.0039023976824457593,2026,1,1,519168,1e-06,dynamic
screen,screen_012,target_on,J3_D3_P1_joint,measured,0.003998705621301775,2076,1,1,519168,1e-06,dynamic
screen,screen_012,target_off,J4_D3_P2_joint,measured,0.0039023976824457593,2026,1,1,519168,1e-06,dynamic
screen,screen_012,target_on,J4_D3_P2_joint,measured,0.003998705621301775,2076,1,1,519168,1e-06,dynamic
screen,screen_012,target_off,J5_Selective_Physics_Calibration,measured,0.0039023976824457593,2026,1,1,519168,1e-06,dynamic
screen,screen_012,target_on,J5_Selective_Physics_Calibration,measured,0.003998705621301775,2076,1,1,519168,1e-06,dynamic
screen,screen_012,target_off,J6_Joint_Phase_Surface,measured,0.0039023976824457593,2026,1,1,519168,1e-06,dynamic
screen,screen_012,target_on,J6_Joint_Phase_Surface,measured,0.003998705621301775,2076,1,1,519168,1e-06,dynamic
screen,screen_013,target_off,J0_Current,measured,0.0096519816321499,5011,85,85,519168,1e-06,dynamic
screen,screen_013,target_on,J0_Current,measured,0.009657760108481262,5014,86,86,519168,1e-06,dynamic
screen,screen_013,target_off,J1_D3_delay_only,measured,0.009659686267258383,5015,87,87,519168,1e-06,dynamic
screen,screen_013,target_on,J1_D3_delay_only,measured,0.009675095537475345,5023,87,87,519168,1e-06,dynamic
screen,screen_013,target_off,J2_P1_phase_only,measured,0.009661612426035504,5016,87,87,519168,1e-06,dynamic
screen,screen_013,target_on,J2_P1_phase_only,measured,0.009617310774161735,4993,86,86,519168,1e-06,dynamic
screen,screen_013,target_off,J3_D3_P1_joint,measured,0.009659686267258383,5015,87,87,519168,1e-06,dynamic
screen,screen_013,target_on,J3_D3_P1_joint,measured,0.009675095537475345,5023,87,87,519168,1e-06,dynamic
screen,screen_013,target_off,J4_D3_P2_joint,measured,0.009659686267258383,5015,87,87,519168,1e-06,dynamic
