split,scene_id,actual_mechanism,method,target_id,row,col,on_peak,off_peak,target_only_peak,target_preservation_db,legacy_hit,on_manifest,off_manifest,target_only_manifest,off_row
screen,screen_000,zero,J0_Current,MISMATCH_B01_S000_R00,80,1142,1774478.75,1689631.5,nan,nan,False,/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_on/stage2/algorithm_result/period_0000/csi_metrics/20260910_220657_419441/csi_roi_manifest.csv,/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/csi_roi_manifest.csv,,"{'case_id': 'temp_config_stage2_period_0000', 'run_id': '20260910_220655_739214', 'result_id': 'GMTI01', 'period_id': '0', 'beam_id': '1', 'rows': '128', 'cols': '4096', 'az_st': '45', 'az_ed': '83', 'rg_st': '1', 'rg_ed': '4095', 'before_definition': 'amplitude_equalized_single_channel_power_min_abs2_after_alignment_fft_dbs_range_phase_correction', 'after_definition': 'production_detector_input_abs2_csi_dynamic_band_channel2_outside', 'cfar_input_definition': 'production_detector_input_abs2_csi_dynamic_band_channel2_outside', 'alignment_mode': 'integer_equivalent_delay', 'p38_k_rad_per_hz': '0.010455746203661', 'p38_b_rad': '-6.37690114974976', 'before_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_before_power.npy', 'after_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_after_power.npy', 'channel1_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel1_power.npy', 'channel2_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel2_power.npy', 'channel1_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel1_real.npy', 'channel1_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel1_imag.npy', 'channel2_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel2_real.npy', 'channel2_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel2_imag.npy', 'after_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_after_real.npy', 'after_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_after_imag.npy', 'ctdr_channel1_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel1_real.npy', 'ctdr_channel1_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel1_imag.npy', 'ctdr_channel2_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel2_real.npy', 'ctdr_channel2_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel2_imag.npy', 'fa_axis_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_fa_axis_hz.npy', 'range_axis_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_range_axis_m.npy', 'phase_model_residual_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_phase_model_residual_rad.npy', 'target_half_range_bins': '2', 'target_half_doppler_bins': '2', 'guard_range_bins': '4', 'guard_doppler_bins': '4', 'background_range_bins': '20', 'background_doppler_bins': '16', 'strong_peak_threshold_db': '15', 'min_valid_background_cells': '100'}"
screen,screen_000,zero,J1_D3_delay_only,MISMATCH_B01_S000_R00,80,1142,1774478.75,1689631.5,nan,nan,False,/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_on/stage2/algorithm_result/period_0000/csi_metrics/20260910_220657_419441/csi_roi_manifest.csv,/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/csi_roi_manifest.csv,,"{'case_id': 'temp_config_stage2_period_0000', 'run_id': '20260910_220655_739214', 'result_id': 'GMTI01', 'period_id': '0', 'beam_id': '1', 'rows': '128', 'cols': '4096', 'az_st': '45', 'az_ed': '83', 'rg_st': '1', 'rg_ed': '4095', 'before_definition': 'amplitude_equalized_single_channel_power_min_abs2_after_alignment_fft_dbs_range_phase_correction', 'after_definition': 'production_detector_input_abs2_csi_dynamic_band_channel2_outside', 'cfar_input_definition': 'production_detector_input_abs2_csi_dynamic_band_channel2_outside', 'alignment_mode': 'integer_equivalent_delay', 'p38_k_rad_per_hz': '0.010455746203661', 'p38_b_rad': '-6.37690114974976', 'before_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_before_power.npy', 'after_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_after_power.npy', 'channel1_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel1_power.npy', 'channel2_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel2_power.npy', 'channel1_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel1_real.npy', 'channel1_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel1_imag.npy', 'channel2_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel2_real.npy', 'channel2_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel2_imag.npy', 'after_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_after_real.npy', 'after_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_after_imag.npy', 'ctdr_channel1_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel1_real.npy', 'ctdr_channel1_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel1_imag.npy', 'ctdr_channel2_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel2_real.npy', 'ctdr_channel2_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel2_imag.npy', 'fa_axis_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_fa_axis_hz.npy', 'range_axis_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_range_axis_m.npy', 'phase_model_residual_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_phase_model_residual_rad.npy', 'target_half_range_bins': '2', 'target_half_doppler_bins': '2', 'guard_range_bins': '4', 'guard_doppler_bins': '4', 'background_range_bins': '20', 'background_doppler_bins': '16', 'strong_peak_threshold_db': '15', 'min_valid_background_cells': '100'}"
screen,screen_000,zero,J2_P1_phase_only,MISMATCH_B01_S000_R00,80,1142,1774478.75,1689631.5,nan,nan,False,/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_on/stage2/algorithm_result/period_0000/csi_metrics/20260910_220657_419441/csi_roi_manifest.csv,/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/csi_roi_manifest.csv,,"{'case_id': 'temp_config_stage2_period_0000', 'run_id': '20260910_220655_739214', 'result_id': 'GMTI01', 'period_id': '0', 'beam_id': '1', 'rows': '128', 'cols': '4096', 'az_st': '45', 'az_ed': '83', 'rg_st': '1', 'rg_ed': '4095', 'before_definition': 'amplitude_equalized_single_channel_power_min_abs2_after_alignment_fft_dbs_range_phase_correction', 'after_definition': 'production_detector_input_abs2_csi_dynamic_band_channel2_outside', 'cfar_input_definition': 'production_detector_input_abs2_csi_dynamic_band_channel2_outside', 'alignment_mode': 'integer_equivalent_delay', 'p38_k_rad_per_hz': '0.010455746203661', 'p38_b_rad': '-6.37690114974976', 'before_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_before_power.npy', 'after_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_after_power.npy', 'channel1_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel1_power.npy', 'channel2_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel2_power.npy', 'channel1_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel1_real.npy', 'channel1_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel1_imag.npy', 'channel2_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel2_real.npy', 'channel2_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel2_imag.npy', 'after_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_after_real.npy', 'after_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_after_imag.npy', 'ctdr_channel1_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel1_real.npy', 'ctdr_channel1_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel1_imag.npy', 'ctdr_channel2_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel2_real.npy', 'ctdr_channel2_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel2_imag.npy', 'fa_axis_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_fa_axis_hz.npy', 'range_axis_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_range_axis_m.npy', 'phase_model_residual_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_phase_model_residual_rad.npy', 'target_half_range_bins': '2', 'target_half_doppler_bins': '2', 'guard_range_bins': '4', 'guard_doppler_bins': '4', 'background_range_bins': '20', 'background_doppler_bins': '16', 'strong_peak_threshold_db': '15', 'min_valid_background_cells': '100'}"
screen,screen_000,zero,J3_D3_P1_joint,MISMATCH_B01_S000_R00,80,1142,1774478.75,1689631.5,nan,nan,False,/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_on/stage2/algorithm_result/period_0000/csi_metrics/20260910_220657_419441/csi_roi_manifest.csv,/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/csi_roi_manifest.csv,,"{'case_id': 'temp_config_stage2_period_0000', 'run_id': '20260910_220655_739214', 'result_id': 'GMTI01', 'period_id': '0', 'beam_id': '1', 'rows': '128', 'cols': '4096', 'az_st': '45', 'az_ed': '83', 'rg_st': '1', 'rg_ed': '4095', 'before_definition': 'amplitude_equalized_single_channel_power_min_abs2_after_alignment_fft_dbs_range_phase_correction', 'after_definition': 'production_detector_input_abs2_csi_dynamic_band_channel2_outside', 'cfar_input_definition': 'production_detector_input_abs2_csi_dynamic_band_channel2_outside', 'alignment_mode': 'integer_equivalent_delay', 'p38_k_rad_per_hz': '0.010455746203661', 'p38_b_rad': '-6.37690114974976', 'before_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_before_power.npy', 'after_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_after_power.npy', 'channel1_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel1_power.npy', 'channel2_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel2_power.npy', 'channel1_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel1_real.npy', 'channel1_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel1_imag.npy', 'channel2_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel2_real.npy', 'channel2_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel2_imag.npy', 'after_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_after_real.npy', 'after_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_after_imag.npy', 'ctdr_channel1_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel1_real.npy', 'ctdr_channel1_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel1_imag.npy', 'ctdr_channel2_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel2_real.npy', 'ctdr_channel2_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel2_imag.npy', 'fa_axis_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_fa_axis_hz.npy', 'range_axis_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_range_axis_m.npy', 'phase_model_residual_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_phase_model_residual_rad.npy', 'target_half_range_bins': '2', 'target_half_doppler_bins': '2', 'guard_range_bins': '4', 'guard_doppler_bins': '4', 'background_range_bins': '20', 'background_doppler_bins': '16', 'strong_peak_threshold_db': '15', 'min_valid_background_cells': '100'}"
screen,screen_000,zero,J4_D3_P2_joint,MISMATCH_B01_S000_R00,80,1142,1774478.75,1689631.5,nan,nan,False,/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_on/stage2/algorithm_result/period_0000/csi_metrics/20260910_220657_419441/csi_roi_manifest.csv,/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/csi_roi_manifest.csv,,"{'case_id': 'temp_config_stage2_period_0000', 'run_id': '20260910_220655_739214', 'result_id': 'GMTI01', 'period_id': '0', 'beam_id': '1', 'rows': '128', 'cols': '4096', 'az_st': '45', 'az_ed': '83', 'rg_st': '1', 'rg_ed': '4095', 'before_definition': 'amplitude_equalized_single_channel_power_min_abs2_after_alignment_fft_dbs_range_phase_correction', 'after_definition': 'production_detector_input_abs2_csi_dynamic_band_channel2_outside', 'cfar_input_definition': 'production_detector_input_abs2_csi_dynamic_band_channel2_outside', 'alignment_mode': 'integer_equivalent_delay', 'p38_k_rad_per_hz': '0.010455746203661', 'p38_b_rad': '-6.37690114974976', 'before_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_before_power.npy', 'after_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_after_power.npy', 'channel1_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel1_power.npy', 'channel2_power_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel2_power.npy', 'channel1_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel1_real.npy', 'channel1_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel1_imag.npy', 'channel2_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel2_real.npy', 'channel2_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_channel2_imag.npy', 'after_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_after_real.npy', 'after_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_after_imag.npy', 'ctdr_channel1_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel1_real.npy', 'ctdr_channel1_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel1_imag.npy', 'ctdr_channel2_real_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel2_real.npy', 'ctdr_channel2_imag_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_ctdr_channel2_imag.npy', 'fa_axis_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_fa_axis_hz.npy', 'range_axis_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_range_axis_m.npy', 'phase_model_residual_path': '/tmp/pgrcc_v2_screen_451dfed/scenes/screen/screen_000/target_off/stage2/algorithm_result/period_0000/csi_metrics/20260910_220655_739214/period000_beam001_phase_model_residual_rad.npy', 'target_half_range_bins': '2', 'target_half_doppler_bins': '2', 'guard_range_bins': '4', 'guard_doppler_bins': '4', 'background_range_bins': '20', 'background_doppler_bins': '16', 'strong_peak_threshold_db': '15', 'min_valid_background_cells': '100'}"
