case_id,factor,factor_level,seed,method,comparison_protocol,threshold_scale,target_detected,background_Pfa
baseline_v2_targetsnrdb10p0_s20261032,target_snr_db,10.0,20261032,SA-MNEC physical [approximate academic reference],scientific_controlled,1.0,1.0,0.004464421180397512
baseline_v2_targetsnrdb10p0_s20261032,target_snr_db,10.0,20261032,SA-MNEC physical [approximate academic reference],scientific_controlled,1.5,1.0,0.0026532392656653013
baseline_v2_targetsnrdb10p0_s20261032,target_snr_db,10.0,20261032,SA-MNEC physical [approximate academic reference],scientific_controlled,2.0,1.0,0.0017011834319526626
baseline_v2_targetsnrdb10p0_s20261032,target_snr_db,10.0,20261032,SA-MNEC physical [approximate academic reference],scientific_controlled,3.0,1.0,0.0007775754817174936
baseline_v2_targetsnrdb10p0_s20261032,target_snr_db,10.0,20261032,SA-MNEC physical [approximate academic reference],scientific_controlled,5.0,1.0,0.00025034137460172963
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Current legacy CSI [production replay],production_replay,0.5,1.0,0.01480807161280534
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Current legacy CSI [production replay],production_replay,0.75,1.0,0.004883553330298892
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Current legacy CSI [production replay],production_replay,1.0,1.0,0.0018073888636018812
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Current legacy CSI [production replay],production_replay,1.5,1.0,0.0002067212866029434
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Current legacy CSI [production replay],production_replay,2.0,1.0,2.0861781216810804e-05
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Current legacy CSI [production replay],production_replay,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Current legacy CSI [production replay],production_replay,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Phase-only CSI [production replay],production_replay,0.5,1.0,0.0086728114094978
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Phase-only CSI [production replay],production_replay,0.75,1.0,0.0013749810347443484
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Phase-only CSI [production replay],production_replay,1.0,1.0,0.00010430890608405401
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Phase-only CSI [production replay],production_replay,1.5,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Phase-only CSI [production replay],production_replay,2.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Phase-only CSI [production replay],production_replay,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Phase-only CSI [production replay],production_replay,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Current legacy CSI [scientific controlled],scientific_controlled,0.5,1.0,0.014813761189500835
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Current legacy CSI [scientific controlled],scientific_controlled,0.75,1.0,0.004891139432559551
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Current legacy CSI [scientific controlled],scientific_controlled,1.0,1.0,0.0018073888636018812
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Current legacy CSI [scientific controlled],scientific_controlled,1.5,1.0,0.00021051433773327263
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Current legacy CSI [scientific controlled],scientific_controlled,2.0,1.0,1.7068730086481566e-05
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Current legacy CSI [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Current legacy CSI [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Phase-only CSI [scientific controlled],scientific_controlled,0.5,1.0,0.00864436352602033
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Phase-only CSI [scientific controlled],scientific_controlled,0.75,1.0,0.0013787740858746775
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Phase-only CSI [scientific controlled],scientific_controlled,1.0,1.0,0.00010620543164921864
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Phase-only CSI [scientific controlled],scientific_controlled,1.5,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Phase-only CSI [scientific controlled],scientific_controlled,2.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Phase-only CSI [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Phase-only CSI [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Row complex LS / Wiener [scientific controlled],scientific_controlled,0.5,1.0,0.00879229252010317
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Row complex LS / Wiener [scientific controlled],scientific_controlled,0.75,1.0,0.0015741162190866334
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Row complex LS / Wiener [scientific controlled],scientific_controlled,1.0,1.0,0.00017827340312547414
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Row complex LS / Wiener [scientific controlled],scientific_controlled,1.5,1.0,1.8965255651646184e-06
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Row complex LS / Wiener [scientific controlled],scientific_controlled,2.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Row complex LS / Wiener [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Row complex LS / Wiener [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,0.5,1.0,0.008832119556971628
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,0.75,1.0,0.001594978000303444
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,1.0,1.0,0.00017827340312547414
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,1.5,1.0,1.8965255651646184e-06
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,2.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,DL-SMI/MVDR global,scientific_controlled,0.5,1.0,0.010823471400394477
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,DL-SMI/MVDR global,scientific_controlled,0.75,1.0,0.00618836291913215
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,DL-SMI/MVDR global,scientific_controlled,1.0,1.0,0.004390456683356091
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,DL-SMI/MVDR global,scientific_controlled,1.5,1.0,0.0024901380670611438
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,DL-SMI/MVDR global,scientific_controlled,2.0,1.0,0.0015627370656956456
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,DL-SMI/MVDR global,scientific_controlled,3.0,1.0,0.0006827492034592626
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,DL-SMI/MVDR global,scientific_controlled,5.0,1.0,0.00020292823547261418
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,DL-SMI/MVDR local,scientific_controlled,0.5,1.0,0.01073433469883174
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,DL-SMI/MVDR local,scientific_controlled,0.75,1.0,0.006230086481565772
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,DL-SMI/MVDR local,scientific_controlled,1.0,1.0,0.0045535578819602485
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,DL-SMI/MVDR local,scientific_controlled,1.5,1.0,0.002812547413139129
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,DL-SMI/MVDR local,scientific_controlled,2.0,1.0,0.0018035958124715521
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,DL-SMI/MVDR local,scientific_controlled,3.0,1.0,0.0009122287968441814
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,DL-SMI/MVDR local,scientific_controlled,5.0,1.0,0.0002768927325140343
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Shrinkage-SMI/MVDR global,scientific_controlled,0.5,1.0,0.010810195721438326
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Shrinkage-SMI/MVDR global,scientific_controlled,0.75,1.0,0.006211121225914125
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Shrinkage-SMI/MVDR global,scientific_controlled,1.0,1.0,0.004388560157790927
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Shrinkage-SMI/MVDR global,scientific_controlled,1.5,1.0,0.002524275527234107
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Shrinkage-SMI/MVDR global,scientific_controlled,2.0,1.0,0.0015892884236079503
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Shrinkage-SMI/MVDR global,scientific_controlled,3.0,1.0,0.000705507510241238
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Shrinkage-SMI/MVDR global,scientific_controlled,5.0,1.0,0.00021241086329843727
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Shrinkage-SMI/MVDR local,scientific_controlled,0.5,1.0,0.010795023516917008
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Shrinkage-SMI/MVDR local,scientific_controlled,0.75,1.0,0.006224396904870278
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Shrinkage-SMI/MVDR local,scientific_controlled,1.0,1.0,0.0045004551661356395
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Shrinkage-SMI/MVDR local,scientific_controlled,1.5,1.0,0.0026949628280989227
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Shrinkage-SMI/MVDR local,scientific_controlled,2.0,1.0,0.0017315278409952967
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Shrinkage-SMI/MVDR local,scientific_controlled,3.0,1.0,0.0008155059930207859
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Shrinkage-SMI/MVDR local,scientific_controlled,5.0,1.0,0.00025223790016689425
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Corrected JDL physical,scientific_controlled,0.5,1.0,0.01093915945986952
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Corrected JDL physical,scientific_controlled,0.75,1.0,0.006285085722955545
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Corrected JDL physical,scientific_controlled,1.0,1.0,0.00432407828857533
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Corrected JDL physical,scientific_controlled,1.5,1.0,0.002408587467759065
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Corrected JDL physical,scientific_controlled,2.0,1.0,0.00141670459717797
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Corrected JDL physical,scientific_controlled,3.0,1.0,0.0006030951297223486
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,Corrected JDL physical,scientific_controlled,5.0,1.0,0.00017068730086481566
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,MNEC physical,scientific_controlled,0.5,1.0,0.010781747837960856
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,MNEC physical,scientific_controlled,0.75,1.0,0.006173190714610833
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,MNEC physical,scientific_controlled,1.0,1.0,0.004449248975876195
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,MNEC physical,scientific_controlled,1.5,1.0,0.0026058261265361855
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,MNEC physical,scientific_controlled,2.0,1.0,0.0016537702928235472
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,MNEC physical,scientific_controlled,3.0,1.0,0.000760506751631012
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,MNEC physical,scientific_controlled,5.0,1.0,0.00023137611895008344
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,SA-MNEC physical [approximate academic reference],scientific_controlled,0.5,1.0,0.010745713852222729
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,SA-MNEC physical [approximate academic reference],scientific_controlled,0.75,1.0,0.00616370808678501
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,SA-MNEC physical [approximate academic reference],scientific_controlled,1.0,1.0,0.004451145501441359
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,SA-MNEC physical [approximate academic reference],scientific_controlled,1.5,1.0,0.0026058261265361855
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,SA-MNEC physical [approximate academic reference],scientific_controlled,2.0,1.0,0.0016613563950842057
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,SA-MNEC physical [approximate academic reference],scientific_controlled,3.0,1.0,0.0007567137005006827
baseline_v2_targetsnrdb10p0_s20261033,target_snr_db,10.0,20261033,SA-MNEC physical [approximate academic reference],scientific_controlled,5.0,1.0,0.00023137611895008344
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Current legacy CSI [production replay],production_replay,0.5,1.0,0.01650356546806251
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Current legacy CSI [production replay],production_replay,0.75,1.0,0.006023365194962828
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Current legacy CSI [production replay],production_replay,1.0,1.0,0.0025906539220148686
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Current legacy CSI [production replay],production_replay,1.5,1.0,0.000561371567288727
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Current legacy CSI [production replay],production_replay,2.0,1.0,9.103322712790169e-05
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Current legacy CSI [production replay],production_replay,3.0,1.0,3.7930511303292367e-06
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Current legacy CSI [production replay],production_replay,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Phase-only CSI [production replay],production_replay,0.5,1.0,0.010825367925959641
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Phase-only CSI [production replay],production_replay,0.75,1.0,0.0023820361098467607
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Phase-only CSI [production replay],production_replay,1.0,1.0,0.0005101653770292824
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Phase-only CSI [production replay],production_replay,1.5,1.0,4.362008799878622e-05
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Phase-only CSI [production replay],production_replay,2.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Phase-only CSI [production replay],production_replay,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Phase-only CSI [production replay],production_replay,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Current legacy CSI [scientific controlled],scientific_controlled,0.5,1.0,0.016537702928235472
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Current legacy CSI [scientific controlled],scientific_controlled,0.75,1.0,0.0060214686693976635
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Current legacy CSI [scientific controlled],scientific_controlled,1.0,1.0,0.0025906539220148686
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Current legacy CSI [scientific controlled],scientific_controlled,1.5,1.0,0.0005556819905932332
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Current legacy CSI [scientific controlled],scientific_controlled,2.0,1.0,9.103322712790169e-05
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Current legacy CSI [scientific controlled],scientific_controlled,3.0,1.0,3.7930511303292367e-06
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Current legacy CSI [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Phase-only CSI [scientific controlled],scientific_controlled,0.5,1.0,0.0108329540282203
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Phase-only CSI [scientific controlled],scientific_controlled,0.75,1.0,0.002370656956455773
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Phase-only CSI [scientific controlled],scientific_controlled,1.0,1.0,0.0005253375815505993
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Phase-only CSI [scientific controlled],scientific_controlled,1.5,1.0,4.551661356395084e-05
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Phase-only CSI [scientific controlled],scientific_controlled,2.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Phase-only CSI [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Phase-only CSI [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Row complex LS / Wiener [scientific controlled],scientific_controlled,0.5,1.0,0.01078743741465635
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Row complex LS / Wiener [scientific controlled],scientific_controlled,0.75,1.0,0.002514792899408284
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Row complex LS / Wiener [scientific controlled],scientific_controlled,1.0,1.0,0.0005936125018965255
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Row complex LS / Wiener [scientific controlled],scientific_controlled,1.5,1.0,6.068881808526779e-05
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Row complex LS / Wiener [scientific controlled],scientific_controlled,2.0,1.0,3.7930511303292367e-06
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Row complex LS / Wiener [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Row complex LS / Wiener [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,0.5,1.0,0.010872781065088757
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,0.75,1.0,0.0025185859505386134
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,1.0,1.0,0.0006068881808526779
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,1.5,1.0,6.258534365043241e-05
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,2.0,1.0,3.7930511303292367e-06
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,3.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,5.0,1.0,0.0
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,DL-SMI/MVDR global,scientific_controlled,0.5,1.0,0.0117603550295858
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,DL-SMI/MVDR global,scientific_controlled,0.75,1.0,0.006425428614777727
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,DL-SMI/MVDR global,scientific_controlled,1.0,1.0,0.004362008799878622
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,DL-SMI/MVDR global,scientific_controlled,1.5,1.0,0.002548930359581247
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,DL-SMI/MVDR global,scientific_controlled,2.0,1.0,0.0015798057957821271
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,DL-SMI/MVDR global,scientific_controlled,3.0,1.0,0.0007111970869367319
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,DL-SMI/MVDR global,scientific_controlled,5.0,1.0,0.0001953421332119557
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,DL-SMI/MVDR local,scientific_controlled,0.5,1.0,0.011663632225762404
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,DL-SMI/MVDR local,scientific_controlled,0.75,1.0,0.006579047185556061
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,DL-SMI/MVDR local,scientific_controlled,1.0,1.0,0.004587695342133212
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,DL-SMI/MVDR local,scientific_controlled,1.5,1.0,0.002818236989834623
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,DL-SMI/MVDR local,scientific_controlled,2.0,1.0,0.0018623881049916553
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,DL-SMI/MVDR local,scientific_controlled,3.0,1.0,0.0009065392201486876
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,DL-SMI/MVDR local,scientific_controlled,5.0,1.0,0.00030344409042633893
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Shrinkage-SMI/MVDR global,scientific_controlled,0.5,1.0,0.011699666211500532
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Shrinkage-SMI/MVDR global,scientific_controlled,0.75,1.0,0.006427325140342892
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Shrinkage-SMI/MVDR global,scientific_controlled,1.0,1.0,0.004388560157790927
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Shrinkage-SMI/MVDR global,scientific_controlled,1.5,1.0,0.002600136549840692
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Shrinkage-SMI/MVDR global,scientific_controlled,2.0,1.0,0.0016329085116067365
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Shrinkage-SMI/MVDR global,scientific_controlled,3.0,1.0,0.0007377484448490366
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Shrinkage-SMI/MVDR global,scientific_controlled,5.0,1.0,0.0002143073888636019
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Shrinkage-SMI/MVDR local,scientific_controlled,0.5,1.0,0.011684494006979214
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Shrinkage-SMI/MVDR local,scientific_controlled,0.75,1.0,0.006546806250948263
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Shrinkage-SMI/MVDR local,scientific_controlled,1.0,1.0,0.004527006524047944
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Shrinkage-SMI/MVDR local,scientific_controlled,1.5,1.0,0.002757548171749355
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Shrinkage-SMI/MVDR local,scientific_controlled,2.0,1.0,0.0017713548778637536
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Shrinkage-SMI/MVDR local,scientific_controlled,3.0,1.0,0.0008610226065847368
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Shrinkage-SMI/MVDR local,scientific_controlled,5.0,1.0,0.00027120315581854044
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Corrected JDL physical,scientific_controlled,0.5,1.0,0.01173570019723866
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Corrected JDL physical,scientific_controlled,0.75,1.0,0.00641025641025641
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Corrected JDL physical,scientific_controlled,1.0,1.0,0.004301319981793355
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Corrected JDL physical,scientific_controlled,1.5,1.0,0.002421863146715218
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Corrected JDL physical,scientific_controlled,2.0,1.0,0.0014887725686542255
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Corrected JDL physical,scientific_controlled,3.0,1.0,0.0006618874222424518
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,Corrected JDL physical,scientific_controlled,5.0,1.0,0.00015361857077833408
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,MNEC physical,scientific_controlled,0.5,1.0,0.011627598240024276
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,MNEC physical,scientific_controlled,0.75,1.0,0.006474738279472007
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,MNEC physical,scientific_controlled,1.0,1.0,0.004458731603702018
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,MNEC physical,scientific_controlled,1.5,1.0,0.002674101046882112
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,MNEC physical,scientific_controlled,2.0,1.0,0.001704976483082992
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,MNEC physical,scientific_controlled,3.0,1.0,0.0007908511606736459
baseline_v2_targetsnrdb10p0_s20261034,target_snr_db,10.0,20261034,MNEC physical,scientific_controlled,5.0,1.0,0.000248444849036565
