method,requested_pfa,threshold,empirical_pfa,causal_pd,paired_causal_hit,positive_roi_peak_power,negative_roi_peak_power,negative_score_cell_count,target_only_roi_peak_power,target_loss_db_vs_target_only_peak,scnr_db_vs_negative_peak,pfa_calibration_status
Current,0.01,304220.9375,0.010000228881835938,0.0,False,68567.6015625,87165.6875,524288,182.90487670898438,25.738936734466755,-27.732330318477135,measured_from_negative_control_map
Current,0.001,1952360.25,0.0010013580322265625,0.0,False,68567.6015625,87165.6875,524288,182.90487670898438,25.738936734466755,-27.732330318477135,measured_from_negative_control_map
Current,0.0001,5842903.0,0.0001010894775390625,0.0,False,68567.6015625,87165.6875,524288,182.90487670898438,25.738936734466755,-27.732330318477135,measured_from_negative_control_map
