split,scene_id,actual_family,role,method,required_delay,required_phase,state,fallback,fallback_reason,global_uncertain,global_decorrelated,blocker,delay_estimate_ns,delay_confidence,delay_rmse_rad,delay_deadband_inside,delay_confidence_ok,delay_fit_ok,delay_support_ok,delay_active_independent,phase_method,phase_estimate_deg_per_pulse,phase_confidence,phase_rmse_rad,phase_deadband_inside,phase_confidence_ok,phase_fit_ok,phase_active_independent,pulse_coherence,estimated_gain_db,oracle_cancellation_db,current_cancellation_db,oracle_headroom_db,recovery_ratio,fallback_opportunity_cost_db,uncertain_headroom_gt_0_5_db,uncertain_headroom_gt_1_db,old_delay_blocked,old_phase_blocked
calibration,calibration_003,zero,target_off,J1_D3_delay_only,False,False,DECORRELATED,True,state_decorrelated,False,True,coherence,-0.07143521447131596,0.0005364603220945341,0.07925707303249264,True,True,True,True,False,P1,0.007616596066997767,0.12337572780972372,0.012951607026596023,True,True,True,False,0.7873677638880161,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_003,zero,target_off,J2_P1_phase_only,False,False,DECORRELATED,True,state_decorrelated,False,True,coherence,-0.07143521447131596,0.0005364603220945341,0.07925707303249264,True,True,True,True,False,P1,0.007616596066997767,0.12337572780972372,0.012951607026596023,True,True,True,False,0.7873677638880161,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_003,zero,target_off,J3_D3_P1_joint,False,False,DECORRELATED,True,state_decorrelated,False,True,coherence,-0.07143521447131596,0.0005364603220945341,0.07925707303249264,True,True,True,True,False,P1,0.007616596066997767,0.12337572780972372,0.012951607026596023,True,True,True,False,0.7873677638880161,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_003,zero,target_off,J4_D3_P2_joint,False,False,DECORRELATED,True,state_decorrelated,False,True,coherence,-0.07143521447131596,0.0005364603220945341,0.07925707303249264,True,True,True,True,False,P2,0.007316733072090583,0.6303581628536323,0.008578066194610951,True,True,True,False,0.7873677638880161,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_004,zero,target_on,J1_D3_delay_only,False,False,CALIBRATABLE,False,,False,False,none,-0.7332129424150058,0.03882541580825061,0.09212822871435047,False,True,True,True,True,P1,-0.002510392436717047,0.1980877147845459,0.0032504489401526566,True,True,True,False,0.8604384231563942,-0.03496224100389966,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_004,zero,target_on,J2_P1_phase_only,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,-0.7332129424150058,0.03882541580825061,0.09212822871435047,False,True,True,True,True,P1,-0.002510392436717047,0.1980877147845459,0.0032504489401526566,True,True,True,False,0.8604384231563942,0.0,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_004,zero,target_on,J3_D3_P1_joint,False,False,CALIBRATABLE,False,,False,False,none,-0.7332129424150058,0.03882541580825061,0.09212822871435047,False,True,True,True,True,P1,-0.002510392436717047,0.1980877147845459,0.0032504489401526566,True,True,True,False,0.8604384231563942,-0.03496224100389966,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_004,zero,target_on,J4_D3_P2_joint,False,False,CALIBRATABLE,False,,False,False,none,-0.7332129424150058,0.03882541580825061,0.09212822871435047,False,True,True,True,True,P2,-0.0024779193813319962,0.24041339139324402,0.0031412982691685024,True,True,True,False,0.8604384231563942,-0.03496224100389966,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_004,zero,target_off,J1_D3_delay_only,False,False,CALIBRATABLE,False,,False,False,none,-0.7328000071775289,0.038779622318564244,0.09210930584291568,False,True,True,True,True,P1,-0.0025096572357598333,0.19806144327907238,0.003249748020772309,True,True,True,False,0.8604450721118362,-0.03483902783610304,nan,nan,nan,nan,nan,False,False,False,False
calibration,calibration_004,zero,target_off,J2_P1_phase_only,False,False,CALIBRATABLE,True,both_components_inside_null_deadband,False,False,none,-0.7328000071775289,0.038779622318564244,0.09210930584291568,False,True,True,True,True,P1,-0.0025096572357598333,0.19806144327907238,0.003249748020772309,True,True,True,False,0.8604450721118362,0.0,nan,nan,nan,nan,nan,False,False,False,False
