ch1_coherence,ch1_phase_deg,ch1_rmse,ch2_coherence,ch2_phase_deg,ch2_rmse,ch3_coherence,ch3_phase_deg,ch3_rmse,ch4_coherence,ch4_phase_deg,ch4_rmse,coherence,first_prt_counter,first_theta_deg,first_utc,kind,phase_deg,range_pair_coherence,range_pair_phase_deg,raw_pair_coherence,raw_pair_phase_deg
,,,,,,,,,,,,,1792,-1.0,1.378461480140686,source_requested_beam,,0.8741401624848082,-59.12222044102434,0.8742016981526642,-59.33364240289993
,,,,,,,,,,,,,0,-29.0,0.0,before_output,,0.8845575794257736,174.54175915976427,0.882556599451924,174.54154698418003
,,,,,,,,,,,,,0,-1.0,1.378461480140686,after_output,,0.875730712110662,-59.08947328726423,0.8757770697121661,-59.32599896861553
0.9935804453455451,-0.07586013279460686,448.9329807795565,0.9936252195924578,0.0012785001582130706,448.93332746202685,0.993580822475072,-0.07621795290793229,448.93881838529654,0.9936242300501241,0.0015413373764123957,448.93592381859236,,,,,before_vs_source_beam1_payload,,,,,
0.9939244385824879,-0.0022451860496668754,426.6449555800892,0.9939281428684801,0.0025420412443410917,426.6424061478792,0.9939242462708059,-0.0018727999758394213,426.64175913794304,0.9939288327390251,0.0024730459069942936,426.6424024676091,,,,,after_vs_source_requested_beam_payload,,,,,
,,,,,,,,,,,,0.4146423969619607,,,,before_minus_source_requested_target_window,-121.1990941222092,,,,
,,,,,,,,,,,,0.9999995683224479,,,,after_minus_source_requested_target_window,-58.63643156267692,,,,
