split,scene_id,role,method,status,pfa,hit_cells,false_clusters,selected,valid_cfar_test_cells,configured_pf,cfar_mode
test,test_007,target_off,J2_P1_phase_only,measured,0.0042934079142011835,2229,16,16,519168,1e-06,dynamic
test,test_007,target_off,J3_D3_P1_joint,measured,0.0042934079142011835,2229,16,16,519168,1e-06,dynamic
test,test_007,target_off,J4_D3_P2_joint,measured,0.0042934079142011835,2229,16,16,519168,1e-06,dynamic
test,test_007,target_off,J5_Selective_Physics_Calibration,measured,0.0042934079142011835,2229,16,16,519168,1e-06,dynamic
test,test_007,target_off,J6_Joint_Phase_Surface,measured,0.0042934079142011835,2229,16,16,519168,1e-06,dynamic
test,test_008,target_off,J0_Current,measured,0.011135123890532544,5781,45,45,519168,1e-06,dynamic
test,test_008,target_off,J1_D3_delay_only,measured,0.011135123890532544,5781,45,45,519168,1e-06,dynamic
test,test_008,target_off,J2_P1_phase_only,measured,0.011135123890532544,5781,45,45,519168,1e-06,dynamic
test,test_008,target_off,J3_D3_P1_joint,measured,0.011135123890532544,5781,45,45,519168,1e-06,dynamic
test,test_008,target_off,J4_D3_P2_joint,measured,0.011135123890532544,5781,45,45,519168,1e-06,dynamic
test,test_008,target_off,J5_Selective_Physics_Calibration,measured,0.011135123890532544,5781,45,45,519168,1e-06,dynamic
test,test_008,target_off,J6_Joint_Phase_Surface,measured,0.011135123890532544,5781,45,45,519168,1e-06,dynamic
test,test_009,target_off,J0_Current,measured,0.007856801651873767,4079,1,1,519168,1e-06,dynamic
test,test_009,target_off,J1_D3_delay_only,measured,0.007856801651873767,4079,1,1,519168,1e-06,dynamic
test,test_009,target_off,J2_P1_phase_only,measured,0.007856801651873767,4079,1,1,519168,1e-06,dynamic
test,test_009,target_off,J3_D3_P1_joint,measured,0.007856801651873767,4079,1,1,519168,1e-06,dynamic
test,test_009,target_off,J4_D3_P2_joint,measured,0.007856801651873767,4079,1,1,519168,1e-06,dynamic
test,test_009,target_off,J5_Selective_Physics_Calibration,measured,0.007856801651873767,4079,1,1,519168,1e-06,dynamic
test,test_009,target_off,J6_Joint_Phase_Surface,measured,0.007856801651873767,4079,1,1,519168,1e-06,dynamic
test,test_010,target_off,J0_Current,measured,0.008407683062130177,4365,8,8,519168,1e-06,dynamic
test,test_010,target_off,J1_D3_delay_only,measured,0.008407683062130177,4365,8,8,519168,1e-06,dynamic
test,test_010,target_off,J2_P1_phase_only,measured,0.008407683062130177,4365,8,8,519168,1e-06,dynamic
test,test_010,target_off,J3_D3_P1_joint,measured,0.008407683062130177,4365,8,8,519168,1e-06,dynamic
test,test_010,target_off,J4_D3_P2_joint,measured,0.008407683062130177,4365,8,8,519168,1e-06,dynamic
test,test_010,target_off,J5_Selective_Physics_Calibration,measured,0.008407683062130177,4365,8,8,519168,1e-06,dynamic
test,test_010,target_off,J6_Joint_Phase_Surface,measured,0.008407683062130177,4365,8,8,519168,1e-06,dynamic
test,test_011,target_off,J0_Current,measured,0.010747965976331361,5580,57,57,519168,1e-06,dynamic
test,test_011,target_off,J1_D3_delay_only,measured,0.010747965976331361,5580,57,57,519168,1e-06,dynamic
test,test_011,target_off,J2_P1_phase_only,measured,0.010747965976331361,5580,57,57,519168,1e-06,dynamic
test,test_011,target_off,J3_D3_P1_joint,measured,0.010747965976331361,5580,57,57,519168,1e-06,dynamic
test,test_011,target_off,J4_D3_P2_joint,measured,0.010747965976331361,5580,57,57,519168,1e-06,dynamic
test,test_011,target_off,J5_Selective_Physics_Calibration,measured,0.010747965976331361,5580,57,57,519168,1e-06,dynamic
test,test_011,target_off,J6_Joint_Phase_Surface,measured,0.010747965976331361,5580,57,57,519168,1e-06,dynamic
test,test_012,target_off,J0_Current,measured,0.004014114891518737,2084,7,7,519168,1e-06,dynamic
test,test_012,target_off,J1_D3_delay_only,measured,0.004014114891518737,2084,7,7,519168,1e-06,dynamic
test,test_012,target_off,J2_P1_phase_only,measured,0.004014114891518737,2084,7,7,519168,1e-06,dynamic
test,test_012,target_off,J3_D3_P1_joint,measured,0.004014114891518737,2084,7,7,519168,1e-06,dynamic
test,test_012,target_off,J4_D3_P2_joint,measured,0.004014114891518737,2084,7,7,519168,1e-06,dynamic
test,test_012,target_off,J5_Selective_Physics_Calibration,measured,0.004014114891518737,2084,7,7,519168,1e-06,dynamic
test,test_012,target_off,J6_Joint_Phase_Surface,measured,0.004014114891518737,2084,7,7,519168,1e-06,dynamic
test,test_013,target_off,J0_Current,measured,0.00958263991617357,4975,76,76,519168,1e-06,dynamic
test,test_013,target_off,J1_D3_delay_only,measured,0.009553747534516766,4960,78,78,519168,1e-06,dynamic
test,test_013,target_off,J2_P1_phase_only,measured,0.00958263991617357,4975,76,76,519168,1e-06,dynamic
test,test_013,target_off,J3_D3_P1_joint,measured,0.009553747534516766,4960,78,78,519168,1e-06,dynamic
test,test_013,target_off,J4_D3_P2_joint,measured,0.009553747534516766,4960,78,78,519168,1e-06,dynamic
test,test_013,target_off,J5_Selective_Physics_Calibration,measured,0.009553747534516766,4960,78,78,519168,1e-06,dynamic
test,test_013,target_off,J6_Joint_Phase_Surface,measured,0.009561452169625246,4964,82,82,519168,1e-06,dynamic
test,test_014,target_off,J0_Current,measured,0.007275101701183432,3777,43,43,519168,1e-06,dynamic
test,test_014,target_off,J1_D3_delay_only,measured,0.007067076553254438,3669,43,43,519168,1e-06,dynamic
test,test_014,target_off,J2_P1_phase_only,measured,0.007275101701183432,3777,43,43,519168,1e-06,dynamic
test,test_014,target_off,J3_D3_P1_joint,measured,0.007067076553254438,3669,43,43,519168,1e-06,dynamic
test,test_014,target_off,J4_D3_P2_joint,measured,0.007067076553254438,3669,43,43,519168,1e-06,dynamic
test,test_014,target_off,J5_Selective_Physics_Calibration,measured,0.007067076553254438,3669,43,43,519168,1e-06,dynamic
test,test_014,target_off,J6_Joint_Phase_Surface,measured,0.007244283160749507,3761,43,43,519168,1e-06,dynamic
test,test_015,target_off,J0_Current,measured,0.008164987056213017,4239,48,48,519168,1e-06,dynamic
test,test_015,target_off,J1_D3_delay_only,measured,0.008220845660749506,4268,54,54,519168,1e-06,dynamic
test,test_015,target_off,J2_P1_phase_only,measured,0.008164987056213017,4239,48,48,519168,1e-06,dynamic
test,test_015,target_off,J3_D3_P1_joint,measured,0.008220845660749506,4268,54,54,519168,1e-06,dynamic
test,test_015,target_off,J4_D3_P2_joint,measured,0.008220845660749506,4268,54,54,519168,1e-06,dynamic
test,test_015,target_off,J5_Selective_Physics_Calibration,measured,0.008220845660749506,4268,54,54,519168,1e-06,dynamic
test,test_015,target_off,J6_Joint_Phase_Surface,measured,0.00818039632642998,4247,53,53,519168,1e-06,dynamic
test,test_016,target_off,J0_Current,measured,0.011275733481262328,5854,64,64,519168,1e-06,dynamic
test,test_016,target_off,J1_D3_delay_only,measured,0.011275733481262328,5854,64,64,519168,1e-06,dynamic
test,test_016,target_off,J2_P1_phase_only,measured,0.011275733481262328,5854,64,64,519168,1e-06,dynamic
test,test_016,target_off,J3_D3_P1_joint,measured,0.011275733481262328,5854,64,64,519168,1e-06,dynamic
test,test_016,target_off,J4_D3_P2_joint,measured,0.011275733481262328,5854,64,64,519168,1e-06,dynamic
test,test_016,target_off,J5_Selective_Physics_Calibration,measured,0.011283438116370809,5858,64,64,519168,1e-06,dynamic
test,test_016,target_off,J6_Joint_Phase_Surface,measured,0.011275733481262328,5854,64,64,519168,1e-06,dynamic
test,test_017,target_off,J0_Current,measured,0.004774947608481263,2479,3,3,519168,1e-06,dynamic
test,test_017,target_off,J1_D3_delay_only,measured,0.004774947608481263,2479,3,3,519168,1e-06,dynamic
test,test_017,target_off,J2_P1_phase_only,measured,0.004774947608481263,2479,3,3,519168,1e-06,dynamic
test,test_017,target_off,J3_D3_P1_joint,measured,0.004774947608481263,2479,3,3,519168,1e-06,dynamic
test,test_017,target_off,J4_D3_P2_joint,measured,0.004774947608481263,2479,3,3,519168,1e-06,dynamic
test,test_017,target_off,J5_Selective_Physics_Calibration,measured,0.0047691691321499015,2476,3,3,519168,1e-06,dynamic
test,test_017,target_off,J6_Joint_Phase_Surface,measured,0.004742202909270217,2462,8,8,519168,1e-06,dynamic
test,test_018,target_off,J0_Current,measured,0.010229829265285996,5311,73,73,519168,1e-06,dynamic
test,test_018,target_off,J1_D3_delay_only,measured,0.010229829265285996,5311,73,73,519168,1e-06,dynamic
test,test_018,target_off,J2_P1_phase_only,measured,0.010231755424063117,5312,72,72,519168,1e-06,dynamic
test,test_018,target_off,J3_D3_P1_joint,measured,0.010231755424063117,5312,72,72,519168,1e-06,dynamic
test,test_018,target_off,J4_D3_P2_joint,measured,0.010229829265285996,5311,72,72,519168,1e-06,dynamic
test,test_018,target_off,J5_Selective_Physics_Calibration,measured,0.010231755424063117,5312,72,72,519168,1e-06,dynamic
test,test_018,target_off,J6_Joint_Phase_Surface,measured,0.010229829265285996,5311,73,73,519168,1e-06,dynamic
test,test_019,target_off,J0_Current,measured,0.007922291050295857,4113,61,61,519168,1e-06,dynamic
test,test_019,target_off,J1_D3_delay_only,measured,0.007922291050295857,4113,61,61,519168,1e-06,dynamic
