split,scene_id,actual_mechanism,role,method,branch,active,fallback,current_cancellation_db,deterministic_cancellation_db,oracle_cancellation_db,fallback_opportunity_cost_db,recoverable_headroom_db,deterministic_gain_db,remaining_gap_db,recovery_ratio
validation,validation_010,M1,target_off,J0_Current,,False,True,3.56010593758345,3.56010593758345,4.12851374190111,0.5684078043176601,0.5684078043176601,0.0,0.5684078043176601,0.0
validation,validation_010,M1,target_off,J1_D3_delay_only,,False,True,3.56010593758345,3.56010593758345,4.12851374190111,0.5684078043176601,0.5684078043176601,0.0,0.5684078043176601,0.0
validation,validation_010,M1,target_off,J2_P1_phase_only,,False,True,3.56010593758345,3.56010593758345,4.12851374190111,0.5684078043176601,0.5684078043176601,0.0,0.5684078043176601,0.0
validation,validation_010,M1,target_off,J3_D3_P1_joint,,False,True,3.56010593758345,3.56010593758345,4.12851374190111,0.5684078043176601,0.5684078043176601,0.0,0.5684078043176601,0.0
validation,validation_010,M1,target_off,J4_D3_P2_joint,,False,True,3.56010593758345,3.56010593758345,4.12851374190111,0.5684078043176601,0.5684078043176601,0.0,0.5684078043176601,0.0
validation,validation_010,M1,target_off,J5_Selective_Physics_Calibration,D0P0,False,True,3.56010593758345,3.56010593758345,4.12851374190111,0.5684078043176601,0.5684078043176601,0.0,0.5684078043176601,0.0
validation,validation_010,M1,target_off,J6_Joint_Phase_Surface,D0P0,False,True,3.56010593758345,3.56010593758345,4.12851374190111,0.5684078043176601,0.5684078043176601,0.0,0.5684078043176601,0.0
validation,validation_010,M1,target_on,J0_Current,,False,True,3.55901217951758,3.55901217951758,4.13190664182019,0.5728944623026098,0.5728944623026098,0.0,0.5728944623026098,0.0
validation,validation_010,M1,target_on,J1_D3_delay_only,,False,True,3.55901217951758,3.55901217951758,4.13190664182019,0.5728944623026098,0.5728944623026098,0.0,0.5728944623026098,0.0
validation,validation_010,M1,target_on,J2_P1_phase_only,,False,True,3.55901217951758,3.55901217951758,4.13190664182019,0.5728944623026098,0.5728944623026098,0.0,0.5728944623026098,0.0
validation,validation_010,M1,target_on,J3_D3_P1_joint,,False,True,3.55901217951758,3.55901217951758,4.13190664182019,0.5728944623026098,0.5728944623026098,0.0,0.5728944623026098,0.0
validation,validation_010,M1,target_on,J4_D3_P2_joint,,False,True,3.55901217951758,3.55901217951758,4.13190664182019,0.5728944623026098,0.5728944623026098,0.0,0.5728944623026098,0.0
validation,validation_010,M1,target_on,J5_Selective_Physics_Calibration,D0P0,False,True,3.55901217951758,3.55901217951758,4.13190664182019,0.5728944623026098,0.5728944623026098,0.0,0.5728944623026098,0.0
validation,validation_010,M1,target_on,J6_Joint_Phase_Surface,D0P0,False,True,3.55901217951758,3.55901217951758,4.13190664182019,0.5728944623026098,0.5728944623026098,0.0,0.5728944623026098,0.0
validation,validation_011,M1,target_off,J0_Current,,False,True,7.65470146585087,7.65470146585087,7.64931461898658,-0.005386846864290362,-0.005386846864290362,0.0,-0.005386846864290362,
validation,validation_011,M1,target_off,J1_D3_delay_only,,True,False,7.65470146585087,7.65400442933331,7.64931461898658,0.0,-0.005386846864290362,-0.0006970365175602566,-0.0046898103467301056,
validation,validation_011,M1,target_off,J2_P1_phase_only,,False,True,7.65470146585087,7.65470146585087,7.64931461898658,-0.005386846864290362,-0.005386846864290362,0.0,-0.005386846864290362,
validation,validation_011,M1,target_off,J3_D3_P1_joint,,True,False,7.65470146585087,7.65400442933331,7.64931461898658,0.0,-0.005386846864290362,-0.0006970365175602566,-0.0046898103467301056,
validation,validation_011,M1,target_off,J4_D3_P2_joint,,True,False,7.65470146585087,7.65400442933331,7.64931461898658,0.0,-0.005386846864290362,-0.0006970365175602566,-0.0046898103467301056,
validation,validation_011,M1,target_off,J5_Selective_Physics_Calibration,D1P0,True,False,7.65470146585087,7.65400442933331,7.64931461898658,0.0,-0.005386846864290362,-0.0006970365175602566,-0.0046898103467301056,
validation,validation_011,M1,target_off,J6_Joint_Phase_Surface,D1P0,True,False,7.65470146585087,7.67836123423836,7.64931461898658,0.0,-0.005386846864290362,0.023659768387489954,-0.029046615251780317,
validation,validation_011,M1,target_on,J0_Current,,False,True,7.64694941033028,7.64694941033028,7.64183978880404,-0.005109621526240282,-0.005109621526240282,0.0,-0.005109621526240282,
validation,validation_011,M1,target_on,J1_D3_delay_only,,True,False,7.64694941033028,7.6465937097066,7.64183978880404,0.0,-0.005109621526240282,-0.00035570062367984434,-0.004753920902560438,
validation,validation_011,M1,target_on,J2_P1_phase_only,,False,True,7.64694941033028,7.64694941033028,7.64183978880404,-0.005109621526240282,-0.005109621526240282,0.0,-0.005109621526240282,
validation,validation_011,M1,target_on,J3_D3_P1_joint,,True,False,7.64694941033028,7.6465937097066,7.64183978880404,0.0,-0.005109621526240282,-0.00035570062367984434,-0.004753920902560438,
validation,validation_011,M1,target_on,J4_D3_P2_joint,,True,False,7.64694941033028,7.6465937097066,7.64183978880404,0.0,-0.005109621526240282,-0.00035570062367984434,-0.004753920902560438,
validation,validation_011,M1,target_on,J5_Selective_Physics_Calibration,D1P0,True,False,7.64694941033028,7.6465937097066,7.64183978880404,0.0,-0.005109621526240282,-0.00035570062367984434,-0.004753920902560438,
validation,validation_011,M1,target_on,J6_Joint_Phase_Surface,D1P0,True,False,7.64694941033028,7.67082234915114,7.64183978880404,0.0,-0.005109621526240282,0.023872938820860057,-0.02898256034710034,
validation,validation_012,M1,target_off,J0_Current,,False,True,9.41525234373034,9.41525234373034,9.7367563590154,0.32150401528505945,0.32150401528505945,0.0,0.32150401528505945,0.0
validation,validation_012,M1,target_off,J1_D3_delay_only,,True,False,9.41525234373034,9.80028537943839,9.7367563590154,0.0,0.32150401528505945,0.3850330357080498,-0.06352902042299036,1.1975994619123582
validation,validation_012,M1,target_off,J2_P1_phase_only,,False,True,9.41525234373034,9.41525234373034,9.7367563590154,0.32150401528505945,0.32150401528505945,0.0,0.32150401528505945,0.0
validation,validation_012,M1,target_off,J3_D3_P1_joint,,True,False,9.41525234373034,9.80028537943839,9.7367563590154,0.0,0.32150401528505945,0.3850330357080498,-0.06352902042299036,1.1975994619123582
validation,validation_012,M1,target_off,J4_D3_P2_joint,,True,False,9.41525234373034,9.80028537943839,9.7367563590154,0.0,0.32150401528505945,0.3850330357080498,-0.06352902042299036,1.1975994619123582
validation,validation_012,M1,target_off,J5_Selective_Physics_Calibration,D1P0,True,False,9.41525234373034,9.80028537943839,9.7367563590154,0.0,0.32150401528505945,0.3850330357080498,-0.06352902042299036,1.1975994619123582
validation,validation_012,M1,target_off,J6_Joint_Phase_Surface,D1P0,True,False,9.41525234373034,9.79780719766423,9.7367563590154,0.0,0.32150401528505945,0.38255485393388966,-0.06105083864883021,1.189891372257668
validation,validation_012,M1,target_on,J0_Current,,False,True,9.41515026162436,9.41515026162436,9.73686140567085,0.32171114404648904,0.32171114404648904,0.0,0.32171114404648904,0.0
validation,validation_012,M1,target_on,J1_D3_delay_only,,True,False,9.41515026162436,9.80030557626493,9.73686140567085,0.0,0.32171114404648904,0.3851553146405706,-0.06344417059408158,1.1972084951614657
validation,validation_012,M1,target_on,J2_P1_phase_only,,False,True,9.41515026162436,9.41515026162436,9.73686140567085,0.32171114404648904,0.32171114404648904,0.0,0.32171114404648904,0.0
validation,validation_012,M1,target_on,J3_D3_P1_joint,,True,False,9.41515026162436,9.80030557626493,9.73686140567085,0.0,0.32171114404648904,0.3851553146405706,-0.06344417059408158,1.1972084951614657
validation,validation_012,M1,target_on,J4_D3_P2_joint,,True,False,9.41515026162436,9.80030557626493,9.73686140567085,0.0,0.32171114404648904,0.3851553146405706,-0.06344417059408158,1.1972084951614657
validation,validation_012,M1,target_on,J5_Selective_Physics_Calibration,D1P0,True,False,9.41515026162436,9.80030557626493,9.73686140567085,0.0,0.32171114404648904,0.3851553146405706,-0.06344417059408158,1.1972084951614657
validation,validation_012,M1,target_on,J6_Joint_Phase_Surface,D1P0,True,False,9.41515026162436,9.79778186390696,9.73686140567085,0.0,0.32171114404648904,0.3826316022826006,-0.060920458236111585,1.1893638419541608
validation,validation_013,M1,target_off,J0_Current,,False,True,5.73818816319299,5.73818816319299,6.37031496177715,0.6321267985841601,0.6321267985841601,0.0,0.6321267985841601,0.0
validation,validation_013,M1,target_off,J1_D3_delay_only,,False,True,5.73818816319299,5.73818816319299,6.37031496177715,0.6321267985841601,0.6321267985841601,0.0,0.6321267985841601,0.0
validation,validation_013,M1,target_off,J2_P1_phase_only,,False,True,5.73818816319299,5.73818816319299,6.37031496177715,0.6321267985841601,0.6321267985841601,0.0,0.6321267985841601,0.0
validation,validation_013,M1,target_off,J3_D3_P1_joint,,False,True,5.73818816319299,5.73818816319299,6.37031496177715,0.6321267985841601,0.6321267985841601,0.0,0.6321267985841601,0.0
validation,validation_013,M1,target_off,J4_D3_P2_joint,,False,True,5.73818816319299,5.73818816319299,6.37031496177715,0.6321267985841601,0.6321267985841601,0.0,0.6321267985841601,0.0
validation,validation_013,M1,target_off,J5_Selective_Physics_Calibration,D0P0,False,True,5.73818816319299,5.73818816319299,6.37031496177715,0.6321267985841601,0.6321267985841601,0.0,0.6321267985841601,0.0
validation,validation_013,M1,target_off,J6_Joint_Phase_Surface,D0P0,False,True,5.73818816319299,5.73818816319299,6.37031496177715,0.6321267985841601,0.6321267985841601,0.0,0.6321267985841601,0.0
validation,validation_013,M1,target_on,J0_Current,,False,True,5.73894532748764,5.73894532748764,6.34441575709786,0.6054704296102198,0.6054704296102198,0.0,0.6054704296102198,0.0
validation,validation_013,M1,target_on,J1_D3_delay_only,,False,True,5.73894532748764,5.73894532748764,6.34441575709786,0.6054704296102198,0.6054704296102198,0.0,0.6054704296102198,0.0
validation,validation_013,M1,target_on,J2_P1_phase_only,,False,True,5.73894532748764,5.73894532748764,6.34441575709786,0.6054704296102198,0.6054704296102198,0.0,0.6054704296102198,0.0
validation,validation_013,M1,target_on,J3_D3_P1_joint,,False,True,5.73894532748764,5.73894532748764,6.34441575709786,0.6054704296102198,0.6054704296102198,0.0,0.6054704296102198,0.0
validation,validation_013,M1,target_on,J4_D3_P2_joint,,False,True,5.73894532748764,5.73894532748764,6.34441575709786,0.6054704296102198,0.6054704296102198,0.0,0.6054704296102198,0.0
validation,validation_013,M1,target_on,J5_Selective_Physics_Calibration,D0P0,False,True,5.73894532748764,5.73894532748764,6.34441575709786,0.6054704296102198,0.6054704296102198,0.0,0.6054704296102198,0.0
validation,validation_013,M1,target_on,J6_Joint_Phase_Surface,D0P0,False,True,5.73894532748764,5.73894532748764,6.34441575709786,0.6054704296102198,0.6054704296102198,0.0,0.6054704296102198,0.0
validation,validation_014,M1,target_off,J0_Current,,False,True,4.96584194928657,4.96584194928657,4.82684503458091,-0.13899691470566022,-0.13899691470566022,0.0,-0.13899691470566022,
validation,validation_014,M1,target_off,J1_D3_delay_only,,False,True,4.96584194928657,4.96584194928657,4.82684503458091,-0.13899691470566022,-0.13899691470566022,0.0,-0.13899691470566022,
validation,validation_014,M1,target_off,J2_P1_phase_only,,False,True,4.96584194928657,4.96584194928657,4.82684503458091,-0.13899691470566022,-0.13899691470566022,0.0,-0.13899691470566022,
validation,validation_014,M1,target_off,J3_D3_P1_joint,,False,True,4.96584194928657,4.96584194928657,4.82684503458091,-0.13899691470566022,-0.13899691470566022,0.0,-0.13899691470566022,
validation,validation_014,M1,target_off,J4_D3_P2_joint,,True,False,4.96584194928657,4.9140854017011,4.82684503458091,0.0,-0.13899691470566022,-0.051756547585470436,-0.08724036712018979,
validation,validation_014,M1,target_off,J5_Selective_Physics_Calibration,D1P0,True,False,4.96584194928657,4.9140854017011,4.82684503458091,0.0,-0.13899691470566022,-0.051756547585470436,-0.08724036712018979,
validation,validation_014,M1,target_off,J6_Joint_Phase_Surface,D1P0,True,False,4.96584194928657,4.94005812620649,4.82684503458091,0.0,-0.13899691470566022,-0.025783823080080204,-0.11321309162558002,
validation,validation_014,M1,target_on,J0_Current,,False,True,4.99098682937333,4.99098682937333,4.89302205857595,-0.09796477079738075,-0.09796477079738075,0.0,-0.09796477079738075,
validation,validation_014,M1,target_on,J1_D3_delay_only,,False,True,4.99098682937333,4.99098682937333,4.89302205857595,-0.09796477079738075,-0.09796477079738075,0.0,-0.09796477079738075,
validation,validation_014,M1,target_on,J2_P1_phase_only,,False,True,4.99098682937333,4.99098682937333,4.89302205857595,-0.09796477079738075,-0.09796477079738075,0.0,-0.09796477079738075,
validation,validation_014,M1,target_on,J3_D3_P1_joint,,False,True,4.99098682937333,4.99098682937333,4.89302205857595,-0.09796477079738075,-0.09796477079738075,0.0,-0.09796477079738075,
validation,validation_014,M1,target_on,J4_D3_P2_joint,,True,False,4.99098682937333,4.8843825389801,4.89302205857595,0.0,-0.09796477079738075,-0.10660429039323027,0.00863951959584952,
validation,validation_014,M1,target_on,J5_Selective_Physics_Calibration,D1P0,True,False,4.99098682937333,4.8843825389801,4.89302205857595,0.0,-0.09796477079738075,-0.10660429039323027,0.00863951959584952,
validation,validation_014,M1,target_on,J6_Joint_Phase_Surface,D1P0,True,False,4.99098682937333,4.95923114398993,4.89302205857595,0.0,-0.09796477079738075,-0.031755685383400234,-0.06620908541398052,
validation,validation_015,M1,target_off,J0_Current,,False,True,4.14812362386435,4.14812362386435,3.87488333628662,-0.27324028757773045,-0.27324028757773045,0.0,-0.27324028757773045,
validation,validation_015,M1,target_off,J1_D3_delay_only,,True,False,4.14812362386435,3.87491917059731,3.87488333628662,0.0,-0.27324028757773045,-0.27320445326704057,-3.583431068987508e-05,
validation,validation_015,M1,target_off,J2_P1_phase_only,,False,True,4.14812362386435,4.14812362386435,3.87488333628662,-0.27324028757773045,-0.27324028757773045,0.0,-0.27324028757773045,
validation,validation_015,M1,target_off,J3_D3_P1_joint,,True,False,4.14812362386435,3.87491917059731,3.87488333628662,0.0,-0.27324028757773045,-0.27320445326704057,-3.583431068987508e-05,
validation,validation_015,M1,target_off,J4_D3_P2_joint,,True,False,4.14812362386435,3.87491917059731,3.87488333628662,0.0,-0.27324028757773045,-0.27320445326704057,-3.583431068987508e-05,
validation,validation_015,M1,target_off,J5_Selective_Physics_Calibration,D1P0,True,False,4.14812362386435,3.87491917059731,3.87488333628662,0.0,-0.27324028757773045,-0.27320445326704057,-3.583431068987508e-05,
validation,validation_015,M1,target_off,J6_Joint_Phase_Surface,D1P0,True,False,4.14812362386435,3.87664709803022,3.87488333628662,0.0,-0.27324028757773045,-0.2714765258341303,-0.0017637617436001563,
validation,validation_015,M1,target_on,J0_Current,,False,True,4.15365524289701,4.15365524289701,3.91733839796222,-0.23631684493478966,-0.23631684493478966,0.0,-0.23631684493478966,
validation,validation_015,M1,target_on,J1_D3_delay_only,,True,False,4.15365524289701,3.9151370045852,3.91733839796222,0.0,-0.23631684493478966,-0.23851823831180985,0.0022013933770201888,
validation,validation_015,M1,target_on,J2_P1_phase_only,,False,True,4.15365524289701,4.15365524289701,3.91733839796222,-0.23631684493478966,-0.23631684493478966,0.0,-0.23631684493478966,
validation,validation_015,M1,target_on,J3_D3_P1_joint,,True,False,4.15365524289701,3.9151370045852,3.91733839796222,0.0,-0.23631684493478966,-0.23851823831180985,0.0022013933770201888,
validation,validation_015,M1,target_on,J4_D3_P2_joint,,True,False,4.15365524289701,3.9151370045852,3.91733839796222,0.0,-0.23631684493478966,-0.23851823831180985,0.0022013933770201888,
validation,validation_015,M1,target_on,J5_Selective_Physics_Calibration,D1P0,True,False,4.15365524289701,3.9151370045852,3.91733839796222,0.0,-0.23631684493478966,-0.23851823831180985,0.0022013933770201888,
validation,validation_015,M1,target_on,J6_Joint_Phase_Surface,D1P0,True,False,4.15365524289701,3.91184330234022,3.91733839796222,0.0,-0.23631684493478966,-0.24181194055678956,0.005495095621999901,
test,test_008,M1,target_off,J0_Current,,False,True,5.23079636699672,5.23079636699672,5.95324035135709,0.7224439843603703,0.7224439843603703,0.0,0.7224439843603703,0.0
test,test_008,M1,target_off,J1_D3_delay_only,,False,True,5.23079636699672,5.23079636699672,5.95324035135709,0.7224439843603703,0.7224439843603703,0.0,0.7224439843603703,0.0
test,test_008,M1,target_off,J2_P1_phase_only,,False,True,5.23079636699672,5.23079636699672,5.95324035135709,0.7224439843603703,0.7224439843603703,0.0,0.7224439843603703,0.0
test,test_008,M1,target_off,J3_D3_P1_joint,,False,True,5.23079636699672,5.23079636699672,5.95324035135709,0.7224439843603703,0.7224439843603703,0.0,0.7224439843603703,0.0
test,test_008,M1,target_off,J4_D3_P2_joint,,False,True,5.23079636699672,5.23079636699672,5.95324035135709,0.7224439843603703,0.7224439843603703,0.0,0.7224439843603703,0.0
test,test_008,M1,target_off,J5_Selective_Physics_Calibration,D0P0,False,True,5.23079636699672,5.23079636699672,5.95324035135709,0.7224439843603703,0.7224439843603703,0.0,0.7224439843603703,0.0
test,test_008,M1,target_off,J6_Joint_Phase_Surface,D0P0,False,True,5.23079636699672,5.23079636699672,5.95324035135709,0.7224439843603703,0.7224439843603703,0.0,0.7224439843603703,0.0
test,test_008,M1,target_on,J0_Current,,False,True,5.23459027439152,5.23459027439152,5.95569756540316,0.7211072910116396,0.7211072910116396,0.0,0.7211072910116396,0.0
test,test_008,M1,target_on,J1_D3_delay_only,,False,True,5.23459027439152,5.23459027439152,5.95569756540316,0.7211072910116396,0.7211072910116396,0.0,0.7211072910116396,0.0
test,test_008,M1,target_on,J2_P1_phase_only,,False,True,5.23459027439152,5.23459027439152,5.95569756540316,0.7211072910116396,0.7211072910116396,0.0,0.7211072910116396,0.0
test,test_008,M1,target_on,J3_D3_P1_joint,,False,True,5.23459027439152,5.23459027439152,5.95569756540316,0.7211072910116396,0.7211072910116396,0.0,0.7211072910116396,0.0
test,test_008,M1,target_on,J4_D3_P2_joint,,False,True,5.23459027439152,5.23459027439152,5.95569756540316,0.7211072910116396,0.7211072910116396,0.0,0.7211072910116396,0.0
test,test_008,M1,target_on,J5_Selective_Physics_Calibration,D0P0,False,True,5.23459027439152,5.23459027439152,5.95569756540316,0.7211072910116396,0.7211072910116396,0.0,0.7211072910116396,0.0
test,test_008,M1,target_on,J6_Joint_Phase_Surface,D0P0,False,True,5.23459027439152,5.23459027439152,5.95569756540316,0.7211072910116396,0.7211072910116396,0.0,0.7211072910116396,0.0
test,test_009,M1,target_off,J0_Current,,False,True,-3.02873057223959,-3.02873057223959,5.07489439443676,8.10362496667635,8.10362496667635,0.0,8.10362496667635,0.0
test,test_009,M1,target_off,J1_D3_delay_only,,False,True,-3.02873057223959,-3.02873057223959,5.07489439443676,8.10362496667635,8.10362496667635,0.0,8.10362496667635,0.0
test,test_009,M1,target_off,J2_P1_phase_only,,False,True,-3.02873057223959,-3.02873057223959,5.07489439443676,8.10362496667635,8.10362496667635,0.0,8.10362496667635,0.0
test,test_009,M1,target_off,J3_D3_P1_joint,,False,True,-3.02873057223959,-3.02873057223959,5.07489439443676,8.10362496667635,8.10362496667635,0.0,8.10362496667635,0.0
test,test_009,M1,target_off,J4_D3_P2_joint,,False,True,-3.02873057223959,-3.02873057223959,5.07489439443676,8.10362496667635,8.10362496667635,0.0,8.10362496667635,0.0
test,test_009,M1,target_off,J5_Selective_Physics_Calibration,D0P0,False,True,-3.02873057223959,-3.02873057223959,5.07489439443676,8.10362496667635,8.10362496667635,0.0,8.10362496667635,0.0
test,test_009,M1,target_off,J6_Joint_Phase_Surface,D0P0,False,True,-3.02873057223959,-3.02873057223959,5.07489439443676,8.10362496667635,8.10362496667635,0.0,8.10362496667635,0.0
test,test_009,M1,target_on,J0_Current,,False,True,-3.02773613665416,-3.02773613665416,5.08147481977731,8.10921095643147,8.10921095643147,0.0,8.10921095643147,0.0
test,test_009,M1,target_on,J1_D3_delay_only,,False,True,-3.02773613665416,-3.02773613665416,5.08147481977731,8.10921095643147,8.10921095643147,0.0,8.10921095643147,0.0
test,test_009,M1,target_on,J2_P1_phase_only,,False,True,-3.02773613665416,-3.02773613665416,5.08147481977731,8.10921095643147,8.10921095643147,0.0,8.10921095643147,0.0
test,test_009,M1,target_on,J3_D3_P1_joint,,False,True,-3.02773613665416,-3.02773613665416,5.08147481977731,8.10921095643147,8.10921095643147,0.0,8.10921095643147,0.0
test,test_009,M1,target_on,J4_D3_P2_joint,,False,True,-3.02773613665416,-3.02773613665416,5.08147481977731,8.10921095643147,8.10921095643147,0.0,8.10921095643147,0.0
test,test_009,M1,target_on,J5_Selective_Physics_Calibration,D0P0,False,True,-3.02773613665416,-3.02773613665416,5.08147481977731,8.10921095643147,8.10921095643147,0.0,8.10921095643147,0.0
test,test_009,M1,target_on,J6_Joint_Phase_Surface,D0P0,False,True,-3.02773613665416,-3.02773613665416,5.08147481977731,8.10921095643147,8.10921095643147,0.0,8.10921095643147,0.0
test,test_010,M1,target_off,J0_Current,,False,True,1.54234912627172,1.54234912627172,4.30933904339598,2.76698991712426,2.76698991712426,0.0,2.76698991712426,0.0
test,test_010,M1,target_off,J1_D3_delay_only,,False,True,1.54234912627172,1.54234912627172,4.30933904339598,2.76698991712426,2.76698991712426,0.0,2.76698991712426,0.0
test,test_010,M1,target_off,J2_P1_phase_only,,False,True,1.54234912627172,1.54234912627172,4.30933904339598,2.76698991712426,2.76698991712426,0.0,2.76698991712426,0.0
test,test_010,M1,target_off,J3_D3_P1_joint,,False,True,1.54234912627172,1.54234912627172,4.30933904339598,2.76698991712426,2.76698991712426,0.0,2.76698991712426,0.0
test,test_010,M1,target_off,J4_D3_P2_joint,,False,True,1.54234912627172,1.54234912627172,4.30933904339598,2.76698991712426,2.76698991712426,0.0,2.76698991712426,0.0
test,test_010,M1,target_off,J5_Selective_Physics_Calibration,D0P0,False,True,1.54234912627172,1.54234912627172,4.30933904339598,2.76698991712426,2.76698991712426,0.0,2.76698991712426,0.0
test,test_010,M1,target_off,J6_Joint_Phase_Surface,D0P0,False,True,1.54234912627172,1.54234912627172,4.30933904339598,2.76698991712426,2.76698991712426,0.0,2.76698991712426,0.0
test,test_010,M1,target_on,J0_Current,,False,True,1.99473974185819,1.99473974185819,4.3830609580877,2.38832121622951,2.38832121622951,0.0,2.38832121622951,0.0
test,test_010,M1,target_on,J1_D3_delay_only,,False,True,1.99473974185819,1.99473974185819,4.3830609580877,2.38832121622951,2.38832121622951,0.0,2.38832121622951,0.0
test,test_010,M1,target_on,J2_P1_phase_only,,False,True,1.99473974185819,1.99473974185819,4.3830609580877,2.38832121622951,2.38832121622951,0.0,2.38832121622951,0.0
test,test_010,M1,target_on,J3_D3_P1_joint,,False,True,1.99473974185819,1.99473974185819,4.3830609580877,2.38832121622951,2.38832121622951,0.0,2.38832121622951,0.0
test,test_010,M1,target_on,J4_D3_P2_joint,,False,True,1.99473974185819,1.99473974185819,4.3830609580877,2.38832121622951,2.38832121622951,0.0,2.38832121622951,0.0
test,test_010,M1,target_on,J5_Selective_Physics_Calibration,D0P0,False,True,1.99473974185819,1.99473974185819,4.3830609580877,2.38832121622951,2.38832121622951,0.0,2.38832121622951,0.0
test,test_010,M1,target_on,J6_Joint_Phase_Surface,D0P0,False,True,1.99473974185819,1.99473974185819,4.3830609580877,2.38832121622951,2.38832121622951,0.0,2.38832121622951,0.0
test,test_011,M1,target_off,J0_Current,,False,True,6.48975159546355,6.48975159546355,6.97738112409783,0.48762952863428044,0.48762952863428044,0.0,0.48762952863428044,0.0
test,test_011,M1,target_off,J1_D3_delay_only,,False,True,6.48975159546355,6.48975159546355,6.97738112409783,0.48762952863428044,0.48762952863428044,0.0,0.48762952863428044,0.0
test,test_011,M1,target_off,J2_P1_phase_only,,False,True,6.48975159546355,6.48975159546355,6.97738112409783,0.48762952863428044,0.48762952863428044,0.0,0.48762952863428044,0.0
test,test_011,M1,target_off,J3_D3_P1_joint,,False,True,6.48975159546355,6.48975159546355,6.97738112409783,0.48762952863428044,0.48762952863428044,0.0,0.48762952863428044,0.0
test,test_011,M1,target_off,J4_D3_P2_joint,,False,True,6.48975159546355,6.48975159546355,6.97738112409783,0.48762952863428044,0.48762952863428044,0.0,0.48762952863428044,0.0
test,test_011,M1,target_off,J5_Selective_Physics_Calibration,D0P0,False,True,6.48975159546355,6.48975159546355,6.97738112409783,0.48762952863428044,0.48762952863428044,0.0,0.48762952863428044,0.0
test,test_011,M1,target_off,J6_Joint_Phase_Surface,D0P0,False,True,6.48975159546355,6.48975159546355,6.97738112409783,0.48762952863428044,0.48762952863428044,0.0,0.48762952863428044,0.0
test,test_011,M1,target_on,J0_Current,,False,True,6.49235141072778,6.49235141072778,6.97824321551832,0.4858918047905396,0.4858918047905396,0.0,0.4858918047905396,0.0
test,test_011,M1,target_on,J1_D3_delay_only,,False,True,6.49235141072778,6.49235141072778,6.97824321551832,0.4858918047905396,0.4858918047905396,0.0,0.4858918047905396,0.0
test,test_011,M1,target_on,J2_P1_phase_only,,False,True,6.49235141072778,6.49235141072778,6.97824321551832,0.4858918047905396,0.4858918047905396,0.0,0.4858918047905396,0.0
test,test_011,M1,target_on,J3_D3_P1_joint,,False,True,6.49235141072778,6.49235141072778,6.97824321551832,0.4858918047905396,0.4858918047905396,0.0,0.4858918047905396,0.0
test,test_011,M1,target_on,J4_D3_P2_joint,,False,True,6.49235141072778,6.49235141072778,6.97824321551832,0.4858918047905396,0.4858918047905396,0.0,0.4858918047905396,0.0
test,test_011,M1,target_on,J5_Selective_Physics_Calibration,D0P0,False,True,6.49235141072778,6.49235141072778,6.97824321551832,0.4858918047905396,0.4858918047905396,0.0,0.4858918047905396,0.0
test,test_011,M1,target_on,J6_Joint_Phase_Surface,D0P0,False,True,6.49235141072778,6.49235141072778,6.97824321551832,0.4858918047905396,0.4858918047905396,0.0,0.4858918047905396,0.0
test,test_012,M1,target_off,J0_Current,,False,True,9.07068795216636,9.07068795216636,9.07072348341386,3.5531247499775986e-05,3.5531247499775986e-05,0.0,3.5531247499775986e-05,0.0
test,test_012,M1,target_off,J1_D3_delay_only,,False,True,9.07068795216636,9.07068795216636,9.07072348341386,3.5531247499775986e-05,3.5531247499775986e-05,0.0,3.5531247499775986e-05,0.0
test,test_012,M1,target_off,J2_P1_phase_only,,False,True,9.07068795216636,9.07068795216636,9.07072348341386,3.5531247499775986e-05,3.5531247499775986e-05,0.0,3.5531247499775986e-05,0.0
test,test_012,M1,target_off,J3_D3_P1_joint,,False,True,9.07068795216636,9.07068795216636,9.07072348341386,3.5531247499775986e-05,3.5531247499775986e-05,0.0,3.5531247499775986e-05,0.0
test,test_012,M1,target_off,J4_D3_P2_joint,,False,True,9.07068795216636,9.07068795216636,9.07072348341386,3.5531247499775986e-05,3.5531247499775986e-05,0.0,3.5531247499775986e-05,0.0
test,test_012,M1,target_off,J5_Selective_Physics_Calibration,D0P0,False,True,9.07068795216636,9.07068795216636,9.07072348341386,3.5531247499775986e-05,3.5531247499775986e-05,0.0,3.5531247499775986e-05,0.0
test,test_012,M1,target_off,J6_Joint_Phase_Surface,D0P0,False,True,9.07068795216636,9.07068795216636,9.07072348341386,3.5531247499775986e-05,3.5531247499775986e-05,0.0,3.5531247499775986e-05,0.0
test,test_012,M1,target_on,J0_Current,,False,True,9.06986376208393,9.06986376208393,9.06992541360895,6.165152501935722e-05,6.165152501935722e-05,0.0,6.165152501935722e-05,0.0
test,test_012,M1,target_on,J1_D3_delay_only,,False,True,9.06986376208393,9.06986376208393,9.06992541360895,6.165152501935722e-05,6.165152501935722e-05,0.0,6.165152501935722e-05,0.0
test,test_012,M1,target_on,J2_P1_phase_only,,False,True,9.06986376208393,9.06986376208393,9.06992541360895,6.165152501935722e-05,6.165152501935722e-05,0.0,6.165152501935722e-05,0.0
test,test_012,M1,target_on,J3_D3_P1_joint,,False,True,9.06986376208393,9.06986376208393,9.06992541360895,6.165152501935722e-05,6.165152501935722e-05,0.0,6.165152501935722e-05,0.0
