split,scene_id,family,snr_db,method,off_calibration_role,on_calibration_role,same_correction_primary,off_estimated_delay_ns,on_estimated_delay_ns,on_minus_off_estimated_delay_ns,off_estimated_phase_slope_deg_per_pulse,on_estimated_phase_slope_deg_per_pulse,on_minus_off_estimated_phase_slope_deg_per_pulse,off_estimated_beta2_deg_per_pulse2,on_estimated_beta2_deg_per_pulse2,on_minus_off_estimated_beta2_deg_per_pulse2,off_raw_coherence,on_raw_coherence,on_minus_off_raw_coherence,off_joint_confidence,on_joint_confidence,on_minus_off_joint_confidence,off_joint_rmse_rad,on_joint_rmse_rad,on_minus_off_joint_rmse_rad,off_branch,on_branch,on_minus_off_branch,off_state,on_state,on_minus_off_state,off_delay_state,on_delay_state,on_minus_off_delay_state,off_phase_state,on_phase_state,on_minus_off_phase_state,deployment_check_definition
target_transfer_snr_screen,target_transfer_snr_screen_000,M1,10.0,J5_Selective_Physics_Calibration,target_off,target_on,True,5.71174657800965,5.714631683977696,0.00288510596804592,0.01252394550549952,0.012470976696593708,-5.2968808905812584e-05,nan,nan,nan,0.8415182702181714,0.8416202711337074,0.00010200091553602686,0.8187661329688217,0.8188782084160714,0.000112075447249671,0.36082410519452573,0.36063219521670864,-0.00019190997781709518,D1P0,D1P0,same,CALIBRATABLE,CALIBRATABLE,same,ACTIVE,ACTIVE,same,INACTIVE,INACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_000,M1,10.0,J6_Joint_Phase_Surface,target_off,target_on,True,4.470276729453631,4.467169637036017,-0.003107092417613977,-0.0437287208481147,-0.04347265004255131,0.0002560708055633909,0.00045149624292239413,0.00044962522710339695,-1.8710158189971771e-06,0.8415182702181714,0.8416202711337074,0.00010200091553602686,0.8187661329688217,0.8188782084160714,0.000112075447249671,0.36082410519452573,0.36063219521670864,-0.00019190997781709518,D1P0,D1P0,same,CALIBRATABLE,CALIBRATABLE,same,ACTIVE,ACTIVE,same,INACTIVE,INACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_001,M2,10.0,J5_Selective_Physics_Calibration,target_off,target_on,True,0.13385365405094396,0.128824579689795,-0.005029074361148966,-0.4835905798500001,-0.4835714164974437,1.9163352556417212e-05,nan,nan,nan,0.8563124554945342,0.8564668119225192,0.00015435642798500293,0.799689795391839,0.7999125146115166,0.00022271921967753627,0.38733572920124576,0.38697361868508445,-0.00036211051616130696,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_001,M2,10.0,J6_Joint_Phase_Surface,target_off,target_on,True,-0.16890335929451963,-0.17032902887608237,-0.001425669581562733,-0.504603423213557,-0.5045536691420192,4.975407153784417e-05,0.00019703998370775594,0.00019676962158696724,-2.703621207887001e-07,0.8563124554945342,0.8564668119225192,0.00015435642798500293,0.799689795391839,0.7999125146115166,0.00022271921967753627,0.38733572920124576,0.38697361868508445,-0.00036211051616130696,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_002,M1+M2,10.0,J5_Selective_Physics_Calibration,target_off,target_on,True,7.968397403236557,7.964366921963968,-0.004030481272589093,-0.6000400600891174,-0.5999801890079034,5.987108121396911e-05,nan,nan,nan,0.7859429925669479,0.7859656921207592,2.269955381128952e-05,0.7942068900086103,0.7943690534004665,0.00016216339185615158,0.39714952808324555,0.39688533299517087,-0.0002641950880746813,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_002,M1+M2,10.0,J6_Joint_Phase_Surface,target_off,target_on,True,8.089678311804287,8.093729365662233,0.00405105385794613,-0.5777258879010087,-0.5778638330877922,-0.00013794518678356127,-0.00017200945194849896,-0.0001710614872547961,9.479646937028533e-07,0.7859429925669479,0.7859656921207592,2.269955381128952e-05,0.7942068900086103,0.7943690534004665,0.00016216339185615158,0.39714952808324555,0.39688533299517087,-0.0002641950880746813,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_003,M1+M3,10.0,J5_Selective_Physics_Calibration,target_off,target_on,True,9.73735167555336,9.73078710094577,-0.00656457460758908,0.008031890534315148,0.00803168793317165,-2.0260114349732183e-07,nan,nan,nan,0.7657623744662656,0.7654146370145236,-0.0003477374517419918,0.7952805334571577,0.11494477749843146,-0.6803357559587262,0.39744894155213384,1.5387476811084697,1.1412987395563359,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_003,M1+M3,10.0,J6_Joint_Phase_Surface,target_off,target_on,True,10.457890648346375,-37.002913236561234,-47.460803884907605,0.04293491874108361,0.023665214731301214,-0.019269704009782392,-0.000319630886607708,-5.90143480227156e-06,0.00031372945180543644,0.7657623744662656,0.7654146370145236,-0.0003477374517419918,0.7952805334571577,0.11494477749843146,-0.6803357559587262,0.39744894155213384,1.5387476811084697,1.1412987395563359,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_004,M2+M3,10.0,J5_Selective_Physics_Calibration,target_off,target_on,True,0.02597316326968442,0.03877667825885586,0.012803514989171441,-0.3547223730794309,-0.35472729581230455,-4.922732873668956e-06,nan,nan,nan,0.8844325718371389,0.8846534938479708,0.00022092201083190321,0.8320827659633863,0.8322724553785763,0.0001896894151900419,0.3371031990310524,0.33678608888920064,-0.0003171101418517619,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_004,M2+M3,10.0,J6_Joint_Phase_Surface,target_off,target_on,True,0.010127805600053295,0.011377092892377682,0.0012492872923243869,-0.3815695094516163,-0.38137360693844746,0.0001959025131688108,0.0002078195856002579,0.00020628647851631088,-1.5331070839470296e-06,0.8844325718371389,0.8846534938479708,0.00022092201083190321,0.8320827659633863,0.8322724553785763,0.0001896894151900419,0.3371031990310524,0.33678608888920064,-0.0003171101418517619,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_005,M1+M2+M3,10.0,J5_Selective_Physics_Calibration,target_off,target_on,True,6.858252698807384,6.865795718748345,0.00754301994096096,-0.48180243910541465,-0.4817570947299788,4.534437543585179e-05,nan,nan,nan,0.8348911863595705,0.8349907506070351,9.95642474646008e-05,0.8323372362038125,0.832488183538514,0.0001509473347014456,0.33916093650413726,0.3389020605426745,-0.0002588759614627345,D1P1,D1P1,same,CALIBRATABLE,CALIBRATABLE,same,ACTIVE,ACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_005,M1+M2+M3,10.0,J6_Joint_Phase_Surface,target_off,target_on,True,6.381359500953331,6.38294430545188,0.0015848044985489196,-0.4540359317157667,-0.45402702592202243,8.905793744296009e-06,-0.0001776095436636495,-0.00017755192218306436,5.762148058515077e-08,0.8348911863595705,0.8349907506070351,9.95642474646008e-05,0.8323372362038125,0.832488183538514,0.0001509473347014456,0.33916093650413726,0.3389020605426745,-0.0002588759614627345,D1P1,D1P1,same,CALIBRATABLE,CALIBRATABLE,same,ACTIVE,ACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_006,M1,14.0,J5_Selective_Physics_Calibration,target_off,target_on,True,8.358561042445938,8.363598874326799,0.005037831880860821,0.04665298413978477,0.0465565886657456,-9.639547403916815e-05,nan,nan,nan,0.795797321189135,0.7961365096570163,0.00033918846788127954,0.8044801840350725,0.8049913509208398,0.0005111668857673557,0.3811949611738335,0.3803393825566245,-0.0008555786172090296,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_006,M1,14.0,J6_Joint_Phase_Surface,target_off,target_on,True,8.263741347341902,8.258931125478423,-0.004810221863479569,-0.03377966000840233,-0.033508734434095896,0.000270925574306434,0.0005822114702496678,0.0005793524905605735,-2.858979689094286e-06,0.795797321189135,0.7961365096570163,0.00033918846788127954,0.8044801840350725,0.8049913509208398,0.0005111668857673557,0.3811949611738335,0.3803393825566245,-0.0008555786172090296,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
