method,requested_pfa,threshold,empirical_pfa,causal_pd,paired_causal_hit,positive_roi_peak_power,negative_roi_peak_power,negative_score_cell_count,target_only_roi_peak_power,target_loss_db_vs_target_only_peak,scnr_db_vs_negative_peak,pfa_calibration_status
Current,0.01,471465.375,0.010000228881835938,1.0,True,2587967.75,68.17170715332031,524288,2613344.5,-0.04237803620402197,-11.764519713692165,measured_from_negative_control_map
Current,0.001,3079946.25,0.0010013580322265625,0.0,False,2587967.75,68.17170715332031,524288,2613344.5,-0.04237803620402197,-11.764519713692165,measured_from_negative_control_map
Current,0.0001,9653646.0,0.0001010894775390625,0.0,False,2587967.75,68.17170715332031,524288,2613344.5,-0.04237803620402197,-11.764519713692165,measured_from_negative_control_map
