packet_index,beam_index,pulse_index,prt_counter,theta_cmd_deg,closure_phase_C12_C23_minus_C13_rad,C13_effective_sample_count,C13_cross_real,C13_cross_imag,C13_cross_magnitude,C13_coherence,C13_phase_rad,C13_right_minus_left_phase_rad,C24_effective_sample_count,C24_cross_real,C24_cross_imag,C24_cross_magnitude,C24_coherence,C24_phase_rad,C24_right_minus_left_phase_rad,C12_effective_sample_count,C12_cross_real,C12_cross_imag,C12_cross_magnitude,C12_coherence,C12_phase_rad,C12_right_minus_left_phase_rad,C14_effective_sample_count,C14_cross_real,C14_cross_imag,C14_cross_magnitude,C14_coherence,C14_phase_rad,C14_right_minus_left_phase_rad,C23_effective_sample_count,C23_cross_real,C23_cross_imag,C23_cross_magnitude,C23_coherence,C23_phase_rad,C23_right_minus_left_phase_rad,C34_effective_sample_count,C34_cross_real,C34_cross_imag,C34_cross_magnitude,C34_coherence,C34_phase_rad,C34_right_minus_left_phase_rad
0,0,0,0,-6.0,2.363820240844381,4096,-0.07802494937734662,-0.08877369836711574,0.11818909529695686,0.02879040303297035,-2.291842007045978,,4096,0.011936255634306482,-0.040715655875928805,0.04242922143964663,0.010337130252883096,-1.2856252943211315,,4096,-0.07413792579069879,-0.00774417263912399,0.07454129225074997,0.018218498811715087,-3.0375138077361323,3.0375138077361323,4096,-0.042261282877244906,-0.04039374938477126,0.058460850317030306,0.014268403828426443,-2.378784957402084,2.378784957402084,4096,-0.08784340684202738,0.0028207960869935864,0.08788868537063425,0.021371153621786047,3.1094920415345353,3.1094920415345353,4096,-0.04143372692052394,-0.029758260091586355,0.0510128196652866,0.012387079367789888,-2.518747195914509,2.518747195914509
1,0,1,1,-6.0,3.1117841545834874,4096,-0.039721355058335475,-0.053331721476439824,0.06649856061082003,0.016265801193599518,-2.2109597806188077,,4096,-0.03709628512703912,0.048724851450561324,0.061239248191873256,0.014798687207705262,2.2215170061260108,,4096,0.0773667523451105,-0.02179337040863925,0.08037764217864203,0.01970624890679659,-0.27457431197105503,0.27457431197105503,4096,0.07624243657163501,0.02139038949631835,0.07918622290009794,0.019116729238952697,0.2735256233119655,-0.27352562331196545,4096,0.024378465487018136,0.05840850871004119,0.06329189102272653,0.015496751397677599,1.1753986859357348,1.1753986859357348,4096,-0.05964053755866937,-0.016735405930392713,0.061944067770385206,0.014934392981425291,-2.8680234437518766,2.8680234437518766
2,0,2,2,-6.0,-2.8162983105588055,4096,0.00016141468237497805,0.015093714775644702,0.01509457784862503,0.003712030122340868,1.5601025690427246,,4096,-0.07591135116837244,-0.012658696550854292,0.07695957272863832,0.018582649822356474,-2.9763567601979157,,4096,-0.0366534798315278,0.03754265172673955,0.05246835505745797,0.012730868920860994,2.3442109903363444,-2.3442109903363444,4096,0.0030226716821386036,0.02559432357326794,0.0257721932181012,0.006237548620412499,1.4532415390401194,-1.4532415390401194,4096,-0.015717445802110087,0.007763987669351479,0.017530476521535568,0.0043009725573836975,2.6827785753271614,2.6827785753271614,4096,0.0072217322278491855,-0.010372095856085298,0.0126385833390684,0.0030929529532187135,-0.962581156185852,0.962581156185852
3,0,3,3,-6.0,2.5702105982776597,4096,0.0632140063754183,-0.010678771594643179,0.06410964642549499,0.015474508048472226,-0.16735048174888706,,4096,0.013009140420644896,-0.08729519409335251,0.08825921281248855,0.021340386294094543,-1.4228603505498052,,4096,-0.03283227988290049,-0.022347073638212388,0.03971586965560239,0.009450087543942155,-2.543976185616376,2.543976185616376,4096,0.02532409324547931,-0.012693696703245303,0.028327365474037847,0.006903677111703126,-0.46464694998574285,0.46464694998574285,4096,0.017068389772477873,-0.0714638717918293,0.07347390625864561,0.017595213504416757,-1.336349005034438,-1.336349005034438,4096,-0.047721261582426316,0.027337518720777818,0.05499689752001685,0.013489695054533755,2.621369440314312,-2.621369440314312
4,0,4,4,-6.0,2.2103182917655575,4096,-0.03126915696817632,-0.03643697315574946,0.04801471847520567,0.011847722320269984,-2.2800150438320377,,4096,-0.007515188817356442,0.022061990606118347,0.023306855053073408,0.0057244484678020124,1.8991080927454371,,4096,-0.02752568435706178,0.02896534206021284,0.03995815736479512,0.00976291988906587,2.3307152903263915,-2.3307152903263915,4096,0.02520168069002205,0.03909246147616782,0.04651177543232999,0.011384821243924525,0.9981781809552963,-0.9981781809552963,4096,-0.07212012817651081,-0.0660084374213812,0.09776720666465186,0.02420696618562105,-2.4004120423928716,-2.4004120423928716,4096,0.06918356450820884,0.017935013755206074,0.0714704856319091,0.017728129492557754,0.253654241541037,-0.253654241541037
5,0,5,5,-6.0,0.5820140719802931,4096,0.01621141694679603,0.04757608469570759,0.05026225098815221,0.012440930267030926,1.242388211677189,,4096,-0.011318870414377305,-0.061834646711538606,0.0628620741098976,0.015095640228434215,-1.7518425674081406,,4096,-0.04345711720725623,-0.041971833354502906,0.06041651952159582,0.014649599473887026,-2.3735789273549583,2.3735789273549583,4096,0.0008450127037314542,0.016076553539363388,0.016098745919278463,0.0038992097065475933,1.5182828446848922,-1.5182828446848922,4096,-0.028135757185220073,-0.04978370774091841,0.05718424948199323,0.014033488094894074,-2.0852040961671463,-2.0852040961671463,4096,0.025091232471966627,0.02428631606694956,0.03491983813058194,0.008560042589153088,0.7690983440854255,-0.7690983440854255
6,0,6,6,-6.0,0.27704482515666595,4096,-0.018102638238180566,0.04205111206088606,0.04578210935223097,0.011429020564061976,1.977308952156233,,4096,-0.07026577995121472,0.07028609508718828,0.09938518498628354,0.024458781087213183,2.3560499518443043,,4096,-0.017873880692591614,-0.10570122991850586,0.10720179857305491,0.026718981474914943,-1.7383098189290769,1.7383098189290769,4096,-0.010633289014674979,-0.024345360064888237,0.02656620770751186,0.006610615299429096,-1.9825927134517412,1.9825927134517412,4096,-0.030013666223474865,-0.03423942195420714,0.04553194676194285,0.011241655550883618,-2.290521710937611,-2.290521710937611,4096,-0.012665343244931656,-0.03615801526626311,0.038312047550441,0.009443737597875266,-1.907718440652674,1.907718440652674
7,0,7,7,-6.0,1.2773510862632182,4096,0.04314483788122951,0.0010758410358302252,0.04315824915044577,0.010529211455302528,0.024930401690566047,,4096,-0.015649661183273725,0.03120878141348703,0.03491274742076421,0.008588979908297736,2.035603717171472,,4096,-0.028084414665805853,0.0018467508980975992,0.028145067702895214,0.00698138795585359,3.0759300425055094,-3.0759300425055094,4096,0.02920870365425025,0.0517354780537421,0.05941134621106513,0.014460127755388186,1.0568298611246787,-1.0568298611246787,4096,-0.005890885615432896,-0.028640857165307933,0.029240404109685026,0.0072105804000454675,-1.773648554551725,-1.773648554551725,4096,0.07505304018521965,-0.08189931190089278,0.11108760565825475,0.026879161801759855,-0.8289905939569134,0.8289905939569134
8,1,0,8,-4.0,2.346144801815781,4096,-0.0074889424156697,0.032502404799943,0.03335401889254988,0.00808248298798953,1.7972559307175286,,4096,0.025435122590906807,-0.06308379718599842,0.06801846020470208,0.016550146836366977,-1.1875379822419596,,4096,0.002344338713690051,-0.049128922285355384,0.049184824172960044,0.011899833291503476,-1.52311439799387,1.52311439799387,4096,-0.05429581323358086,0.04227540427247283,0.06881311750747025,0.016643075481286088,2.480029537119394,-2.480029537119394,4096,0.010110377153227865,-0.007167185584920459,0.012393073686104008,0.0030212618476982574,-0.6166701766524068,-0.6166701766524068,4096,0.023537174041466158,-0.07977766708178599,0.0831773690787978,0.02027062358936484,-1.283901125147721,1.283901125147721
9,1,1,9,-4.0,-2.2855925006428466,4096,-0.006384713040298293,0.03429096717364096,0.0348802951580212,0.008468584550674492,1.7548806622326336,,4096,0.029782994610424517,0.06300625970568356,0.06969085686131732,0.017048017604970944,1.1292270908231554,,4096,0.03536166911856653,0.03525102446269826,0.049930775765260574,0.012223800356157876,0.783831241648631,-0.783831241648631,4096,-0.10527499173833518,-0.02602552439961644,0.10844423362162495,0.026606252229287253,-2.899237172259294,2.899237172259294,4096,0.008766264280792233,-0.03345728518189951,0.03458666392099195,0.008372597071297401,-1.3145430800588442,-1.3145430800588442,4096,0.02523195330807286,-0.028873821278854434,0.038345130368587825,0.009302529193469935,-0.8526069388690463,0.8526069388690463
