case_id,factor,factor_level,seed,scenario_label,method,comparison_protocol,method_family,target_id,target_snr_config_dB,target_fd_truth_hz,fa_ctr_hz,target_clutter_center_offset_hz,target_motion_ve_mps,target_motion_vn_mps,target_velocity_mode,target_radial_speed_config_mps,target_azimuth_offset_deg,channel_valid_fraction,target_row_truth,target_range_bin_truth,runtime_ms,status,training_source,steering_source,p38_fit_source,p38_rmse_rad,p38_inlier_ratio,p38_sample_count,p38_k_rad_per_hz,p38_b_rad,covariance_condition_number,estimated_clutter_rank,loading_coefficient,shrinkage_coefficient,steering_projection_error_mean,steering_projection_error_p95,robust_lsq_condition_number,robust_lsq_confidence,robust_lsq_iterations,residual_suppression_dB,input_SCNR_dB,output_SCNR_dB,SCNR_improvement_dB,target_loss_dB,background_residual_p95_dB_over_input_median,background_residual_p99_dB_over_input_median,background_residual_cvar95_dB_over_input_median,high_tail_fraction_15dB,target_signal_power_before,target_signal_power_after,background_power_before_roi,background_power_after_roi,target_detected,detection_threshold_scale,target_cfar_candidate_cells,target_peak_power,false_alarm_count,background_Pfa,cfar_test_cells,cfar_alpha,academic_reference_status,training_mode,training_sample_count,training_valid_fraction,training_channel_valid_fraction,covariance_condition_number_p95,weight_build_runtime_ms,cut_guard_bins,range_block_size
baseline_v2_mixed_stress_lhs01_s20261151,mixed_stress,lhs_01,20261151,Baseline V2 controlled single-target case,Current legacy CSI [production replay],production_replay,F1/F2 strict,B2_TARGET_mixed_stress_1_20261151,7.3200295200541206,-128.832329604,-10.057033289345165,-118.77529631465482,-0.5,0.5,radial,1.2097637025941932,0.0,0.7153846153846154,52,2200,436.81443900004524,ok,target-observation P38,not applicable to two-channel CSI,observed,0.015790821824470443,1.0,34.0,0.000829793008843758,-0.010403909451289379,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.662078401700622,19.68836178255906,30.559629578105316,10.871267795546256,-0.31383917797887506,12.465323675650154,19.43916669542242,19.95683358915279,0.028697285620362542,842669816.1043249,783923205.0231,9053599.101776253,689144.9252705462,1.0,1.0,5583.0,17406998977.53093,5587.0,0.010595888332574722,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_mixed_stress_lhs01_s20261151,mixed_stress,lhs_01,20261151,Baseline V2 controlled single-target case,Phase-only CSI [production replay],production_replay,F1/F2 strict,B2_TARGET_mixed_stress_1_20261151,7.3200295200541206,-128.832329604,-10.057033289345165,-118.77529631465482,-0.5,0.5,radial,1.2097637025941932,0.0,0.7153846153846154,52,2200,266.01827800004685,ok,target-observation P38,not applicable to two-channel CSI,observed,0.015790821824470443,1.0,34.0,0.000829793008843758,-0.010403909451289379,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.446511796680428,19.68836178255906,27.645901896379353,7.9575401138202935,0.20957041658613806,16.770911899296582,24.45885850527769,25.530233608553377,0.0696421527190758,842669816.1043249,884330247.2842033,9053599.101776253,1520632.5762593253,1.0,1.0,5365.0,19701018276.58365,5380.0,0.010203307540585647,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_mixed_stress_lhs01_s20261151,mixed_stress,lhs_01,20261151,Baseline V2 controlled single-target case,Current legacy CSI [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_mixed_stress_1_20261151,7.3200295200541206,-128.832329604,-10.057033289345165,-118.77529631465482,-0.5,0.5,radial,1.2097637025941932,0.0,0.7153846153846154,52,2200,246.40052399990964,ok,paired C+N background,not applicable to two-channel CSI,observed,0.01515219542837758,1.0,34.0,0.0008006822037450883,-0.008752153391807595,nan,nan,nan,nan,nan,nan,nan,nan,nan,18.66724159196902,19.68836178255906,30.64563609028469,10.95727430772563,-0.27288836412461137,12.46788253616212,19.4361947119072,19.95047220367794,0.028723584108199494,842669816.1043249,791349990.7803383,9053599.101776253,682032.3784365173,1.0,1.0,5582.0,17567650727.59364,5591.0,0.010603474434835381,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_mixed_stress_lhs01_s20261151,mixed_stress,lhs_01,20261151,Baseline V2 controlled single-target case,Phase-only CSI [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_mixed_stress_1_20261151,7.3200295200541206,-128.832329604,-10.057033289345165,-118.77529631465482,-0.5,0.5,radial,1.2097637025941932,0.0,0.7153846153846154,52,2200,228.77179100009926,ok,paired C+N background,not applicable to two-channel CSI,observed,0.01515219542837758,1.0,34.0,0.0008006822037450883,-0.008752153391807595,nan,nan,nan,nan,nan,nan,nan,nan,nan,13.447871564817525,19.68836178255906,27.707182482770058,8.018820700210998,0.25002915519584734,16.772201487475023,24.457837873865586,25.528601598323533,0.06963651732882502,842669816.1043249,892607134.0615704,9053599.101776253,1513359.4928270448,1.0,1.0,5367.0,19880924944.717266,5379.0,0.010201411015020482,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_mixed_stress_lhs01_s20261151,mixed_stress,lhs_01,20261151,Baseline V2 controlled single-target case,Row complex LS / Wiener [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_mixed_stress_1_20261151,7.3200295200541206,-128.832329604,-10.057033289345165,-118.77529631465482,-0.5,0.5,radial,1.2097637025941932,0.0,0.7153846153846154,52,2200,258.39665400008016,ok,paired C+N background,not applicable to two-channel CSI,observed,0.01515219542837758,1.0,34.0,0.0008006822037450883,-0.008752153391807595,nan,nan,nan,nan,nan,nan,nan,nan,nan,15.155490592119076,19.68836178255906,28.094850913862608,8.406489131303548,0.6596064803453319,15.469154102611675,22.7545909033871,23.671511039228818,0.05479477787170095,842669816.1043249,980884983.8851689,9053599.101776253,1521013.240748356,1.0,1.0,5871.0,21837839290.197594,5888.0,0.011166742527689273,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_mixed_stress_lhs01_s20261151,mixed_stress,lhs_01,20261151,Baseline V2 controlled single-target case,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,F1/F2 strict,B2_TARGET_mixed_stress_1_20261151,7.3200295200541206,-128.832329604,-10.057033289345165,-118.77529631465482,-0.5,0.5,radial,1.2097637025941932,0.0,0.7153846153846154,52,2200,307.53178999998454,ok,paired C+N background,not applicable to two-channel CSI,observed,0.01515219542837758,1.0,34.0,0.0008006822037450883,-0.008752153391807595,nan,nan,nan,nan,nan,nan,41006.12573431511,0.8964004672682687,5.0,15.110711791098868,19.68836178255906,27.973579786118023,8.285218003558963,0.6180801199209457,15.40659307995352,22.701448688617347,23.73985060403494,0.05427632196862966,842669816.1043249,971550657.5460281,9053599.101776253,1549199.9397669062,1.0,1.0,5883.0,21649511250.111935,5906.0,0.011200879987862237,527280.0,13.44971616743564,,,,,,,,,
baseline_v2_mixed_stress_lhs01_s20261151,mixed_stress,lhs_01,20261151,Baseline V2 controlled single-target case,DL-SMI/MVDR global,scientific_controlled,4-channel physical academic reference,B2_TARGET_mixed_stress_1_20261151,7.3200295200541206,-128.832329604,-10.057033289345165,-118.77529631465482,-0.5,0.5,radial,1.2097637025941932,0.0,0.7153846153846154,52,2200,2519.620912000164,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,4344.137357696699,1.0,465350.828937625,0.0,8.64011721736406e-17,2.2887833992611187e-16,,,,-0.10294434576718407,19.738804409569543,19.69072110150131,-0.048083308068232355,-0.24441211484808834,24.66061534951653,35.734293481854465,39.88369584477485,0.15370526908988447,875017821.0949507,827133644.7950569,9292583.179645475,8881852.907875305,1.0,1.0,2836.0,17730113787.88791,2842.0,0.0053899256561978455,527280.0,13.44971616743564,corrected research baseline,global,4086.0,1.0,0.7153846153846154,8948.197539705212,2287.349053000071,4,256
baseline_v2_mixed_stress_lhs01_s20261151,mixed_stress,lhs_01,20261151,Baseline V2 controlled single-target case,DL-SMI/MVDR local,scientific_controlled,4-channel physical academic reference,B2_TARGET_mixed_stress_1_20261151,7.3200295200541206,-128.832329604,-10.057033289345165,-118.77529631465482,-0.5,0.5,radial,1.2097637025941932,0.0,0.7153846153846154,52,2200,1447.35552200018,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,310267.56923948065,0.9985576923076923,471080.606768081,0.0,8.423580761385542e-17,2.2887833992611187e-16,,,,0.3448954362043743,19.738804409569543,19.301393446492483,-0.43741096307705973,-0.44128922179824925,24.35626172461732,35.35002146552784,39.43071412747548,0.1502150840612379,875017821.0949507,790474702.891117,9292583.179645475,9284288.587708611,1.0,1.0,2839.0,16882576594.717915,2844.0,0.005393718707328175,527280.0,13.44971616743564,corrected research baseline,local,487.875,1.0,0.7153846153846154,792391.4875982818,1209.0942859999814,4,256
baseline_v2_mixed_stress_lhs01_s20261151,mixed_stress,lhs_01,20261151,Baseline V2 controlled single-target case,Shrinkage-SMI/MVDR global,scientific_controlled,4-channel physical academic reference,B2_TARGET_mixed_stress_1_20261151,7.3200295200541206,-128.832329604,-10.057033289345165,-118.77529631465482,-0.5,0.5,radial,1.2097637025941932,0.0,0.7153846153846154,52,2200,4089.4179730000815,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,113.23490465968742,1.0,465350.828937625,0.06264725458282533,7.719221874123699e-17,2.2591401799415137e-16,,,,0.5514309450035884,19.738804409569543,19.740193202750916,0.0013887931813734156,-0.9183523268309134,24.17209847066318,35.15189743891608,39.222879954560696,0.1479327510096741,875017821.0949507,708241980.2597617,9292583.179645475,7519039.134877163,1.0,1.0,2876.0,15085834281.642376,2885.0,0.0054714762554999245,527280.0,13.44971616743564,corrected research baseline,global,4086.0,1.0,0.7153846153846154,255.4732997474902,3857.172336000076,4,256
baseline_v2_mixed_stress_lhs01_s20261151,mixed_stress,lhs_01,20261151,Baseline V2 controlled single-target case,Shrinkage-SMI/MVDR local,scientific_controlled,4-channel physical academic reference,B2_TARGET_mixed_stress_1_20261151,7.3200295200541206,-128.832329604,-10.057033289345165,-118.77529631465482,-0.5,0.5,radial,1.2097637025941932,0.0,0.7153846153846154,52,2200,2007.4518530000205,ok,paired C+N background only,configured beam-center spatial hypothesis; Doppler row used only for temporal/JDL frequency,,,,,,,41.7188560678822,0.9783653846153846,471080.606768081,0.14308519651767312,7.334212780882095e-17,2.237726045655905e-16,,,,0.7827919803950527,19.738804409569543,18.527312594175164,-1.2114918153943783,-1.403893783124138,24.022514021599903,34.94666937664733,38.98826472091416,0.1463435709589556,875017821.0949507,633326295.0837429,9292583.179645475,8889887.405434445,1.0,1.0,2947.0,13330045036.792662,2956.0,0.005606129570626612,527280.0,13.44971616743564,corrected research baseline,local,487.875,1.0,0.7153846153846154,98.62083071997684,1800.3949720000492,4,256
