case_id,factor,factor_family,factor_level,seed,scenario_label,valid_pulse_fraction,texture_sigma_config,azimuth_subcell_count_config,texture_nonuniformity_cv,p38_slope_rad_per_hz,p38_intercept_rad,p38_rmse_rad,p38_inlier_ratio,p38_accepted_sample_count,coherence_mean,coherence_p10,F1_F2_energy_ratio_dB,phase_variance_rad2,distance_to_clutter_ridge_hz,distance_to_clutter_ridge_mps,clutter_ridge_angle_deg_diagnostic,target_beam_hypothesis_angle_deg,distance_to_support_edge_rows,distance_to_support_edge_hz,target_fd_truth_hz,fa_ctr_hz,target_row_truth,target_range_bin_truth,dynamic_support_row_start,dynamic_support_row_end,target_bin_bytes,background_bin_bytes,target_input_sha256,background_input_sha256,best_strict_expert,best_strict_SCNR_improvement_dB,best_adaptive_expert,best_adaptive_SCNR_improvement_dB,best_overall_expert,best_overall_SCNR_improvement_dB,current_SCNR_improvement_dB,current_target_loss_dB,current_Pfa,current_failure,phase_only_SCNR_improvement_dB,phase_only_target_loss_dB,phase_only_Pfa,phase_only_failure,row_ls_SCNR_improvement_dB,row_ls_target_loss_dB,row_ls_Pfa,row_ls_failure,robust_row_ls_SCNR_improvement_dB,robust_row_ls_target_loss_dB,robust_row_ls_Pfa,robust_row_ls_failure,dl_mvdr_SCNR_improvement_dB,dl_mvdr_target_loss_dB,dl_mvdr_Pfa,dl_mvdr_failure,shrinkage_mvdr_SCNR_improvement_dB,shrinkage_mvdr_target_loss_dB,shrinkage_mvdr_Pfa,shrinkage_mvdr_failure,jdl_SCNR_improvement_dB,jdl_target_loss_dB,jdl_Pfa,jdl_failure,current_residual_p95_dB_over_input_median,current_residual_p99_dB_over_input_median,current_residual_cvar95_dB_over_input_median,dl_global_covariance_condition_number,dl_global_covariance_condition_number_p95,dl_global_estimated_clutter_rank,jdl_covariance_condition_number,jdl_estimated_clutter_rank,adaptive_failure
baseline_v2_mixed_stress_lhs01_s20261151,mixed_stress,mixed_stress,lhs_01,20261151,Baseline V2 controlled single-target case,0.7153846153846154,1.4802998033468537,9.0,1.1434337999760327,0.0008006822037450883,-0.008752153391807595,0.01515219542837758,1.0,34.0,0.5027361036055514,0.16850909409091813,0.7527559606777644,0.08147275261344533,118.77529631465482,1.1127480634952722,-1.0626570505021664,0.0,10,100.0,-128.832329604,-10.057033289345165,52,2200,42,88,49204480,49204480,9cedf89308b6228a236a7c64ca5d53b539461075d4b73e6752e5b739096f7c5f,15df26d17e6bd8dfd75aff31f8e995f1059f4f4433c2287627cf9daf57f30ac3,Current legacy CSI [scientific controlled],10.95727430772563,Shrinkage-SMI/MVDR global,0.0013887931813734156,Current legacy CSI [scientific controlled],10.95727430772563,10.871267795546256,-0.31383917797887506,0.010595888332574722,0,7.9575401138202935,0.20957041658613806,0.010203307540585647,0,8.406489131303548,0.6596064803453319,0.011166742527689273,0,8.285218003558963,0.6180801199209457,0.011200879987862237,0,-0.048083308068232355,-0.24441211484808834,0.0053899256561978455,0,0.0013887931813734156,-0.9183523268309134,0.0054714762554999245,0,-2.045047912669723,0.8396070881627559,0.006127674101046882,0,12.46788253616212,19.4361947119072,19.95047220367794,4344.137357696699,8948.197539705212,1.0,36079065.51863882,4.515384615384615,0
baseline_v2_mixed_stress_lhs02_s20261152,mixed_stress,mixed_stress,lhs_02,20261152,Baseline V2 controlled single-target case,0.5076923076923077,1.3006210698774554,9.0,1.1261487953545664,0.0008053946722313218,0.0027402419422933423,0.009673518659904212,1.0,34.0,0.3733711263267346,0.05807039175629103,0.43697403595148576,0.06002260944610259,103.24181431079309,0.9672224150191323,-0.9236693785762571,0.0,11,110.0,-122.685686294,-19.443871983206922,53,2200,42,88,49204480,49204480,25b7fa0d1be58a7d13bd210268a86df46e2a51cb6c4e8d02f42bf95fedd05804,e4be1bbf53450abe8a0c4ce0c1ebccc1e0ca6b53fa40c886ce6b2ae19f2e64f7,Current legacy CSI [scientific controlled],11.079381661595082,DL-SMI/MVDR local,-0.1873865715771501,Current legacy CSI [scientific controlled],11.079381661595082,11.073397274670658,-1.0440295587716668,0.008388332574723108,0,9.384344017377789,-0.21823930399932528,0.009050219996965559,0,9.569223714555935,0.29131246980600445,0.008983841602184798,0,9.44415415863876,0.0919975868152742,0.00899332423001062,0,-0.9192418772486945,-0.30447175089360884,0.004566833560916401,0,-1.6212790440128968,-1.1390398456876432,0.004600971021089364,0,-1.9303902145482983,1.3181903183805364,0.005198376574116219,0,12.94783853380107,19.585743139947557,19.90736293424584,9314.482438806763,20120.532099403477,1.0,27597025.682865266,4.608653846153846,0
baseline_v2_mixed_stress_lhs03_s20261153,mixed_stress,mixed_stress,lhs_03,20261153,Baseline V2 controlled single-target case,0.7076923076923077,0.31344659418649023,9.0,0.9478051085039375,0.0009121421096065443,-0.008033438942429694,0.005021372430134562,1.0,34.0,0.35319031754623703,0.03316047956263204,0.6204712874727798,0.07594578203223228,211.0807462005977,1.9775129918734795,-1.8887278548894508,0.0,2,20.0,-211.486876554,-0.4061303534022802,44,2200,42,88,49204480,49204480,ca29b287e3319cded8b06f6e34ae2a8c7f260c0bd8f709c5f8569a7da60cec05,80038fbafb4788cfe6dd6e64009f0eb4d8edb5dd833d67d2d2ff5f25b3d3f273,Current legacy CSI [scientific controlled],1.79165146803901,Corrected JDL physical,14.276721660225117,Corrected JDL physical,14.276721660225117,1.7909432786116923,3.436932436189148,0.003912532240934608,0,-3.9042537567678437,3.6321440382182195,0.004545971779699591,0,-0.11948689466585094,0.26319842210313577,0.00387649825519648,0,-0.22812181534957432,0.30023027060235075,0.003914428766499773,0,-0.02897524367156734,-0.029389611667522273,0.004513730845091792,0,-0.02442576275939956,-0.031695247148556316,0.004508041268396298,0,14.276721660225117,2.5505732568389594,0.004362008799878622,0,9.275133696034718,14.423585497530564,13.24920055666306,2997.9658974055606,5416.477964578098,1.0,2093871.8239483025,4.7125,0
baseline_v2_mixed_stress_lhs04_s20261154,mixed_stress,mixed_stress,lhs_04,20261154,Baseline V2 controlled single-target case,0.5307692307692308,0.6132975166639465,9.0,0.9411702453426004,0.0007733790862165177,-0.007876564140221306,0.006061782321348084,1.0,34.0,0.35777801939675313,0.049359198279307404,-0.07587413690234737,0.027116888716273418,73.60145507717165,0.6895362853113084,0.6584731443775761,0.0,16,160.0,73.0511370627,-0.5503180144716617,72,2200,42,88,49204480,49204480,3e08976e954d70288be6a1d30aa80d402738c976aa11459dba3c045a80f37a20,490dd02cb557afbeb67a93af6101d96c952de9ee0f54411af75f687bc50885b5,Phase-only CSI [scientific controlled],3.061754856858256,MNEC physical,-0.44639468190726994,Phase-only CSI [scientific controlled],3.061754856858256,2.927678820000308,-10.515283940357154,0.005198376574116219,1,3.0610816402943675,-4.0741086523953625,0.003830981641632529,0,2.8713239786470384,-4.031490874290119,0.004809588833257473,0,2.884583737983915,-4.008812052329224,0.004942345622818996,0,-0.9779280626527331,-0.0013378064873966345,0.004263389470490062,0,-0.9183889752991892,-0.019014872529980856,0.004269079047185556,0,-1.2556796516249022,1.7533203174625704,0.004246320740403581,0,12.049655879725679,18.07778293825933,16.95030843344147,5998.5756389448725,11416.548393844401,1.0,3648938.1669899975,4.738942307692308,0
baseline_v2_mixed_stress_lhs05_s20261155,mixed_stress,mixed_stress,lhs_05,20261155,Baseline V2 controlled single-target case,0.8461538461538461,0.6880723816434056,9.0,0.9345829461894011,0.0008848464505805845,-0.006464419696724745,0.007413276063249953,1.0,34.0,0.43965599574464914,0.1120523134242234,-0.8379944317768344,0.07098748144841764,224.058031081503,2.099090871017631,-2.0048932486782003,0.0,0,0.0,-226.14461303,-2.0865819484969843,42,2200,42,88,49204480,49204480,03a1bb82196e6d63873c0e4078007f27a82be1fa4680f0498a4d03a09adc285d,c21f9112fcb7c1d80398f5216ee9053a62c4bfa332ee5a9c0841470b36c75aa7,Current legacy CSI [scientific controlled],2.085551644171188,Corrected JDL physical,12.18282945558153,Corrected JDL physical,12.18282945558153,2.0853334035479403,4.09328156911621,0.005080791989076012,0,-2.243654533108751,4.702080226383207,0.004523213472917615,0,-0.16830523092267669,0.2872294409988155,0.0047697617963890155,0,-0.20654449811357445,0.36437638691693225,0.004809588833257473,0,0.15606806286586306,-0.01524755488663125,0.00415149446214535,0,0.1739435601106294,-0.0158198133919973,0.0041439083598846915,0,12.18282945558153,2.6682508198744874,0.004160977089971173,0,9.775968755631428,14.89886788748969,13.915582530357856,3431.656680935831,5687.647929851451,1.0,4470219.10536105,4.500480769230769,0
baseline_v2_mixed_stress_lhs06_s20261156,mixed_stress,mixed_stress,lhs_06,20261156,Baseline V2 controlled single-target case,0.46153846153846156,0.7752322446978761,9.0,0.9481570479356092,0.000976329533083691,-0.006648141892439776,0.009836001433402502,1.0,34.0,0.3846445076570366,0.06371689122703723,1.235348452925755,0.19197573919684663,61.309985895812744,0.5743834803640948,-0.54850419880108,0.0,17,170.0,-63.484755392,-2.1747694961872557,59,2200,42,88,49204480,49204480,ebb4934b055ee152a0d6558dc0239419b05acac8bc6bc2ee30e3d1e994a62106,ef9fb7a9f08e3b0cc07a895be1c23c7b30ce85d72a30ee156633ce164cab45a8,Current legacy CSI [production replay],7.4473848043202455,Shrinkage-SMI/MVDR local,0.8596172365433041,Current legacy CSI [production replay],7.4473848043202455,7.4473848043202455,-7.521371680270795,0.005274237596722804,0,4.621181663550548,-5.580276026616509,0.004470110757093006,0,5.2765653166968285,-5.426548805128517,0.004413214990138067,0,5.277045516286929,-5.377221379023432,0.004470110757093006,0,-0.04366309657677725,-0.3987382270559208,0.003935290547716583,0,0.32570952634656347,-0.6853913755719454,0.003940980124412077,0,0.10808663135635488,1.0126771472112568,0.003929600971021089,0,11.981444481601756,17.839572933858953,16.819064493636947,4623.175970453189,8864.975930255585,1.0,4813533.486887977,4.569711538461538,0
baseline_v2_mixed_stress_lhs07_s20261157,mixed_stress,mixed_stress,lhs_07,20261157,Baseline V2 controlled single-target case,0.8307692307692308,0.5222619939591033,9.0,0.9166521324419667,0.0008081504377944162,-0.00048291795672219737,0.0037967313521873425,1.0,34.0,0.5300723927268618,0.2541065266850668,-0.3826038907529279,0.015183840328758845,214.80117400643476,2.0123678730210868,1.9220302280310682,0.0,1,10.0,215.464699716,0.6635257095652378,87,2200,42,88,49204480,49204480,718ffafab32c18ebe9ff82dc66d4f47a900522102b544b93c3756fe1473077d8,b2e9fb445bbc01506462fa8024fb8ab87eec9cf8f94597835b1fac460b20cf04,Current legacy CSI [scientific controlled],4.107563267170185,Corrected JDL physical,13.868493724185399,Corrected JDL physical,13.868493724185399,4.107062908014427,3.6817658473749577,0.004174252768927325,0,2.051186252041317,4.244493176611525,0.00410218479745107,0,2.3942226623760767,1.2090358377644188,0.003971324533454711,0,2.461480827817688,1.3340700690730318,0.00399977241693218,0,-0.06192061847205821,-0.010808221158327237,0.004217872856926112,0,-0.06450882638530686,-0.010539345361700217,0.004238734638142922,0,13.868493724185399,2.7230979548880603,0.004557350933090578,0,8.391048247483159,13.065387555153798,12.080229440017494,2746.0087581178605,6300.852905705916,1.0,3111705.511896133,4.476923076923077,0
baseline_v2_mixed_stress_lhs08_s20261158,mixed_stress,mixed_stress,lhs_08,20261158,Baseline V2 controlled single-target case,0.9461538461538461,0.9771448545592798,9.0,0.8825978246012061,0.0008384189534021663,-0.005329067478700418,0.0037203325257282004,1.0,34.0,0.5131922506725424,0.16747403856166193,-1.8077283226916099,0.0904582577957824,15.679490212948084,0.14689352847270779,-0.1402731271164517,0.0,21,210.0,-18.3221995445,-2.642709331551915,63,2200,42,88,49204480,49204480,2898c657097ab912f2c2f32aa1e9d55025879e03f384ec54e09512da5147c372,d13e5c71d3df13d9f49417548794d78524f514b886801d3521f572dfd6bdf8e1,Current legacy CSI [production replay],11.99824488189969,SA-MNEC physical [approximate academic reference],0.07025573166128396,Current legacy CSI [production replay],11.99824488189969,11.99824488189969,-18.945877385844764,0.005983538158094371,1,1.9763473597779821,-10.532778010296301,0.0056175087240176,1,7.981401160585632,-15.455539847851707,0.006004399939311182,1,8.020448378689887,-15.42102783623742,0.0060214686693976635,1,-0.2764370570776258,-0.264891930391812,0.004140115308754362,0,-0.23896013203190236,-0.17551853584779456,0.004157184038840843,0,-0.9179144177636331,0.6327292952903435,0.00487027765134274,0,9.433371570904372,14.644291956704791,13.90072031251792,2099.590286401192,3931.1366757190763,1.0,9267320.457352782,4.594230769230769,0
baseline_v2_mixed_stress_lhs09_s20261159,mixed_stress,mixed_stress,lhs_09,20261159,Baseline V2 controlled single-target case,0.8923076923076924,0.8568120654645746,9.0,0.8969267481314802,0.0009323466709421473,-0.0010090674549067579,0.004980290110158674,1.0,34.0,0.4550215759367978,0.10446239436260275,-0.20348744079791745,0.13937792566543095,90.13889660732079,0.8444675429786425,0.8064337284317534,0.0,14,140.0,90.2703754868,0.13147887947921405,74,2200,42,88,49204480,49204480,11ff84720e9e611fae1b7f634ea0bd767d5d46a61c32236cc342b457da153976,c5cab641fd41bcd480bbb971a5786835cccbef63ef26e2f840bd74e0b51161fd,Current legacy CSI [production replay],16.59877954844178,DL-SMI/MVDR local,-0.4020898947848224,Current legacy CSI [production replay],16.59877954844178,16.59877954844178,-2.854822937804633,0.006340084964345319,0,14.740331918098978,-2.217211062357103,0.004748900015172204,0,14.541795997700444,-2.2922996830753073,0.005003034440904264,0,14.494668146860082,-2.2450242918384093,0.005052344105598543,0,-1.0193670089547489,-0.09063165284581717,0.003984600212410864,0,-0.8582864426787662,-0.12226358359394199,0.0039504627522379005,0,-0.8246666763480697,1.6735482259644285,0.004720452131694735,0,9.589362061959052,14.785046127692318,13.922270503354468,2003.5126536094708,4330.9728987490735,1.0,5762376.382765319,4.662019230769231,0
baseline_v2_mixed_stress_lhs10_s20261160,mixed_stress,mixed_stress,lhs_10,20261160,Baseline V2 controlled single-target case,0.6538461538461539,1.0831042593647784,9.0,0.9616531273419647,0.0009448159042107383,-0.006442529495001793,0.0058304364177269325,1.0,34.0,0.42003921087909474,0.058838344640830056,1.090512245676654,0.12789753794492317,202.6500380785754,1.8985297821678035,1.813265064015931,0.0,3,30.0,200.963378999,-1.6866590795753764,85,2200,42,88,49204480,49204480,bfc2ff9ff492ba9ad3f2388e2e0d359d81d0321e1918ebacae6778c96331c9f3,4dada0380815d3fe0e21ac042f28a773f3a52afa2a30511785d90f48d071ac32,Current legacy CSI [scientific controlled],3.532169434727983,Corrected JDL physical,5.100932567267584,Corrected JDL physical,5.100932567267584,3.531381087695191,2.268432510899483,0.007485586405704749,0,-2.108763122605584,3.0696198204222576,0.006910939159459869,0,-0.2507172583151096,-0.39356937267180625,0.006668183887118798,0,-0.36656869695793404,-0.39070962197599624,0.006726976179638902,0,-0.22870879881696737,-0.026515534311490705,0.004479593384918829,0,-0.3439783717667808,-0.03362272768769975,0.0044947655894401455,0,5.100932567267584,2.376472648294137,0.005719921104536489,0,11.09006664117144,17.180118423726228,16.71035325204919,3243.714259073764,7958.8591423639045,1.0,10260850.748424042,4.476923076923077,0
