family,level,value,phase_rmse_rad,phase_signature,wideband_delay_ns,csi_rmse_rad,residual_summary
M3_internal_clutter_motion,static_regression,1.0,0.17848316710917927,nonlinear_or_mixed_trend,0.03599618690042654,0.0560718574794563,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/mechanism_estimators/probe_m3_seed2026091011/M3_internal_clutter_motion/static_regression/residual_texture/residual_texture_summary.json
M3_internal_clutter_motion,weak_motion,0.99,0.34181080480922993,nonlinear_or_mixed_trend,-0.11145647389862905,0.137134563801934,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/mechanism_estimators/probe_m3_seed2026091011/M3_internal_clutter_motion/weak_motion/residual_texture/residual_texture_summary.json
M3_internal_clutter_motion,moderate_motion,0.95,0.4740697898231394,constant_offset_or_random_residual,0.08436196770854218,0.2664485305913,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/mechanism_estimators/probe_m3_seed2026091011/M3_internal_clutter_motion/moderate_motion/residual_texture/residual_texture_summary.json
M3_internal_clutter_motion,strong_motion,0.8,0.6068679642464474,nonlinear_or_mixed_trend,0.23886077183986723,0.401562642670976,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/mechanism_estimators/probe_m3_seed2026091011/M3_internal_clutter_motion/strong_motion/residual_texture/residual_texture_summary.json
