family,level,parameter,value,status,simulate_exit_code,gmticore_exit_code,audit_exit_code,same_as_zero_baseline,rho_median,coherence_gate_pass_fraction,coherence_gate_bypass_fraction,phase_rmse_rad,phase_signature,wideband_delay_ns,amplitude_median_db,csi_coherence,csi_rmse_rad,csi_cancellation_db,p38_k_rad_per_hz,p38_b_rad,gate_rows,gate_bypassed_rows,gate_coherence_mean,cfar_hit_cells,cfar_clusters,cfar_selected,truth_phase_slope_deg_per_pulse,truth_effective_shift_samples,expected_phase_slope_rad_per_hz,measured_slope_rad_per_hz,measured_minus_baseline_slope_rad_per_hz,phase_slope_status,raw_sha256,residual_summary
M3_internal_clutter_motion,static_regression,scene.area_clutter.temporal_correlation_rho,1.0,pass,0,0,0,True,0.9872804299038348,1.0,0.0,0.17848316710917927,nonlinear_or_mixed_trend,0.03599618690042654,-0.041701315126830084,0.998521427142009,0.0560718574794563,25.2911679320938,0.000999101786874235,-0.00820755958557129,39,0,0.981472,2523,64,64,,,,,,,e9821a17871721f34a2d7224af756c9367f8a493203538e5146bc84384d8e042,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/mechanism_estimators/probe_m3_seed2026091011/M3_internal_clutter_motion/static_regression/residual_texture/residual_texture_summary.json
M3_internal_clutter_motion,weak_motion,scene.area_clutter.temporal_correlation_rho,0.99,pass,0,0,0,False,0.977884264805412,1.0,0.0,0.34181080480922993,nonlinear_or_mixed_trend,-0.11145647389862905,-0.08049112100198272,0.991427688604956,0.137134563801934,17.614697466734,0.00177970994263887,-0.00524109741672873,39,0,0.95205,2163,7,7,,,,,,,305d7e77700039755e0cc3c30aef4e5a670b9e18372eef0bf12ed46ac45ec6d0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/mechanism_estimators/probe_m3_seed2026091011/M3_internal_clutter_motion/weak_motion/residual_texture/residual_texture_summary.json
M3_internal_clutter_motion,moderate_motion,scene.area_clutter.temporal_correlation_rho,0.95,pass,0,0,0,False,0.9464411027383992,1.0,0.0,0.4740697898231394,constant_offset_or_random_residual,0.08436196770854218,-0.08615304394443063,0.966630436498922,0.2664485305913,11.7545890354634,0.00367655092850327,-0.0336158648133278,39,0,0.908087,2001,3,3,,,,,,,c88a6622c52bc242411403fbb4ad062d6839ea52551d3012cbbbe407d60cc9f8,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/mechanism_estimators/probe_m3_seed2026091011/M3_internal_clutter_motion/moderate_motion/residual_texture/residual_texture_summary.json
M3_internal_clutter_motion,strong_motion,scene.area_clutter.temporal_correlation_rho,0.8,pass,0,0,0,False,0.8992084907846305,1.0,0.0,0.6068679642464474,nonlinear_or_mixed_trend,0.23886077183986723,-0.08041716526603579,0.925526632007741,0.401562642670976,8.26965819075299,0.00651357276365161,-0.0613262690603733,39,0,0.881903,2274,7,7,,,,,,,fdfd64e0fe3567ea58cc0e65da1d6ebae8f043ab325c930058feb3d070755b58,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/mechanism_estimators/probe_m3_seed2026091011/M3_internal_clutter_motion/strong_motion/residual_texture/residual_texture_summary.json
