split,scene_id,family,snr_db,method,off_calibration_role,on_calibration_role,same_correction_primary,off_estimated_delay_ns,on_estimated_delay_ns,on_minus_off_estimated_delay_ns,off_estimated_phase_slope_deg_per_pulse,on_estimated_phase_slope_deg_per_pulse,on_minus_off_estimated_phase_slope_deg_per_pulse,off_estimated_beta2_deg_per_pulse2,on_estimated_beta2_deg_per_pulse2,on_minus_off_estimated_beta2_deg_per_pulse2,off_raw_coherence,on_raw_coherence,on_minus_off_raw_coherence,off_joint_confidence,on_joint_confidence,on_minus_off_joint_confidence,off_joint_rmse_rad,on_joint_rmse_rad,on_minus_off_joint_rmse_rad,off_branch,on_branch,on_minus_off_branch,off_state,on_state,on_minus_off_state,off_delay_state,on_delay_state,on_minus_off_delay_state,off_phase_state,on_phase_state,on_minus_off_phase_state,deployment_check_definition
target_transfer_snr_screen,target_transfer_snr_screen_005,M1+M2+M3,-2.0,J5_Selective_Physics_Calibration,target_off,target_on,True,6.858252698807384,6.868105602750269,0.009852903942885405,-0.48180243910541465,-0.48179471260688056,7.726498534088577e-06,nan,nan,nan,0.8348911863595705,0.8348992626726572,8.076313086746723e-06,0.8323372362038125,0.8323438089392277,6.572735415155684e-06,0.33916093650413726,0.33915102287498833,-9.913629148927683e-06,D1P1,D1P1,same,CALIBRATABLE,CALIBRATABLE,same,ACTIVE,ACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_005,M1+M2+M3,-2.0,J6_Joint_Phase_Surface,target_off,target_on,True,6.381359500953331,6.38140617825251,4.667729917873231e-05,-0.4540359317157667,-0.45407853694927697,-4.260523351024004e-05,-0.0001776095436636495,-0.00017723799151299802,3.715521506514948e-07,0.8348911863595705,0.8348992626726572,8.076313086746723e-06,0.8323372362038125,0.8323438089392277,6.572735415155684e-06,0.33916093650413726,0.33915102287498833,-9.913629148927683e-06,D1P1,D1P1,same,CALIBRATABLE,CALIBRATABLE,same,ACTIVE,ACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_006,M1,2.0,J5_Selective_Physics_Calibration,target_off,target_on,True,8.358561042445938,8.35937614543237,0.000815102986431171,0.04665298413978477,0.046656555489595845,3.5713498110767627e-06,nan,nan,nan,0.795797321189135,0.7958101215647,1.2800375564947508e-05,0.8044801840350725,0.8045258860867976,4.570205172516051e-05,0.3811949611738335,0.38109549478620236,-9.94663876311419e-05,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_006,M1,2.0,J6_Joint_Phase_Surface,target_off,target_on,True,8.263741347341902,8.263299757960024,-0.00044158938187877084,-0.03377966000840233,-0.03378380397368686,-4.1439652845309816e-06,0.0005822114702496678,0.0005821511665687544,-6.030368091339278e-08,0.795797321189135,0.7958101215647,1.2800375564947508e-05,0.8044801840350725,0.8045258860867976,4.570205172516051e-05,0.3811949611738335,0.38109549478620236,-9.94663876311419e-05,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_007,M2,2.0,J5_Selective_Physics_Calibration,target_off,target_on,True,-0.46361098531978445,-0.48268111670241726,-0.019070131382632804,-0.7262137525079762,-0.7262080876451285,5.664862847698515e-06,nan,nan,nan,0.8898688451262267,0.8898974137625177,2.8568636291081972e-05,0.8399328316149731,0.8399567041389634,2.387252399027595e-05,0.3234215310206689,0.323390663567609,-3.08674530599129e-05,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_007,M2,2.0,J6_Joint_Phase_Surface,target_off,target_on,True,0.12085543580911187,0.12095412866128141,9.869285216954071e-05,-0.6138318239546691,-0.6138707712484189,-3.894729374986916e-05,-0.0008981075111527392,-0.0008977584096854783,3.4910146726088286e-07,0.8898688451262267,0.8898974137625177,2.8568636291081972e-05,0.8399328316149731,0.8399567041389634,2.387252399027595e-05,0.3234215310206689,0.323390663567609,-3.08674530599129e-05,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_008,M1+M2,2.0,J5_Selective_Physics_Calibration,target_off,target_on,True,5.683523024725562,5.666974760004034,-0.016548264721528483,-0.35352423492348495,-0.3535227317018438,1.5032216411636767e-06,nan,nan,nan,0.8162300941006386,0.8162513989769771,2.130487633844602e-05,0.7901237159299495,0.7901674482214531,4.373229150367308e-05,0.4052965631164151,0.4051994750717969,-9.708804461822096e-05,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_008,M1+M2,2.0,J6_Joint_Phase_Surface,target_off,target_on,True,4.596764252758824,4.59729834457231,0.0005340918134857375,-0.2790370744833569,-0.27907894002629874,-4.186554294183242e-05,-0.0005878823911305579,-0.0005878770841105491,5.30702000877889e-09,0.8162300941006386,0.8162513989769771,2.130487633844602e-05,0.7901237159299495,0.7901674482214531,4.373229150367308e-05,0.4052965631164151,0.4051994750717969,-9.708804461822096e-05,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_009,M1+M3,2.0,J5_Selective_Physics_Calibration,target_off,target_on,True,6.952843784186192,6.958555842437537,0.00571205825134502,0.014409484804342801,0.014370828658087103,-3.8656146255698284e-05,nan,nan,nan,0.8201166020618893,0.8201694369394842,5.283487759488725e-05,0.8146390688468257,0.8146810881636796,4.201931685388072e-05,0.367080625328209,0.36699783286464027,-8.279246356873715e-05,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_009,M1+M3,2.0,J6_Joint_Phase_Surface,target_off,target_on,True,6.353643514131089,6.353549070474722,-9.444365636657182e-05,0.0008273422402781439,0.0008209094688488935,-6.432771429250349e-06,0.00011815289252221492,0.00011809684206322975,-5.6050458985176235e-08,0.8201166020618893,0.8201694369394842,5.283487759488725e-05,0.8146390688468257,0.8146810881636796,4.201931685388072e-05,0.367080625328209,0.36699783286464027,-8.279246356873715e-05,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_010,M2+M3,2.0,J5_Selective_Physics_Calibration,target_off,target_on,True,0.14945640061447252,0.1492074500824218,-0.00024895053205070683,-0.612123920779784,-0.6121205990902309,3.3216895530818746e-06,nan,nan,nan,0.8820231947732513,0.8820757714380381,5.257666478675205e-05,0.8304299203383264,0.8304596561897609,2.9735851434509186e-05,0.3396892733464796,0.3396517935632907,-3.747978318885403e-05,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_010,M2+M3,2.0,J6_Joint_Phase_Surface,target_off,target_on,True,0.05210756887806488,0.05170082028028419,-0.0004067485977806845,-0.639651765106677,-0.6396213534213917,3.041168528528093e-05,0.00021294988862695567,0.00021295187852275746,1.9898958017916697e-09,0.8820231947732513,0.8820757714380381,5.257666478675205e-05,0.8304299203383264,0.8304596561897609,2.9735851434509186e-05,0.3396892733464796,0.3396517935632907,-3.747978318885403e-05,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_011,M1+M2+M3,2.0,J5_Selective_Physics_Calibration,target_off,target_on,True,9.753458536169436,9.753431715726558,-2.6820442878161543e-05,-0.6940039305616668,-0.6940045828279392,-6.522662724384176e-07,nan,nan,nan,0.768719893351284,0.7687221043081258,2.2109568418304804e-06,0.8007423521162148,0.8007662888514676,2.3936735252805263e-05,0.3888429213278265,0.38881218091674086,-3.0740411085639074e-05,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer_snr_screen,target_transfer_snr_screen_011,M1+M2+M3,2.0,J6_Joint_Phase_Surface,target_off,target_on,True,10.604784151704726,10.605117131080641,0.0003329793759156985,-0.6880712129390022,-0.6880286774022184,4.253553678379429e-05,-0.00023304172622179873,-0.00023319714956769589,-1.554233458971575e-07,0.768719893351284,0.7687221043081258,2.2109568418304804e-06,0.8007423521162148,0.8007662888514676,2.3936735252805263e-05,0.3888429213278265,0.38881218091674086,-3.0740411085639074e-05,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
