split,scene_id,family,snr_db,method,target_id,target_row,target_col,on_hit,off_hit,paired_causal_hit,on_cfar_margin_db,off_cfar_margin_db,delta_cfar_margin_db,on_roi_cells,off_roi_cells,target_only_roi_cells,L_causal_dB,L_target_only_dB,peak_transfer_dB,integrated_roi_energy_candidate,integrated_roi_energy_current,range_centroid_shift_cells,doppler_centroid_shift_cells,peak_bin_shift_cells,roi_spreading_delta_cells,delta_definition,target_only_definition,delta_cell_count,delta_sum_real,delta_sum_imag,delta_energy,delta_peak_abs,delta_peak_real,delta_peak_imag,delta_peak_row,delta_peak_col,delta_centroid_row,delta_centroid_col,delta_spread_rms_cells,target_only_cell_count,target_only_sum_real,target_only_sum_imag,target_only_energy,target_only_peak_abs,target_only_peak_real,target_only_peak_imag,target_only_peak_row,target_only_peak_col,target_only_centroid_row,target_only_centroid_col,target_only_spread_rms_cells
target_transfer_snr_screen,target_transfer_snr_screen_003,M1+M3,-2.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,4,761,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,2333659.55514499,2333659.55514499,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,714.6483455365524,-1148.014971256256,2333659.55514499,1006.0212964943178,540.6672515869141,-848.3853912353516,4,761,4.140020083105443,761.443678852926,0.7677382053420857,25,-1279.181944847107,-652.4346640110016,2502421.6488254215,1107.9182943715612,-943.63720703125,-580.5443725585938,4,762,4.13287602240049,761.6112905775796,0.7561474202838693
target_transfer_snr_screen,target_transfer_snr_screen_003,M1+M3,-2.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,4,761,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,2333659.55514499,2333659.55514499,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,714.6483455365524,-1148.014971256256,2333659.55514499,1006.0212964943178,540.6672515869141,-848.3853912353516,4,761,4.140020083105443,761.443678852926,0.7677382053420857,25,-1279.181944847107,-652.4346640110016,2502421.6488254215,1107.9182943715612,-943.63720703125,-580.5443725585938,4,762,4.13287602240049,761.6112905775796,0.7561474202838693
target_transfer_snr_screen,target_transfer_snr_screen_004,M2+M3,-2.0,J0_Current,MISMATCH_B01_S000_R00,97,898,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,2104669.184813634,2104669.184813634,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,955.3673828840256,209.73540192842484,2104669.184813634,1079.1553708843696,1041.336223602295,283.1875419616699,97,898,97.25530581053678,897.9831523446683,0.8671624641515763,25,316.31751918792725,-926.0570039749146,2113091.422796969,1082.1332513664322,399.4757080078125,-1005.6995239257812,97,898,97.25451678130476,898.0063014571842,0.8666562351460154
target_transfer_snr_screen,target_transfer_snr_screen_004,M2+M3,-2.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,97,898,False,False,False,nan,nan,nan,25,25,25,0.0021249359541224877,0.0020878347104584757,0.011373054194648947,2105699.2189719784,2104669.184813634,-7.638680915533769e-05,-0.0012289033019641238,"(0, 0)",-0.0004019422965960695,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,960.1027292013168,209.72047117352486,2105699.2189719784,1080.569311388522,1042.9828758239746,282.5185966491699,97,898,97.25407690723482,897.9830759578591,0.8667605218549802,25,322.06099367141724,-928.947051525116,2114107.518197072,1083.541584917398,404.47613525390625,-1005.2171020507812,97,898,97.25329186689035,898.0062992316239,0.8662560734426938
target_transfer_snr_screen,target_transfer_snr_screen_004,M2+M3,-2.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,97,898,False,False,False,nan,nan,nan,25,25,25,0.0707663264677672,0.0697485284134043,0.5487968865703791,2139244.7512513483,2104669.184813634,-0.004315912222182305,-0.06521779571924924,"(0, 0)",-0.028110048086524397,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,1186.353625535965,252.73734200000763,2139244.7512513483,1149.5392934006213,1112.0893058776855,291.0291442871094,97,898,97.19008801481753,897.9788364324461,0.8390524160650519,25,-1177.5596050024033,294.7360143661499,2147302.056487956,1152.3899484824153,-1127.9183349609375,236.22621154785156,97,898,97.18950861685741,898.0062311341825,0.8386392004855155
target_transfer_snr_screen,target_transfer_snr_screen_005,M1+M2+M3,-2.0,J0_Current,MISMATCH_B01_S000_R00,59,1035,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,18621.52594732657,18621.52594732657,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-31.642328172922134,52.191766768693924,18621.52594732657,82.08729706343654,61.9994535446167,53.7995548248291,61,1036,60.25594798310671,1035.4059675766935,1.460371220557344,25,326.4760454893112,230.97714072465897,36894.642853646306,117.24642892836128,93.57234191894531,70.64659881591797,61,1035,59.78377864447063,1035.0486124596234,1.2244051398212108
target_transfer_snr_screen,target_transfer_snr_screen_005,M1+M2+M3,-2.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,59,1035,False,False,False,nan,nan,nan,25,25,25,-3.8876790164505577,0.5649218217025788,-5.639452983021553,7607.594659174085,18621.52594732657,-0.30625613390839135,0.07814690975765615,"(0, -1)",0.014977024680492557,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-59.78039729595184,-11.60691511631012,7607.594659174085,42.88479184984719,-39.23637390136719,-17.309313535690308,61,1035,60.334094892864364,1035.099711442785,1.4753482452378366,25,392.7949423789978,206.42716491222382,42019.94627779744,124.87412972358906,101.29468536376953,73.02694702148438,61,1035,59.84799425925184,1034.9356478527643,1.2895457319282175
target_transfer_snr_screen,target_transfer_snr_screen_005,M1+M2+M3,-2.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,59,1035,False,False,False,nan,nan,nan,25,25,25,-4.144573710691736,0.5392277778673131,-4.3324965970583875,7170.639604231326,18621.52594732657,-0.3270547709139464,0.06243950503444751,"(0, -1)",-0.21629603534956465,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-55.44725155830383,-16.796266674995422,7170.639604231326,49.84838882001826,-45.24746894836426,-20.917180061340332,61,1035,60.318387488141155,1035.0789128057795,1.2440751852077794,25,390.1703269481659,211.8854023218155,41772.078785245045,123.82325561145058,99.03909301757812,74.31996154785156,61,1035,59.83916769250698,1034.9494290942152,1.2909007043962841
target_transfer_snr_screen,target_transfer_snr_screen_006,M1,2.0,J0_Current,MISMATCH_B01_S000_R00,123,1172,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,6942662.080936424,6942662.080936424,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1387.3407369926572,-2539.3180859088898,6942662.080936424,2020.2856188487258,-928.0876686573029,-1794.4935945868492,123,1172,122.97859615896935,1172.3695448479334,0.627337532605716,25,754.873824775219,2916.5301411151886,7246133.398111632,1823.7434004675958,459.82159423828125,1764.8240966796875,123,1173,122.97884982849753,1172.504982555094,0.6384799212003152
target_transfer_snr_screen,target_transfer_snr_screen_006,M1,2.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,123,1172,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,6942662.080936424,6942662.080936424,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1387.3407369926572,-2539.3180859088898,6942662.080936424,2020.2856188487258,-928.0876686573029,-1794.4935945868492,123,1172,122.97859615896935,1172.3695448479334,0.627337532605716,25,754.873824775219,2916.5301411151886,7246133.398111632,1823.7434004675958,459.82159423828125,1764.8240966796875,123,1173,122.97884982849753,1172.504982555094,0.6384799212003152
target_transfer_snr_screen,target_transfer_snr_screen_006,M1,2.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,123,1172,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,6942662.080936424,6942662.080936424,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1387.3407369926572,-2539.3180859088898,6942662.080936424,2020.2856188487258,-928.0876686573029,-1794.4935945868492,123,1172,122.97859615896935,1172.3695448479334,0.627337532605716,25,754.873824775219,2916.5301411151886,7246133.398111632,1823.7434004675958,459.82159423828125,1764.8240966796875,123,1173,122.97884982849753,1172.504982555094,0.6384799212003152
target_transfer_snr_screen,target_transfer_snr_screen_007,M2,2.0,J0_Current,MISMATCH_B01_S000_R00,42,1309,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,7719007.833976447,7719007.833976447,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-161.99135148525238,-359.8263847529888,7719007.833976447,1891.3327694974416,-1808.2472648620605,554.4199438095093,43,1309,42.544887687661095,1308.9662272963585,0.862742061003697,25,-339.2694320678711,276.7722473144531,7767445.739878795,1897.342492530405,1006.876220703125,1608.1383056640625,43,1309,42.543789671102765,1308.99913162759,0.8620693975798798
target_transfer_snr_screen,target_transfer_snr_screen_007,M2,2.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,42,1309,True,False,True,nan,nan,nan,25,25,25,0.006569108799365489,0.005884048677184086,-0.028549792768192802,7730692.387493828,7719007.833976447,0.00011054077799599327,-0.0045384872288352085,"(0, 0)",0.0011744574077362513,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-144.46892346441746,-367.6213983371854,7730692.387493828,1885.1263224956376,-1802.262085199356,552.7681503295898,43,1309,42.54034920043226,1308.9663378371365,0.8639165184114332,25,-350.57343673706055,261.8303909301758,7777976.613704657,1891.0157164002162,1004.9343872070312,1601.888671875,43,1309,42.539290956012785,1308.9991365074416,0.8632393852079204
target_transfer_snr_screen,target_transfer_snr_screen_007,M2,2.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,42,1309,True,False,True,nan,nan,nan,25,25,25,0.24464371790082862,0.2249283543221433,0.8890698996409162,8166309.838276784,7719007.833976447,0.006430725547033944,-0.26082377295085024,"(-1, 0)",-0.00926615091013816,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,866.8156058043242,-822.2728049457073,8166309.838276784,2095.180494341833,1924.0640134811401,-829.3123512268066,42,1309,42.284063914710245,1308.9726580219055,0.8534759100935588,25,-1043.9539680480957,-580.1626052856445,8180334.517135761,2098.5288988240854,-1365.65625,-1593.36328125,42,1309,42.28386994772902,1308.9993241680893,0.8531635655445527
target_transfer_snr_screen,target_transfer_snr_screen_008,M1+M2,2.0,J0_Current,MISMATCH_B01_S000_R00,63,1446,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,1204108.0424632248,1204108.0424632248,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-124.59101700782776,-649.4173307418823,1204108.0424632248,985.3708350361987,-363.19240379333496,-915.9950656890869,64,1446,63.84997384746925,1446.0446044989324,0.7108310105187196,25,11.373052597045898,17.418967962265015,74433.91171804836,185.66169884973198,-27.594482421875,-183.59959411621094,65,1446,64.42458416578667,1445.931697835409,1.024422184717913
target_transfer_snr_screen,target_transfer_snr_screen_008,M1+M2,2.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,63,1446,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,1204108.0424632248,1204108.0424632248,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-124.59101700782776,-649.4173307418823,1204108.0424632248,985.3708350361987,-363.19240379333496,-915.9950656890869,64,1446,63.84997384746925,1446.0446044989324,0.7108310105187196,25,11.373052597045898,17.418967962265015,74433.91171804836,185.66169884973198,-27.594482421875,-183.59959411621094,65,1446,64.42458416578667,1445.931697835409,1.024422184717913
target_transfer_snr_screen,target_transfer_snr_screen_008,M1+M2,2.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,63,1446,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,1204108.0424632248,1204108.0424632248,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-124.59101700782776,-649.4173307418823,1204108.0424632248,985.3708350361987,-363.19240379333496,-915.9950656890869,64,1446,63.84997384746925,1446.0446044989324,0.7108310105187196,25,11.373052597045898,17.418967962265015,74433.91171804836,185.66169884973198,-27.594482421875,-183.59959411621094,65,1446,64.42458416578667,1445.931697835409,1.024422184717913
target_transfer_snr_screen,target_transfer_snr_screen_009,M1+M3,2.0,J0_Current,MISMATCH_B01_S000_R00,54,1583,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,169050.51215198147,169050.51215198147,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-30.684264481067657,203.468088388443,169050.51215198147,213.83763863839192,-198.3459768295288,-79.9087553024292,53,1583,53.405406870088896,1583.1768722399452,1.2019225694412008,25,27.429867267608643,68.91165900230408,2533.2257532540752,30.64311382027456,-10.292953491210938,28.862701416015625,53,1583,53.55975705036877,1583.40933683718,1.5172598494612592
target_transfer_snr_screen,target_transfer_snr_screen_009,M1+M3,2.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,54,1583,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,169050.51215198147,169050.51215198147,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-30.684264481067657,203.468088388443,169050.51215198147,213.83763863839192,-198.3459768295288,-79.9087553024292,53,1583,53.405406870088896,1583.1768722399452,1.2019225694412008,25,27.429867267608643,68.91165900230408,2533.2257532540752,30.64311382027456,-10.292953491210938,28.862701416015625,53,1583,53.55975705036877,1583.40933683718,1.5172598494612592
target_transfer_snr_screen,target_transfer_snr_screen_009,M1+M3,2.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,54,1583,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,169050.51215198147,169050.51215198147,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-30.684264481067657,203.468088388443,169050.51215198147,213.83763863839192,-198.3459768295288,-79.9087553024292,53,1583,53.405406870088896,1583.1768722399452,1.2019225694412008,25,27.429867267608643,68.91165900230408,2533.2257532540752,30.64311382027456,-10.292953491210938,28.862701416015625,53,1583,53.55975705036877,1583.40933683718,1.5172598494612592
target_transfer_snr_screen,target_transfer_snr_screen_010,M2+M3,2.0,J0_Current,MISMATCH_B01_S000_R00,48,470,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,606681.4033903664,606681.4033903664,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-758.887336730957,420.2299814224243,606681.4033903664,633.47594975352,-76.41754150390625,628.849853515625,49,470,48.64438151629923,470.0209156573359,0.9654492792885905,25,-45.14275932312012,-94.88501930236816,1043453.1471537503,811.3336889781635,19.396240234375,-811.101806640625,49,470,48.619633849381664,469.9692041939489,0.8925477464994421
target_transfer_snr_screen,target_transfer_snr_screen_010,M2+M3,2.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,48,470,False,False,False,nan,nan,nan,25,25,25,-6.2097543763159955,0.024259692940436166,-8.723500389504345,145206.22837342825,606681.4033903664,0.1385630446088726,-0.2974068819748652,"(0, 0)",0.34973889725250795,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-801.3576078414917,-21.765642881393433,145206.22837342825,232.03586197007732,-228.6206512451172,39.66407775878906,49,470,48.34697463432436,470.15947870194475,1.3151881765410984,25,-45.20668601989746,-89.03998279571533,1049298.1871983388,811.7954692445136,19.498046875,-811.561279296875,49,470,48.61521401286062,469.96974325604515,0.8952525434441254
target_transfer_snr_screen,target_transfer_snr_screen_010,M2+M3,2.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,48,470,False,False,False,nan,nan,nan,25,25,25,-5.97434350672987,4.024069577137003,-8.943536676145616,153294.41486620478,606681.4033903664,0.09476147610365615,-0.3254122539395965,"(0, 0)",0.29248575636181506,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-696.3229088783264,-62.475502729415894,153294.41486620478,226.2316158802664,-199.488037109375,106.70176696777344,49,470,48.31896926235963,470.11567713343953,1.2579350356504055,25,135.8433952331543,-281.43438720703125,2635602.5009465585,1256.4012225033337,166.883056640625,-1245.2686767578125,49,470,48.659376187289226,470.0025443024349,0.8627101311513009
target_transfer_snr_screen,target_transfer_snr_screen_011,M1+M2+M3,2.0,J0_Current,MISMATCH_B01_S000_R00,117,607,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,5547019.44213714,5547019.44213714,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,2554.108778655529,514.9587200758979,5547019.44213714,1698.989182935115,1623.9824090003967,499.24480867385864,117,607,117.01418928238401,607.4609628417403,0.5966156269988874,25,306.7424195818603,2800.1799393594265,5969085.501394095,1882.5235551705832,144.71633911132812,1876.952880859375,117,608,117.01303253979378,607.6122787532366,0.5873842197854511
target_transfer_snr_screen,target_transfer_snr_screen_011,M1+M2+M3,2.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,117,607,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,5547019.44213714,5547019.44213714,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,2554.108778655529,514.9587200758979,5547019.44213714,1698.989182935115,1623.9824090003967,499.24480867385864,117,607,117.01418928238401,607.4609628417403,0.5966156269988874,25,306.7424195818603,2800.1799393594265,5969085.501394095,1882.5235551705832,144.71633911132812,1876.952880859375,117,608,117.01303253979378,607.6122787532366,0.5873842197854511
target_transfer_snr_screen,target_transfer_snr_screen_011,M1+M2+M3,2.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,117,607,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,5547019.44213714,5547019.44213714,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,2554.108778655529,514.9587200758979,5547019.44213714,1698.989182935115,1623.9824090003967,499.24480867385864,117,607,117.01418928238401,607.4609628417403,0.5966156269988874,25,306.7424195818603,2800.1799393594265,5969085.501394095,1882.5235551705832,144.71633911132812,1876.952880859375,117,608,117.01303253979378,607.6122787532366,0.5873842197854511
