case_id,seed,factor_family,factor,factor_level,region_id,doppler_row,range_block_start,range_block_stop,expert,candidate_type,delta_log_amplitude,delta_phase,gate,alpha_phy_abs,alpha_phy_phase_rad,status,p38_slope_rad_per_hz,p38_intercept_rad,p38_rmse_rad,p38_inlier_count,coherence_mean,F1_F2_energy_ratio_dB,phase_residual_mean_rad,phase_variance_rad2,valid_sample_fraction,texture_heterogeneity_cv,distance_to_clutter_ridge_hz,distance_to_support_edge_rows,local_residual_tail_p95_dB,robust_lsq_condition_number,robust_lsq_confidence,scnr_improvement_dB,target_loss_dB,residual_p95_dB,residual_p99_dB,residual_cvar95_dB,high_tail_fraction,background_pfa,target_cfar_margin_dB,target_detected_fixed_threshold,current_scnr_improvement_dB,current_target_loss_dB,current_residual_p95_dB,current_residual_p99_dB,current_residual_cvar95_dB,current_high_tail_fraction,current_background_pfa,current_target_cfar_margin_dB,current_target_detected_fixed_threshold,delta_scnr_dB,delta_target_preservation_dB,delta_residual_p95_dB,delta_residual_p99_dB,delta_residual_cvar95_dB,delta_high_tail_fraction,delta_background_pfa,delta_detection_margin_dB,pareto_rank,expanded_search,region_index
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c513-769,42,513,769,row_ls,bounded_corrected,-0.5,0.7853981633974483,0.5,0.593415651817032,-0.5436859805597123,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,0.6303138469161794,-0.17866306714574287,0.37254387618212503,1.0,0.16654534750536334,230.0,0.0,3.812318345641627,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,4.1168204626241325,7.320312715430575,6.945567072385039,0.0,0.00390625,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,3.812318345641627,8.321886498251619,7.1926463841840285,0.0,0.0078125,25.279480150909034,1.0,0.0,0.0,0.3045021169825059,-1.0015737828210436,-0.2470793117989888,0.0,-0.00390625,0.0,0,False,2
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c513-769,42,513,769,row_ls,bounded_corrected,0.0,0.0,0.5,0.593415651817032,-0.5436859805597123,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,0.6303138469161794,-0.17866306714574287,0.37254387618212503,1.0,0.16654534750536334,230.0,0.0,3.812318345641627,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,4.1341309989406225,7.684743970462778,6.745506167253978,0.0,0.0078125,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,3.812318345641627,8.321886498251619,7.1926463841840285,0.0,0.0078125,25.279480150909034,1.0,0.0,0.0,0.3218126532989957,-0.63714252778884,-0.4471402169300501,0.0,0.0,0.0,0,False,2
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c513-769,42,513,769,robust_row_ls,bounded_corrected,0.0,0.0,0.5,0.6197644008964951,-0.5510243887465403,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,0.6303138469161794,-0.17866306714574287,0.37254387618212503,1.0,0.16654534750536334,230.0,0.0,3.812318345641627,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,4.014141460926957,7.74971034078069,6.785877435669664,0.0,0.0078125,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,3.812318345641627,8.321886498251619,7.1926463841840285,0.0,0.0078125,25.279480150909034,1.0,0.0,0.0,0.20182311528532978,-0.5721761574709281,-0.4067689485143646,0.0,0.0,0.0,0,False,2
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c769-1025,42,769,1025,Current,current,0.0,0.0,0.0,1.0,-0.20680673100480496,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,0.23136758741744023,-0.2898566298642798,0.4035555127030235,1.0,0.1671375046969504,230.0,0.0,5.489632624063421,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,5.489632624063421,8.539106548023735,7.976350462302052,0.0,0.0,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,5.489632624063421,8.539106548023735,7.976350462302052,0.0,0.0,25.279480150909034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,3
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c769-1025,42,769,1025,robust_row_ls,bounded_corrected,-0.5,-0.7853981633974483,0.5,0.6197644008964951,-0.5510243887465403,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,0.23136758741744023,-0.2898566298642798,0.4035555127030235,1.0,0.1671375046969504,230.0,0.0,5.489632624063421,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,5.188564174249546,8.034791622309303,7.566906924448884,0.0,0.0,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,5.489632624063421,8.539106548023735,7.976350462302052,0.0,0.0,25.279480150909034,1.0,0.0,0.0,-0.3010684498138755,-0.5043149257144328,-0.4094435378531675,0.0,0.0,0.0,0,False,3
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c769-1025,42,769,1025,robust_row_ls,bounded_corrected,0.0,-0.7853981633974483,0.5,0.6197644008964951,-0.5510243887465403,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,0.23136758741744023,-0.2898566298642798,0.4035555127030235,1.0,0.1671375046969504,230.0,0.0,5.489632624063421,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,5.645241561653903,8.148420824002514,7.358131862627091,0.0,0.0,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,5.489632624063421,8.539106548023735,7.976350462302052,0.0,0.0,25.279480150909034,1.0,0.0,0.0,0.1556089375904817,-0.3906857240212215,-0.6182185996749602,0.0,0.0,0.0,0,False,3
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c1025-1281,42,1025,1281,Current,current,0.0,0.0,0.0,1.0,-0.20680673100480496,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,-0.1665637513931743,-0.1201401597507401,0.44979213912856275,1.0,0.16568659411616887,230.0,0.0,7.237198772400783,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,7.237198772400783,10.426534534054504,9.436320303258572,0.0,0.0,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,7.237198772400783,10.426534534054504,9.436320303258572,0.0,0.0,25.279480150909034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,4
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c1025-1281,42,1025,1281,row_ls,bounded_corrected,-0.5,-0.7853981633974483,0.5,0.593415651817032,-0.5436859805597123,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,-0.1665637513931743,-0.1201401597507401,0.44979213912856275,1.0,0.16568659411616887,230.0,0.0,7.237198772400783,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,6.270243493947892,9.453604621337053,8.586191861679819,0.0,0.0,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,7.237198772400783,10.426534534054504,9.436320303258572,0.0,0.0,25.279480150909034,1.0,0.0,0.0,-0.9669552784528896,-0.9729299127174498,-0.8501284415787522,0.0,0.0,0.0,0,False,4
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c1281-1537,42,1281,1537,Current,current,0.0,0.0,0.0,1.0,-0.20680673100480496,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,-0.7595702329760657,0.17578327028782376,0.6413376749739902,1.0,0.10287527102076215,230.0,0.0,9.785223494631593,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,9.785223494631593,12.981017081135668,12.426778048060097,0.0,0.00390625,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,9.785223494631593,12.981017081135668,12.426778048060097,0.0,0.00390625,25.279480150909034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,5
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c1281-1537,42,1281,1537,current_p38,bounded_corrected,-0.5,0.7853981633974483,0.5,1.0,-0.20680673100480496,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,-0.7595702329760657,0.17578327028782376,0.6413376749739902,1.0,0.10287527102076215,230.0,0.0,9.785223494631593,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,9.507695535780744,12.091829811571612,11.452391171775309,0.0,0.0,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,9.785223494631593,12.981017081135668,12.426778048060097,0.0,0.00390625,25.279480150909034,1.0,0.0,0.0,-0.27752795885084924,-0.8891872695640558,-0.974386876284788,0.0,-0.00390625,0.0,0,False,5
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c1281-1537,42,1281,1537,row_ls,bounded_corrected,-0.5,-0.7853981633974483,0.5,0.593415651817032,-0.5436859805597123,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,-0.7595702329760657,0.17578327028782376,0.6413376749739902,1.0,0.10287527102076215,230.0,0.0,9.785223494631593,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,9.450891710728365,12.79497929767708,11.968697030450997,0.0,0.0,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,9.785223494631593,12.981017081135668,12.426778048060097,0.0,0.00390625,25.279480150909034,1.0,0.0,0.0,-0.33433178390322715,-0.18603778345858796,-0.4580810176091016,0.0,-0.00390625,0.0,0,False,5
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c1281-1537,42,1281,1537,row_ls,bounded_corrected,-0.5,0.7853981633974483,1.0,0.593415651817032,-0.5436859805597123,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,-0.7595702329760657,0.17578327028782376,0.6413376749739902,1.0,0.10287527102076215,230.0,0.0,9.785223494631593,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,9.267822553221503,11.786284896783481,11.221223795553591,0.0,0.00390625,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,9.785223494631593,12.981017081135668,12.426778048060097,0.0,0.00390625,25.279480150909034,1.0,0.0,0.0,-0.5174009414100903,-1.1947321843521872,-1.2055542525065057,0.0,0.0,0.0,0,False,5
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c1281-1537,42,1281,1537,robust_row_ls,bounded_corrected,-0.5,0.7853981633974483,1.0,0.6197644008964951,-0.5510243887465403,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,-0.7595702329760657,0.17578327028782376,0.6413376749739902,1.0,0.10287527102076215,230.0,0.0,9.785223494631593,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,9.253875765527775,11.92308160853707,11.279297633200205,0.0,0.00390625,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,9.785223494631593,12.981017081135668,12.426778048060097,0.0,0.00390625,25.279480150909034,1.0,0.0,0.0,-0.5313477291038181,-1.0579354725986003,-1.147480414859892,0.0,0.0,0.0,0,False,5
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c1537-1793,42,1537,1793,Current,current,0.0,0.0,0.0,1.0,-0.20680673100480496,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,0.5411076747898241,-0.2751535314317397,0.4629715850298999,1.0,0.14614379891394624,230.0,0.0,5.913639354832368,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,5.913639354832368,9.223942202272363,8.890211255598803,0.0,0.00390625,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,5.913639354832368,9.223942202272363,8.890211255598803,0.0,0.00390625,25.279480150909034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,6
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c1537-1793,42,1537,1793,row_ls,bounded_corrected,-0.5,-0.7853981633974483,0.5,0.593415651817032,-0.5436859805597123,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,0.5411076747898241,-0.2751535314317397,0.4629715850298999,1.0,0.14614379891394624,230.0,0.0,5.913639354832368,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,6.0371098752421375,7.813208040095701,8.360969415512052,0.0,0.00390625,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,5.913639354832368,9.223942202272363,8.890211255598803,0.0,0.00390625,25.279480150909034,1.0,0.0,0.0,0.12347052040976964,-1.4107341621766603,-0.5292418400867525,0.0,0.0,0.0,0,False,6
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c1537-1793,42,1537,1793,row_ls,bounded_corrected,-0.5,0.7853981633974483,0.5,0.593415651817032,-0.5436859805597123,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,0.5411076747898241,-0.2751535314317397,0.4629715850298999,1.0,0.14614379891394624,230.0,0.0,5.913639354832368,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,6.622124413776721,8.605297136585264,8.473222107882723,0.0,0.0,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,5.913639354832368,9.223942202272363,8.890211255598803,0.0,0.00390625,25.279480150909034,1.0,0.0,0.0,0.7084850589443543,-0.6186450656870988,-0.4169891477160809,0.0,-0.00390625,0.0,0,False,6
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c1537-1793,42,1537,1793,robust_row_ls,bounded_corrected,-0.5,0.7853981633974483,0.5,0.6197644008964951,-0.5510243887465403,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,0.5411076747898241,-0.2751535314317397,0.4629715850298999,1.0,0.14614379891394624,230.0,0.0,5.913639354832368,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,6.606010669877238,8.619928885760228,8.504764691812003,0.0,0.0,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,5.913639354832368,9.223942202272363,8.890211255598803,0.0,0.00390625,25.279480150909034,1.0,0.0,0.0,0.6923713150448713,-0.6040133165121352,-0.3854465637868023,0.0,-0.00390625,0.0,0,False,6
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c1793-2049,42,1793,2049,Current,current,0.0,0.0,0.0,1.0,-0.20680673100480496,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,-0.11298446780991371,-0.3111327806551429,0.4131174662247248,1.0,0.18933970413062426,230.0,0.0,4.690062244854279,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,4.690062244854279,7.572999054395998,6.72434881390708,0.0,0.0,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,4.690062244854279,7.572999054395998,6.72434881390708,0.0,0.0,25.279480150909034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,False,7
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c1793-2049,42,1793,2049,row_ls,bounded_corrected,-0.5,-0.7853981633974483,0.5,0.593415651817032,-0.5436859805597123,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,-0.11298446780991371,-0.3111327806551429,0.4131174662247248,1.0,0.18933970413062426,230.0,0.0,4.690062244854279,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,3.5232492183774635,5.88913361095499,5.114475113409835,0.0,0.0,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,4.690062244854279,7.572999054395998,6.72434881390708,0.0,0.0,25.279480150909034,1.0,0.0,0.0,-1.1668130264768162,-1.6838654434410083,-1.6098737004972443,0.0,0.0,0.0,0,False,7
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c1793-2049,42,1793,2049,robust_row_ls,bounded_corrected,-0.5,-0.7853981633974483,0.5,0.6197644008964951,-0.5510243887465403,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,-0.11298446780991371,-0.3111327806551429,0.4131174662247248,1.0,0.18933970413062426,230.0,0.0,4.690062244854279,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,3.5604022759358367,5.781502227516632,5.070430790982571,0.0,0.0,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,4.690062244854279,7.572999054395998,6.72434881390708,0.0,0.0,25.279480150909034,1.0,0.0,0.0,-1.1296599689184426,-1.7914968268793665,-1.653918022924509,0.0,0.0,0.0,0,False,7
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r42:c1793-2049,42,1793,2049,robust_row_ls,bounded_corrected,0.0,-0.7853981633974483,0.5,0.6197644008964951,-0.5510243887465403,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.5955405772958696,-0.11298446780991371,-0.3111327806551429,0.4131174662247248,1.0,0.18933970413062426,230.0,0.0,4.690062244854279,74178.53073096019,0.6080207043943744,18.742814677297538,-6.951945457272766,3.6456665989278063,5.1962561065276525,4.6449914375376755,0.0,0.0,25.279480150909034,1.0,18.742814677297538,-6.951945457272766,4.690062244854279,7.572999054395998,6.72434881390708,0.0,0.0,25.279480150909034,1.0,0.0,0.0,-1.0443956459264723,-2.376742947868346,-2.0793573763694053,0.0,0.0,0.0,0,False,7
