case_id,seed,factor_family,factor,factor_level,region_id,doppler_row,range_block_start,range_block_stop,candidate_count,pareto_count,adaptive_worthwhile,primary_expert,primary_candidate_type,primary_reason,current_pareto_optimal,oracle_delta_log_amplitude,oracle_delta_phase,oracle_gate,oracle_gain_over_current_dB,oracle_delta_target_preservation_dB,oracle_delta_residual_p95_dB,oracle_delta_residual_p99_dB,oracle_delta_residual_cvar95_dB,oracle_delta_background_pfa,oracle_delta_detection_margin_dB,diagnostic_best_scnr_expert,diagnostic_best_scnr_delta_log_amplitude,diagnostic_best_scnr_delta_phase,diagnostic_best_scnr_gate,diagnostic_best_scnr_gain_dB,diagnostic_best_scnr_target_preservation_dB,diagnostic_best_scnr_delta_residual_p95_dB,diagnostic_best_scnr_delta_residual_cvar95_dB,diagnostic_best_scnr_delta_background_pfa,diagnostic_best_scnr_delta_detection_margin_dB,diagnostic_max_target_preservation_dB,diagnostic_min_residual_p95_dB,diagnostic_min_residual_cvar95_dB,diagnostic_min_background_pfa,diagnostic_max_detection_margin_dB,current_scnr_improvement_dB,current_target_loss_dB,current_residual_p95_dB,current_residual_p99_dB,current_residual_cvar95_dB,current_background_pfa,current_target_cfar_margin_dB,target_row_truth,target_range_bin_truth,target_fd_truth_hz,status,p38_slope_rad_per_hz,p38_intercept_rad,p38_rmse_rad,p38_inlier_count,coherence_mean,F1_F2_energy_ratio_dB,phase_residual_mean_rad,phase_variance_rad2,valid_sample_fraction,texture_heterogeneity_cv,distance_to_clutter_ridge_hz,distance_to_support_edge_rows,local_residual_tail_p95_dB,robust_lsq_condition_number,robust_lsq_confidence
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r74:c3585-3841,74,3585,3841,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-6.196025745624092,-0.5330820080536526,-2.1766017680520635,0.00390625,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.996807365987592,-0.07568429023780734,0.036347876670708754,0.06071338931931569,1.0,0.5879067360676284,90.0,14.0,-6.196025745624092,77383.29123514734,0.9941572230146819
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r74:c3841-4096,74,3841,4096,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-6.405035486782376,-2.1059554696352474,-3.184324210117749,0.00851063829787234,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.996807365987592,-0.07163792634063887,0.018456778148989945,0.06521179382287767,1.0,0.970797250312256,90.0,14.0,-6.405035486782376,77383.29123514734,0.9941572230146819
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c1-257,78,1,257,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-7.578142051748646,-3.986707554474718,-4.447578801701161,0.004219409282700422,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,-0.06939905148619095,0.0358971857820912,0.06416265597252901,1.0,0.2910334874074485,130.0,10.0,-7.578142051748646,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c257-513,78,257,513,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-9.544781734290074,-5.29573182332758,-6.230226059123427,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,-0.08922366803170825,0.0337384564398798,0.06044631839370995,1.0,0.45166572020877543,130.0,10.0,-9.544781734290074,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c513-769,78,513,769,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-7.535610378869454,-3.601946369449893,-4.52590339144188,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,-0.06933138002155821,0.029402067523175077,0.06453884102924101,1.0,0.33307655332032576,130.0,10.0,-7.535610378869454,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c769-1025,78,769,1025,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-9.065459946462147,-6.12485544249804,-6.496587304440126,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,-0.09872372413759488,0.029992054292239837,0.0736819183709837,1.0,0.5145000316158681,130.0,10.0,-9.065459946462147,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c1025-1281,78,1025,1281,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-7.941608554594999,-4.074311611586422,-4.843107461594901,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,-0.0890981701413685,0.04487621466928242,0.06661392943582123,1.0,0.45237837782053864,130.0,10.0,-7.941608554594999,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c1281-1537,78,1281,1537,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-7.229800684884458,-3.0796613425380777,-3.9194640650378085,0.00390625,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,0.021326355379482645,0.09372404857851936,0.06669088683419955,1.0,0.5522250369199819,130.0,10.0,-7.229800684884458,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c1537-1793,78,1537,1793,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-8.537515458712692,-4.10352006837283,-5.007717523824436,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,-0.0657752900392578,0.021362630656405365,0.06363216187949461,1.0,0.43706132080367854,130.0,10.0,-8.537515458712692,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c1793-2049,78,1793,2049,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-8.309912036387088,-3.5913517258041736,-4.815209519359417,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,-0.0835272454342856,0.03448596182073688,0.06256864514739324,1.0,0.23190657724673533,130.0,10.0,-8.309912036387088,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c2049-2305,78,2049,2305,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-7.7595064852287425,-5.147207348944354,-5.690590347321446,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,-0.07219818603639654,0.0316966752483097,0.08136178505964264,1.0,0.499483608512282,130.0,10.0,-7.7595064852287425,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c2305-2561,78,2305,2561,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-7.009597110473113,-1.454134836742741,-3.5354591718308543,0.00390625,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,-0.07901749011751555,0.057562287763138736,0.07535203126420809,1.0,0.5858814382484512,130.0,10.0,-7.009597110473113,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c2561-2817,78,2561,2817,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-9.062219755113803,-6.400135387234309,-6.9408886103128715,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,-0.00504607963883573,0.06803897999539602,0.05805330343561088,1.0,0.6344888995687535,130.0,10.0,-9.062219755113803,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c2817-3073,78,2817,3073,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-6.6848989425683945,-2.9067696565618957,-3.485874296704587,0.00390625,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,-0.0683366549285443,0.02958068925301972,0.07709521524010698,1.0,0.5409036450604662,130.0,10.0,-6.6848989425683945,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c3073-3329,78,3073,3329,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-7.845660423748826,-3.870563456535022,-5.338418363110511,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,-0.10051053116524919,0.028198947880490856,0.07191815890656117,1.0,0.6198115190403142,130.0,10.0,-7.845660423748826,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c3329-3585,78,3329,3585,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-8.563857407243331,-6.4717884808975725,-7.0388604602996585,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,-0.06100859044318252,0.033944858846324276,0.06678602687241098,1.0,0.30792373448706245,130.0,10.0,-8.563857407243331,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c3585-3841,78,3585,3841,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-6.437242821560233,-2.466276876639965,-3.802181499743317,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,-0.10011770370634145,0.08428095569326396,0.07890639488770179,1.0,0.6880164421746235,130.0,10.0,-6.437242821560233,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r78:c3841-4096,78,3841,4096,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-6.921285690153855,-3.7649576908362237,-4.608689729976435,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9941528379522081,-0.09276910541750427,0.07038309302404863,0.08360557366059851,1.0,0.4434053907701542,130.0,10.0,-6.921285690153855,80976.205958234,0.9902049068815698
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r82:c1-257,82,1,257,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-5.211373241603619,-0.6936722081224911,-1.5682603007443543,0.004219409282700422,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9497951278890525,-0.117110701903394,0.10805158023848829,0.1284875009243569,1.0,0.7532951277063001,170.0,6.0,-5.211373241603619,78870.8149176224,0.9734390530498142
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r82:c257-513,82,257,513,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-6.72460967462193,-4.138088643090493,-4.474068006169778,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9497951278890525,-0.09196286109487896,0.11296071892004446,0.12111611241969733,1.0,1.000369322431596,170.0,6.0,-6.72460967462193,78870.8149176224,0.9734390530498142
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r82:c513-769,82,513,769,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-6.095876027095549,-1.0246872453373548,-2.4156186276491733,0.00390625,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9497951278890525,-0.03392971729495826,0.09143126558655688,0.11927622225534107,1.0,0.7717729116217488,170.0,6.0,-6.095876027095549,78870.8149176224,0.9734390530498142
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r82:c769-1025,82,769,1025,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-6.797812333495329,-3.3849863570544683,-4.253864837478435,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9497951278890525,-0.13317209770838462,0.11635519648059807,0.14483490659144693,1.0,0.8822499814185958,170.0,6.0,-6.797812333495329,78870.8149176224,0.9734390530498142
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r82:c1025-1281,82,1025,1281,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-5.712335825361947,-3.207273015336644,-3.531327358588685,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9497951278890525,-0.06284902071343271,0.09525214831814761,0.130120007102282,1.0,0.8017703967523722,170.0,6.0,-5.712335825361947,78870.8149176224,0.9734390530498142
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r82:c1281-1537,82,1281,1537,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-4.042637519304585,0.6476065864979694,-0.616066017059947,0.00390625,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9497951278890525,0.12298218427762969,0.20782072640424468,0.11584568756772107,1.0,0.8551789474541361,170.0,6.0,-4.042637519304585,78870.8149176224,0.9734390530498142
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r82:c1537-1793,82,1537,1793,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-4.690642074966169,-0.7705660692919312,-2.0856551568853017,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9497951278890525,-0.011321040302315441,0.08091496538204146,0.10603788552486204,1.0,0.8124484035743127,170.0,6.0,-4.690642074966169,78870.8149176224,0.9734390530498142
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r82:c1793-2049,82,1793,2049,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-7.201299202727867,-1.1383538271972473,-3.366867432402398,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9497951278890525,-0.10059512904566209,0.10271649907597387,0.10758310119751013,1.0,0.9565579146232615,170.0,6.0,-7.201299202727867,78870.8149176224,0.9734390530498142
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r82:c2049-2305,82,2049,2305,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-3.4735774231093823,-1.357301748451161,-1.4049880832853363,0.00390625,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9497951278890525,-0.0662337145113123,0.11869080989727289,0.14061755498171247,1.0,0.9296332859586159,170.0,6.0,-3.4735774231093823,78870.8149176224,0.9734390530498142
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r82:c2305-2561,82,2305,2561,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-4.247275181822926,0.5677062917162335,-0.7553074552305419,0.0078125,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9497951278890525,-0.06343345646260398,0.09606182420492945,0.1341408877621343,1.0,0.8907588236701182,170.0,6.0,-4.247275181822926,78870.8149176224,0.9734390530498142
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r82:c2561-2817,82,2561,2817,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-5.555204367690832,-2.199105680285757,-3.6038852964668013,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9497951278890525,-0.004640106743205534,0.16943360980018873,0.13897780962215356,1.0,0.8755715231587766,170.0,6.0,-5.555204367690832,78870.8149176224,0.9734390530498142
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r82:c2817-3073,82,2817,3073,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-3.7811439363622945,-0.006433811663299825,-1.0647586475052726,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9497951278890525,0.0005924781240765945,0.0762900323018548,0.1627222214162325,1.0,0.7917236352945536,170.0,6.0,-3.7811439363622945,78870.8149176224,0.9734390530498142
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r82:c3073-3329,82,3073,3329,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-4.635736304438931,-1.2692029773822648,-2.176380722615994,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9497951278890525,-0.032054792274040664,0.08547436104974022,0.15085235455267554,1.0,0.7804516385968613,170.0,6.0,-4.635736304438931,78870.8149176224,0.9734390530498142
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r82:c3329-3585,82,3329,3585,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-6.443447347723508,-2.9434700513968712,-4.178068818413413,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9497951278890525,-0.004471455133117338,0.09013196737045612,0.13255943337498932,1.0,0.7086503938471799,170.0,6.0,-6.443447347723508,78870.8149176224,0.9734390530498142
pgrcc_oracle_nominal_s20261201,20261201,nominal,nominal,audit,pgrcc_oracle_nominal_s20261201:r82:c3585-3841,82,3585,3841,55,1,False,Current,current,current_hold_no_feasible_bounded_candidate,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Current,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.742814677297538,-6.951945457272766,-5.026550022419897,-2.4546192967818916,-2.5160311862708356,0.0,25.279480150909034,60,2200,-53.2468982695,ok,0.0008654874974653276,-0.006696011213876088,0.004247548780133828,34.0,0.9497951278890525,-0.12042226230188896,0.15026323157470978,0.15338071152082156,1.0,0.8409831066995646,170.0,6.0,-5.026550022419897,78870.8149176224,0.9734390530498142
