split,scene_id,role,method,status,pfa,hit_cells,false_clusters,selected,valid_cfar_test_cells,configured_pf,cfar_mode
target_transfer_snr_screen,target_transfer_snr_screen_006,target_off,J0_Current,measured,0.010603504068047337,5505,58,58,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_006,target_on,J0_Current,measured,0.010609282544378698,5508,58,58,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_006,target_off,J5_Selective_Physics_Calibration,measured,0.010603504068047337,5505,58,58,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_006,target_on,J5_Selective_Physics_Calibration,measured,0.010609282544378698,5508,58,58,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_006,target_off,J6_Joint_Phase_Surface,measured,0.010603504068047337,5505,58,58,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_006,target_on,J6_Joint_Phase_Surface,measured,0.010609282544378698,5508,58,58,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_007,target_off,J0_Current,measured,0.0035653198964497044,1851,5,5,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_007,target_on,J0_Current,measured,0.0037251910749506903,1934,7,7,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_007,target_off,J5_Selective_Physics_Calibration,measured,0.0035807291666666665,1859,5,5,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_007,target_on,J5_Selective_Physics_Calibration,measured,0.003729043392504931,1936,7,7,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_007,target_off,J6_Joint_Phase_Surface,measured,0.0038426867603550295,1995,9,9,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_007,target_on,J6_Joint_Phase_Surface,measured,0.0039948533037475345,2074,11,11,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_008,target_off,J0_Current,measured,0.011004145093688363,5713,61,61,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_008,target_on,J0_Current,measured,0.010992588141025642,5707,61,61,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_008,target_off,J5_Selective_Physics_Calibration,measured,0.011004145093688363,5713,61,61,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_008,target_on,J5_Selective_Physics_Calibration,measured,0.010992588141025642,5707,61,61,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_008,target_off,J6_Joint_Phase_Surface,measured,0.011004145093688363,5713,61,61,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_008,target_on,J6_Joint_Phase_Surface,measured,0.010992588141025642,5707,61,61,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_009,target_off,J0_Current,measured,0.008540588017751479,4434,16,16,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_009,target_on,J0_Current,measured,0.00855407112919132,4441,16,16,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_009,target_off,J5_Selective_Physics_Calibration,measured,0.008540588017751479,4434,16,16,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_009,target_on,J5_Selective_Physics_Calibration,measured,0.00855407112919132,4441,16,16,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_009,target_off,J6_Joint_Phase_Surface,measured,0.008540588017751479,4434,16,16,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_009,target_on,J6_Joint_Phase_Surface,measured,0.00855407112919132,4441,16,16,519168,1e-06,dynamic
target_transfer_snr_screen,target_transfer_snr_screen_010,target_off,J0_Current,measured,0.008184248643984222,4249,30,30,519168,1e-06,dynamic
