split,scene_id,family,snr_db,method,target_id,target_row,target_col,on_hit,off_hit,paired_causal_hit,on_cfar_margin_db,off_cfar_margin_db,delta_cfar_margin_db,on_roi_cells,off_roi_cells,target_only_roi_cells,L_causal_dB,L_target_only_dB,peak_transfer_dB,integrated_roi_energy_candidate,integrated_roi_energy_current,range_centroid_shift_cells,doppler_centroid_shift_cells,peak_bin_shift_cells,roi_spreading_delta_cells,delta_definition,target_only_definition,delta_cell_count,delta_sum_real,delta_sum_imag,delta_energy,delta_peak_abs,delta_peak_real,delta_peak_imag,delta_peak_row,delta_peak_col,delta_centroid_row,delta_centroid_col,delta_spread_rms_cells,target_only_cell_count,target_only_sum_real,target_only_sum_imag,target_only_energy,target_only_peak_abs,target_only_peak_real,target_only_peak_imag,target_only_peak_row,target_only_peak_col,target_only_centroid_row,target_only_centroid_col,target_only_spread_rms_cells
target_transfer_snr_screen,target_transfer_snr_screen_000,M1,4.0,J0_Current,MISMATCH_B01_S000_R00,66,350,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,110973.10511525342,110973.10511525342,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,86.075041949749,262.66509437561035,110973.10511525342,314.4976010855946,33.22452354431152,312.7377049922943,67,350,66.97614971594048,349.9968012656036,0.5452454702173065,25,-2102.4514835476875,2779.6838632822037,12699524.731503725,3416.2280063781336,-2226.87841796875,2590.6806640625,64,350,64.00735879439142,350.0754340845281,0.39449577812930664
target_transfer_snr_screen,target_transfer_snr_screen_000,M1,4.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,66,350,False,False,False,nan,nan,nan,25,25,25,-0.3857555894578029,-29.47122131088896,-0.6688064772397838,101541.17372725712,110973.10511525342,-0.013194081829510651,0.011073459224817839,"(0, 0)",0.017326325057937075,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,147.98705756664276,325.67056715488434,101541.17372725712,291.19037333482106,32.30635857582092,289.39269638061523,67,350,66.9872231751653,349.9836071837741,0.5625717952752436,25,44.68298006057739,-128.78349113464355,14343.836858715451,100.34432941034555,-26.990966796875,-96.6461181640625,64,350,64.42013053818161,349.89756952855817,1.0864686592602544
target_transfer_snr_screen,target_transfer_snr_screen_000,M1,4.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,66,350,False,False,False,nan,nan,nan,25,25,25,-0.43145602418036116,-30.540106762354636,-0.6590378614410755,100478.26693781192,110973.10511525342,-0.032407964136268674,0.013512481421727784,"(0, 0)",0.006278126560710917,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,135.03516918420792,310.44083362817764,100478.26693781192,291.5180458189645,32.59522342681885,289.6900454759598,67,350,66.98966219736221,349.96439330146734,0.5515235967780174,25,31.353176832199097,-102.41284835338593,11214.41934846579,86.40577945003379,-22.9794921875,-83.2940673828125,64,350,64.56304986445099,349.88054744315843,1.2390493734599133
target_transfer_snr_screen,target_transfer_snr_screen_001,M2,4.0,J0_Current,MISMATCH_B01_S000_R00,105,487,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,8575145.054285951,8575145.054285951,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-361.77027654647827,2878.426285505295,8575145.054285951,2753.8874737671013,-380.57154273986816,2727.4643020629883,105,487,104.99973150085904,486.97131387701256,0.5107754466660442,25,-1859.5667378306389,2240.9680398851633,8628861.32898722,2765.1773447920905,-1819.7164306640625,2082.02734375,105,487,104.99999309171574,486.99823419556236,0.5100451165558237
target_transfer_snr_screen,target_transfer_snr_screen_001,M2,4.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,105,487,False,False,False,nan,nan,nan,25,25,25,0.0038848624463988903,0.0037030534892949834,0.004325562042790057,8582819.147455081,8575145.054285951,-2.3020840274057264e-05,-8.714872322457268e-06,"(0, 0)",-0.00015685576711954585,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-367.3078019917011,2881.236339509487,8582819.147455081,2755.2592477849275,-384.9520683288574,2728.2348556518555,105,487,104.99972278598672,486.9712908561723,0.5106185908989247,25,-1862.5423382483423,2242.92120949924,8636221.94783708,2766.473470926978,-1820.76416015625,2082.8330078125,105,487,104.99998015689448,486.99823369787174,0.5099119738454629
target_transfer_snr_screen,target_transfer_snr_screen_001,M2,4.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,105,487,False,False,False,nan,nan,nan,25,25,25,0.0867231783508015,0.08371754266041621,0.028071443672335186,8748101.090852711,8575145.054285951,-0.0014796404898334004,0.0010244324029997642,"(0, 0)",0.021247613169457447,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-498.2171030789614,2883.6818677186966,8748101.090852711,2762.802006974284,-452.79562759399414,2725.445110321045,105,487,105.00075593326204,486.96983423652273,0.5320230598355017,25,-1952.5750169754028,2188.200842857361,8796810.64974486,2773.2286426084,-1861.7532958984375,2055.400634765625,105,487,105.00072048912266,486.9982061898824,0.53110406863816
target_transfer_snr_screen,target_transfer_snr_screen_002,M1+M2,4.0,J0_Current,MISMATCH_B01_S000_R00,123,624,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,7191147.308558765,7191147.308558765,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-3233.3902840018272,-41.75519436597824,7191147.308558765,2153.0113368229304,-2129.118190765381,-319.8648874759674,124,624,123.99495427514586,624.3565431022814,0.5386147778135213,25,-2456.9540822580457,-2418.6611309051514,7835919.053204386,1968.726730844625,-1317.4322509765625,-1462.9617919921875,124,625,123.99820207532844,624.5042761193602,0.5465245911900007
target_transfer_snr_screen,target_transfer_snr_screen_002,M1+M2,4.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,123,624,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,7191147.308558765,7191147.308558765,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-3233.3902840018272,-41.75519436597824,7191147.308558765,2153.0113368229304,-2129.118190765381,-319.8648874759674,124,624,123.99495427514586,624.3565431022814,0.5386147778135213,25,-2456.9540822580457,-2418.6611309051514,7835919.053204386,1968.726730844625,-1317.4322509765625,-1462.9617919921875,124,625,123.99820207532844,624.5042761193602,0.5465245911900007
target_transfer_snr_screen,target_transfer_snr_screen_002,M1+M2,4.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,123,624,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,7191147.308558765,7191147.308558765,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-3233.3902840018272,-41.75519436597824,7191147.308558765,2153.0113368229304,-2129.118190765381,-319.8648874759674,124,624,123.99495427514586,624.3565431022814,0.5386147778135213,25,-2456.9540822580457,-2418.6611309051514,7835919.053204386,1968.726730844625,-1317.4322509765625,-1462.9617919921875,124,625,123.99820207532844,624.5042761193602,0.5465245911900007
target_transfer_snr_screen,target_transfer_snr_screen_003,M1+M3,4.0,J0_Current,MISMATCH_B01_S000_R00,4,761,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,9290877.4191518,9290877.4191518,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,1423.294302534312,-2292.3329181969166,9290877.4191518,2007.234168104332,1076.9248504638672,-1693.8777618408203,4,761,4.140023994897647,761.4437252298924,0.7677455295222403,25,-2552.2973070144653,-1301.7904305458069,9962320.69537307,2210.587736053694,-1882.7982177734375,-1158.3475341796875,4,762,4.1328760163506155,761.6112905997976,0.7561474085702743
