factor,factor_level,method,comparison_protocol,n_cases,n_seeds,failure_rate,SCNR_improvement_dB__mean,SCNR_improvement_dB__std,SCNR_improvement_dB__ci95_low,SCNR_improvement_dB__ci95_high,SCNR_improvement_dB__p05,SCNR_improvement_dB__p95,target_loss_dB__mean,target_loss_dB__std,target_loss_dB__ci95_low,target_loss_dB__ci95_high,target_loss_dB__p05,target_loss_dB__p95,residual_suppression_dB__mean,residual_suppression_dB__std,residual_suppression_dB__ci95_low,residual_suppression_dB__ci95_high,residual_suppression_dB__p05,residual_suppression_dB__p95,background_residual_p95_dB_over_input_median__mean,background_residual_p95_dB_over_input_median__std,background_residual_p95_dB_over_input_median__ci95_low,background_residual_p95_dB_over_input_median__ci95_high,background_residual_p95_dB_over_input_median__p05,background_residual_p95_dB_over_input_median__p95,background_residual_p99_dB_over_input_median__mean,background_residual_p99_dB_over_input_median__std,background_residual_p99_dB_over_input_median__ci95_low,background_residual_p99_dB_over_input_median__ci95_high,background_residual_p99_dB_over_input_median__p05,background_residual_p99_dB_over_input_median__p95,background_residual_cvar95_dB_over_input_median__mean,background_residual_cvar95_dB_over_input_median__std,background_residual_cvar95_dB_over_input_median__ci95_low,background_residual_cvar95_dB_over_input_median__ci95_high,background_residual_cvar95_dB_over_input_median__p05,background_residual_cvar95_dB_over_input_median__p95,high_tail_fraction_15dB__mean,high_tail_fraction_15dB__std,high_tail_fraction_15dB__ci95_low,high_tail_fraction_15dB__ci95_high,high_tail_fraction_15dB__p05,high_tail_fraction_15dB__p95,background_Pfa__mean,background_Pfa__std,background_Pfa__ci95_low,background_Pfa__ci95_high,background_Pfa__p05,background_Pfa__p95,Pd__mean,Pd__std,Pd__successes,Pd__trials,Pd__ci95_low,Pd__ci95_high,Pd__p05,Pd__p95,runtime_ms__mean,runtime_ms__std,runtime_ms__ci95_low,runtime_ms__ci95_high,runtime_ms__p05,runtime_ms__p95
channel_fixed_phase_mismatch_deg,6.0,DL-SMI/MVDR local,scientific_controlled,10,10,0.0,-0.08800158755381202,0.05394211310883027,-0.1265894506906009,-0.049413724417023144,-0.14230464579525418,-0.0038111430522234256,-0.30637978386996206,0.0014400547661673156,-0.3074099369919622,-0.30534963074796195,-0.30821745652987875,-0.30453585864366617,0.31997283740662924,0.004577978824840221,0.31669794863874495,0.3232477261745135,0.3145035116352367,0.32724222240792666,23.416556387917225,0.043235187226431764,23.38562779815247,23.44748497768198,23.357849773040872,23.469299807256075,34.91376107132724,0.09543637692947655,34.84549000000684,34.98203214264763,34.79605789522395,35.053703284597034,34.001064739702755,0.08081675923026327,33.943251912866614,34.0588775665389,33.888859587951,34.10760836709387,0.13254682070066687,0.0005864263742117013,0.1321273165440123,0.13296632485732143,0.13181468958392037,0.13345486991640837,0.004579540282203004,5.102284339782616e-05,0.004543040738814467,0.004616039825591541,0.004502825823092095,0.004636056744044909,1.0,0.0,10,10,0.7224598312333834,1.0,1.0,1.0,1103.1625560000066,128.69087077241576,1011.102652853438,1195.2224591465751,895.2134949498031,1230.3578173998176
channel_fixed_phase_mismatch_deg,6.0,MNEC physical,scientific_controlled,10,10,0.0,-0.2927444353572552,0.06556973191127384,-0.3396501959047407,-0.24583867480976968,-0.36234086881293986,-0.19270569553984776,-0.315916507654446,0.0011830422930677775,-0.3167628051288855,-0.3150702101800065,-0.3169559070680712,-0.31392411181275526,-0.09415595628080156,0.005557387673109759,-0.09813147193209576,-0.09018044062950736,-0.10276364795371586,-0.08837469361494325,24.106877219472334,0.04189890236670929,24.07690455031037,24.1368498886343,24.0470045932678,24.155381634683696,35.45064247956405,0.0950028686868227,35.382681521358855,35.51860343776925,35.32797850983026,35.592456712354036,34.392994387442585,0.07605543794026061,34.338587604672945,34.447401170212224,34.288456166870674,34.49270118136854,0.14288663473278856,0.0006565372518478335,0.14241697627563107,0.14335629318994605,0.14210312764158917,0.14386794402179018,0.004403732362312244,3.680758263290756e-05,0.0043774018038825226,0.0044300629207419655,0.004350724472765893,0.004450481717493552,1.0,0.0,10,10,0.7224598312333834,1.0,1.0,1.0,2555.60257190009,388.6480086480479,2277.5805349094517,2833.6246088907283,2148.321115650151,3001.3419140997485
channel_fixed_phase_mismatch_deg,6.0,Phase-only CSI [production replay],production_replay,10,10,0.0,16.014064621137845,2.2063171359976637,14.435760421069475,17.592368821206215,13.435328873452415,18.791405056340782,-6.6991258018783455,0.01930012273910994,-6.712932277966471,-6.68531932579022,-6.725981965696867,-6.679696909851922,18.58002089433561,0.08316668510303929,18.520527031797787,18.639514756873435,18.460982679289074,18.69547076106817,8.74808668158809,0.1167390620967733,8.664576587316867,8.831596775859312,8.609728191084926,8.906676443503828,12.844187587880725,0.16440887636405518,12.726576562765528,12.961798612995922,12.628948945478816,13.090687885472496,11.757671725656362,0.1586830126740542,11.644156736674638,11.871186714638085,11.562130954191453,11.992290569154035,0.0028992204376819767,0.00041484536603562385,0.002602457940165111,0.0031959829351988424,0.0023285432516201745,0.0035001408847562692,0.00029244424214838413,0.00013063193200805046,0.00019899578744192982,0.00038589269685483847,0.000147834167804582,0.00049527765134274,1.0,0.0,10,10,0.7224598312333834,1.0,1.0,1.0,218.68179829980363,23.77553660474346,201.67380399567674,235.68979260393053,185.0699157501822,246.26428590031537
channel_fixed_phase_mismatch_deg,6.0,Phase-only CSI [scientific controlled],scientific_controlled,10,10,0.0,16.029903927836028,2.2190699125340276,14.44247694100166,17.617330914670397,13.445730848271836,18.82487584373964,-6.680868927004482,0.018942522588438777,-6.694419591355237,-6.667318262653728,-6.707669528989341,-6.661843388172323,18.579710295799323,0.08322495252137573,18.520174751261397,18.63924584033725,18.460610286112917,18.695200018279984,8.748046637982457,0.11710084969329146,8.664277736455558,8.831815539509355,8.608530397352121,8.90669194949596,12.845624059990602,0.1634701835682645,12.728684535249489,12.962563584731715,12.632978711873694,13.090510722363499,11.758785881541007,0.15873580966008966,11.645233123870707,11.872338639211307,11.563236497524649,11.993480883451078,0.0029046679815910585,0.00041903729079591597,0.0026049067617474734,0.0032044292014346437,0.0023346482577251805,0.0035131962055038974,0.00029301319981793353,0.0001298446901883463,0.00020012790398389884,0.0003858984956519682,0.0001471703838567744,0.0004926225155515095,1.0,0.0,10,10,0.7224598312333834,1.0,1.0,1.0,216.5245107003102,23.545198586382277,199.68129028833297,233.36773111228743,183.59632185047303,242.7432580000641
channel_fixed_phase_mismatch_deg,6.0,Row complex LS / Wiener [scientific controlled],scientific_controlled,10,10,0.0,15.997532558150231,2.1130418101473003,14.485953506588586,17.509111609711876,13.367775930265859,18.752199693577005,-6.713616518926974,0.027562610181810197,-6.733333622467997,-6.6938994153859515,-6.755411434578689,-6.681063438495282,18.775203803445343,0.07810580923725981,18.719330273408527,18.83107733348216,18.669689808116164,18.88859226926114,8.526628875804366,0.10772045724867853,8.449570302793738,8.603687448814995,8.38997373376458,8.66172899395552,12.56688337102938,0.15869779004413223,12.45335781095392,12.680408931104841,12.352243600857197,12.778298428023657,11.510984041494225,0.14860488202119676,11.404678512874623,11.617289570113828,11.322833236887464,11.719999365770484,0.00241626749319057,0.00034595252756764675,0.002168787963445911,0.0026637470229352294,0.0019381985535831688,0.002914717760871607,0.00036071916249431045,0.00012177144828191321,0.00027360911601187433,0.00044782920897674656,0.00023867774237596722,0.0005658284023668639,1.0,0.0,10,10,0.7224598312333834,1.0,1.0,1.0,228.15939370020715,21.652192977136764,212.67034792390584,243.64843947650846,199.71440325030017,258.68877679990874
channel_fixed_phase_mismatch_deg,6.0,Row complex LS / Wiener robust IRLS [scientific controlled],scientific_controlled,10,10,0.0,15.993006885748027,2.114965971387027,14.48005137215528,17.505962399340774,13.368837100711383,18.767708145250808,-6.689899636781988,0.028859931072724644,-6.710544787781628,-6.669254485782347,-6.731891383048502,-6.6572227394806465,18.773625315205145,0.07829450018009194,18.717616803799274,18.829633826611015,18.66767800238418,18.887192500764066,8.53228803852027,0.10879069297008034,8.454463864995288,8.610112212045253,8.393739430546828,8.670726210585915,12.579052584321776,0.1616664237262529,12.463403391640417,12.694701777003134,12.36190899525525,12.796312506043883,11.52481582677474,0.14973456850223585,11.417702169129308,11.631929484420171,11.336338428468133,11.736805770949887,0.002450831220061989,0.0003488057544452221,0.0022013106147660633,0.002700351825357915,0.0019813092890015966,0.002960646191415422,0.00037039144287665,0.00012408054644111007,0.0002816295670793939,0.00045915331867390607,0.00024038461538461537,0.0005815695645577302,1.0,0.0,10,10,0.7224598312333834,1.0,1.0,1.0,387.7524389003156,129.16275051873063,295.3549733184178,480.1499044822134,282.5936590003039,622.209554050596
channel_fixed_phase_mismatch_deg,6.0,SA-MNEC physical [approximate academic reference],scientific_controlled,10,10,0.0,-0.203072995120377,0.03621624151274116,-0.22898053359598367,-0.17716545664477032,-0.24022859137019253,-0.1437771051734744,-0.2959523229706642,0.0021017460086401383,-0.29745582149260885,-0.29444882444871956,-0.2984553004174229,-0.2934904391164082,-0.08841867330203264,0.005387509053221259,-0.09227266510940738,-0.0845646814946579,-0.09623403957795106,-0.0822704697978646,24.09798399030516,0.04094305856632758,24.06869509060686,24.12727289000346,24.040220173191955,24.143493772656395,35.44150732427141,0.09081839292339342,35.37653975970158,35.50647488884125,35.32287779954124,35.574488644824115,34.38677083081603,0.07567839770238559,34.332633766384404,34.44090789524766,34.28165870478411,34.48543923932487,0.1428734854888701,0.0006180002216861621,0.14243139476237562,0.1433155762153646,0.14214811684042453,0.14378031370339064,0.004400887573964497,4.0501170683644245e-05,0.004371914781814751,0.004429860366114242,0.00434124184494007,0.004440335305719921,1.0,0.0,10,10,0.7224598312333834,1.0,1.0,1.0,7760.366682000039,624.2982149715276,7313.770642514902,8206.962721485177,6906.425917100205,8479.598243600185
channel_fixed_phase_mismatch_deg,6.0,Shrinkage-SMI/MVDR global,scientific_controlled,10,10,0.0,-0.7061580090793574,0.10286488461188517,-0.7797431146716564,-0.6325729034870585,-0.8015359406923905,-0.5447186055894019,-0.3537186398609986,0.0027839470291754205,-0.3557101555942654,-0.3517271241277318,-0.35818786406305825,-0.35060271901573503,-0.4638868662094495,0.008661958712769006,-0.47008325819414043,-0.4576904742247586,-0.4760134782667045,-0.4523152839246632,24.500553178334126,0.04775525958466504,24.466391123592278,24.534715233075975,24.431028528388463,24.563735632525795,35.86434619727189,0.10545641704248054,35.78890722105824,35.93978517348555,35.728822023807346,36.0148524012069,34.767097341609954,0.07786126050499134,34.71139875119762,34.82279593202229,34.65812545123774,34.87093382390488,0.1467530759838452,0.0006661183016201861,0.14627656365656633,0.1472295883111241,0.14594383394383395,0.1477398328167559,0.00436106053709604,4.060956817130137e-05,0.0043320102020549065,0.004390110872137174,0.004299707935062964,0.004410749506903353,1.0,0.0,10,10,0.7224598312333834,1.0,1.0,1.0,4459.08368299979,190.60787769899747,4322.731021349265,4595.436344650315,4170.011120799973,4674.706398499802
channel_fixed_phase_mismatch_deg,6.0,Shrinkage-SMI/MVDR local,scientific_controlled,10,10,0.0,-0.20982679316852795,0.0607374692774058,-0.25327576126925644,-0.16637782506779947,-0.2742473266833856,-0.11268514931012048,-0.3067720261973779,0.0006834678269890994,-0.3072609496274453,-0.3062831027673105,-0.3078342279835623,-0.30596744254408603,0.07710000773626456,0.004692117590331272,0.07374346901424361,0.08045654645828551,0.07006030344883225,0.08215019032411837,23.777610848013474,0.0470443337697568,23.743957358962977,23.81126433706397,23.70481848485799,23.831322475378332,35.21974928051621,0.09941432491195565,35.14863255663483,35.29086600439759,35.09743048241067,35.36426920420724,34.23739432747269,0.07896913154157294,34.18090321386338,34.293885441082004,34.12752258516488,34.341251020289306,0.13713252559406405,0.0006383952694483497,0.1366758451293046,0.1375892060588235,0.13632206255283177,0.1381041607964685,0.0045015930814747375,4.996344119851702e-05,0.0044658513887657104,0.0045373347741837645,0.004428766499772417,0.004557919890760127,1.0,0.0,10,10,0.7224598312333834,1.0,1.0,1.0,1726.9546120997802,244.99416362745515,1551.6963452184866,1902.2128789810738,1457.6141177496083,2054.747862449858
channel_phase_jitter_std_deg,0.0,Corrected JDL physical,scientific_controlled,10,10,0.0,-0.760377571039095,0.340486563441191,-1.0039469855979302,-0.5168081564802598,-1.2177808845636207,-0.2798192083690653,1.4440093771610056,0.12035094503019149,1.357915497489688,1.5301032568323232,1.3199185912454114,1.6478427223270162,-2.368351293953651,0.014864789839328376,-2.3789849240214953,-2.3577176638858064,-2.3889275782222232,-2.348607003255956,26.17226312182087,0.04240580450193522,26.1419278367158,26.202598406925937,26.112013584593566,26.221960971889896,37.97916511219258,0.07973913894183397,37.92212316847182,38.036207055913344,37.86348567432742,38.0860808158129,36.74632353560686,0.07109273278648721,36.69546685824143,36.79718021297229,36.65094819191899,36.829025351575844,0.15558448389217622,0.0006500491947664317,0.15511946671145846,0.15604950107289398,0.15475213675213675,0.15646022353714661,0.004317250796540737,4.006414932259519e-05,0.004288590630639689,0.004345910962441785,0.004273535882263693,0.004374336216052192,1.0,0.0,10,10,0.7224598312333834,1.0,1.0,1.0,3568.5870232000525,256.1709010785086,3385.333399996567,3751.840646403538,3281.006732250353,3944.92743514993
channel_phase_jitter_std_deg,0.0,Current legacy CSI [production replay],production_replay,10,10,0.0,19.354786670705654,2.480332079695805,17.580463988314836,21.12910935309647,16.356924399320814,22.981603191442144,-6.95097515811967,0.09268993708972632,-7.017281544733776,-6.884668771505564,-7.090424145475136,-6.850361684837811,20.318930386291488,0.07503130879579085,20.265256221377985,20.37260455120499,20.221184147507643,20.43778133509904,7.0813973169966165,0.0813298158243418,7.023217471582734,7.139577162410499,6.966866793570848,7.195895934511597,11.017737030631274,0.12614248382252122,10.92750013368848,11.107973927574069,10.848870770905387,11.198732470780833,10.004676848825998,0.11799379790661327,9.920269170627996,10.089084527024,9.866793734296175,10.177931930827652,0.0007677279984972293,0.00014102814225044346,0.0006668425429976215,0.000868613453996837,0.0005963182117028271,0.0009558561097022635,0.0019862312243969045,0.00022068990452200223,0.0018283591771119795,0.0021441032716818294,0.0016363222576240327,0.0022378053406159914,1.0,0.0,10,10,0.7224598312333834,1.0,1.0,1.0,221.29757169986988,23.106514209787818,204.76816718624505,237.8269762134947,186.7824672498955,255.0831754503633
