split,scene_id,family,snr_db,method,off_calibration_role,on_calibration_role,same_correction_primary,off_estimated_delay_ns,on_estimated_delay_ns,on_minus_off_estimated_delay_ns,off_estimated_phase_slope_deg_per_pulse,on_estimated_phase_slope_deg_per_pulse,on_minus_off_estimated_phase_slope_deg_per_pulse,off_estimated_beta2_deg_per_pulse2,on_estimated_beta2_deg_per_pulse2,on_minus_off_estimated_beta2_deg_per_pulse2,off_raw_coherence,on_raw_coherence,on_minus_off_raw_coherence,off_joint_confidence,on_joint_confidence,on_minus_off_joint_confidence,off_joint_rmse_rad,on_joint_rmse_rad,on_minus_off_joint_rmse_rad,off_branch,on_branch,on_minus_off_branch,off_state,on_state,on_minus_off_state,off_delay_state,on_delay_state,on_minus_off_delay_state,off_phase_state,on_phase_state,on_minus_off_phase_state,deployment_check_definition
target_transfer,target_transfer_010,M2+M3,12.0,J5_Selective_Physics_Calibration,target_off,target_on,True,0.0753938635284092,0.06255347317039074,-0.012840390358018455,-0.5816055150825806,-0.5815191767646115,8.633831796911462e-05,nan,nan,nan,0.8713670231142573,0.871647617946389,0.00028059483213171976,0.8169981466240341,0.8173262097631511,0.00032806313911692975,0.3605374402532039,0.3599916641835905,-0.0005457760696133684,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_010,M2+M3,12.0,J6_Joint_Phase_Surface,target_off,target_on,True,0.06358249046139725,0.06393171198008817,0.00034922151869092033,-0.6190072512335636,-0.6185986713970042,0.00040857983655939734,0.0003054435506372688,0.00030222983902748003,-3.213711609788793e-06,0.8713670231142573,0.871647617946389,0.00028059483213171976,0.8169981466240341,0.8173262097631511,0.00032806313911692975,0.3605374402532039,0.3599916641835905,-0.0005457760696133684,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_011,M1+M2+M3,12.0,J5_Selective_Physics_Calibration,target_off,target_on,True,9.7465051936932,9.76555095135903,0.01904575766583072,-0.7200117082915841,-0.7199940190170119,1.768927457224123e-05,nan,nan,nan,0.763602922778468,0.7637652889730786,0.0001623661946106303,0.7972765599576372,0.7975167883778853,0.00024022842024806756,0.3940405320452884,0.3936958112596936,-0.0003447207855947765,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_011,M1+M2+M3,12.0,J6_Joint_Phase_Surface,target_off,target_on,True,10.53653372375232,10.539541272202966,0.0030075484506451033,-0.6959863632765677,-0.6958223074606008,0.00016405581596690144,-0.0001320639021426314,-0.00013330833581494107,-1.244433672309669e-06,0.763602922778468,0.7637652889730786,0.0001623661946106303,0.7972765599576372,0.7975167883778853,0.00024022842024806756,0.3940405320452884,0.3936958112596936,-0.0003447207855947765,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_012,M1,14.0,J5_Selective_Physics_Calibration,target_off,target_on,True,5.654329223080193,5.672096672687379,0.017767449607186236,-0.0132236812064725,-0.0133270773810328,-0.00010339617456030063,nan,nan,nan,0.8390467523608264,0.8398325259012676,0.0007857735404411814,0.8228252525597517,0.8231567856171615,0.0003315330574098496,0.3537013932226776,0.35316017604714234,-0.0005412171755352357,D1P0,D1P0,same,CALIBRATABLE,CALIBRATABLE,same,ACTIVE,ACTIVE,same,INACTIVE,INACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_012,M1,14.0,J6_Joint_Phase_Surface,target_off,target_on,True,4.547966463223135,4.544853000679152,-0.0031134625439834807,-0.040214037034699134,-0.04049603883274027,-0.0002820017980411371,0.00022385029123159054,0.00022550506114172087,1.6547699101303272e-06,0.8390467523608264,0.8398325259012676,0.0007857735404411814,0.8228252525597517,0.8231567856171615,0.0003315330574098496,0.3537013932226776,0.35316017604714234,-0.0005412171755352357,D1P0,D1P0,same,CALIBRATABLE,CALIBRATABLE,same,ACTIVE,ACTIVE,same,INACTIVE,INACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_013,M2,14.0,J5_Selective_Physics_Calibration,target_off,target_on,True,0.030459900841162107,0.0424834419173302,0.012023541076168095,-0.4646655613352689,-0.4646745531206887,-8.991785419854015e-06,nan,nan,nan,0.8613834278969206,0.8618756176836752,0.0004921897867545821,0.8063353230356938,0.8069098468534174,0.0005745238177236045,0.3773844819145828,0.37644603668380777,-0.0009384452307750202,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,UNCERTAIN,INACTIVE,different,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_013,M2,14.0,J6_Joint_Phase_Surface,target_off,target_on,True,0.10777022071454247,0.11155893506632496,0.0037887143517824906,-0.5249728664602938,-0.5246907220573224,0.0002821444029714737,0.00048643508356116636,0.00048402075077503653,-2.414332786129824e-06,0.8613834278969206,0.8618756176836752,0.0004921897867545821,0.8063353230356938,0.8069098468534174,0.0005745238177236045,0.3773844819145828,0.37644603668380777,-0.0009384452307750202,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,UNCERTAIN,INACTIVE,different,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_014,M1+M2,14.0,J5_Selective_Physics_Calibration,target_off,target_on,True,8.749533153987834,8.744694848924,-0.004838305063833204,-0.5926440078988553,-0.5925788392633443,6.516863551098151e-05,nan,nan,nan,0.8189629188063949,0.8192835490060714,0.00032063019967643047,0.8372658896534186,0.8375694226229601,0.0003035329695414424,0.3288797027240216,0.32835953472613005,-0.000520167997891563,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_014,M1+M2,14.0,J6_Joint_Phase_Surface,target_off,target_on,True,8.400918777295935,8.407221802900292,0.0063030256043568045,-0.5354983145493348,-0.5355816398434347,-8.332529409982303e-05,-0.00039688304429115,-0.0003956616718255623,1.2213724655877039e-06,0.8189629188063949,0.8192835490060714,0.00032063019967643047,0.8372658896534186,0.8375694226229601,0.0003035329695414424,0.3288797027240216,0.32835953472613005,-0.000520167997891563,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_015,M1+M3,14.0,J5_Selective_Physics_Calibration,target_off,target_on,True,9.910814849708457,9.918157935622936,0.00734308591447963,-0.025727472780587318,-0.025641986320301347,8.548646028597173e-05,nan,nan,nan,0.7543256599183874,0.7547922132626566,0.0004665533442691494,0.7838312412256316,0.7843937499458921,0.000562508720260424,0.4146455274891291,0.4137718440136001,-0.0008736834755289635,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_015,M1+M3,14.0,J6_Joint_Phase_Surface,target_off,target_on,True,10.526484218121018,10.52111415047761,-0.005370067643408305,0.015375861652232127,0.015175252085555436,-0.00020060956667669085,-0.0003280075819881117,-0.0003257682568415894,2.2393251465222994e-06,0.7543256599183874,0.7547922132626566,0.0004665533442691494,0.7838312412256316,0.7843937499458921,0.000562508720260424,0.4146455274891291,0.4137718440136001,-0.0008736834755289635,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_016,M2+M3,14.0,J5_Selective_Physics_Calibration,target_off,target_on,True,-0.09071885666486271,-0.09495254997096848,-0.004233693306105776,-0.35642149172624527,-0.35639021473678834,3.1276989456929805e-05,nan,nan,nan,0.8658573407923622,0.8663801559089995,0.0005228151166373207,0.8117523018002314,0.8123665636449475,0.0006142618447161352,0.36867350483530026,0.3677226408419491,-0.0009508639933511476,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_016,M2+M3,14.0,J6_Joint_Phase_Surface,target_off,target_on,True,-0.0008517797110619352,-0.001674871429269986,-0.0008230917182080507,-0.3640626555060601,-0.36418231487849667,-0.00011965937243657576,6.536817416967298e-05,6.656415621861841e-05,1.1959820489454372e-06,0.8658573407923622,0.8663801559089995,0.0005228151166373207,0.8117523018002314,0.8123665636449475,0.0006142618447161352,0.36867350483530026,0.3677226408419491,-0.0009508639933511476,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,INACTIVE,INACTIVE,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_017,M1+M2+M3,14.0,J5_Selective_Physics_Calibration,target_off,target_on,True,6.9808816512009155,7.007354793279559,0.026473142078643264,-0.46846036075539615,-0.4685221593752107,-6.179861981453483e-05,nan,nan,nan,0.8049553033662482,0.8052771022276441,0.00032179886139593883,0.8001504008193268,0.8005787513142792,0.00042835049495248967,0.3892862142476617,0.3886006880934213,-0.0006855261542403901,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_017,M1+M2+M3,14.0,J6_Joint_Phase_Surface,target_off,target_on,True,6.236057183128297,6.243876005460841,0.007818822332543718,-0.4425524297594913,-0.44286455062594765,-0.00031212086645637793,-0.0002424426202163216,-0.00024036205247976978,2.0805677365518156e-06,0.8049553033662482,0.8052771022276441,0.00032179886139593883,0.8001504008193268,0.8005787513142792,0.00042835049495248967,0.3892862142476617,0.3886006880934213,-0.0006855261542403901,D0P0,D0P0,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,DECORRELATED,DECORRELATED,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_018,M1,16.0,J5_Selective_Physics_Calibration,target_off,target_on,True,8.410447945638635,8.439789106218061,0.029341160579425818,-0.035578567273318075,-0.035350523803494134,0.00022804346982394086,nan,nan,nan,0.8254711391107787,0.8257827002616431,0.0003115611508643923,0.8463682064276449,0.8467533640806642,0.0003851576530192746,0.3146672474722806,0.31402455162169096,-0.0006426958505896252,D1P0,D1P0,same,CALIBRATABLE,CALIBRATABLE,same,ACTIVE,ACTIVE,same,INACTIVE,INACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_018,M1,16.0,J6_Joint_Phase_Surface,target_off,target_on,True,8.44348505229343,8.432946162751175,-0.010538889542255347,-0.06236517554260205,-0.0614989143332195,0.0008662612093825461,0.00027105777254968563,0.0002661056807979052,-4.952091751780452e-06,0.8254711391107787,0.8257827002616431,0.0003115611508643923,0.8463682064276449,0.8467533640806642,0.0003851576530192746,0.3146672474722806,0.31402455162169096,-0.0006426958505896252,D1P0,D1P0,same,CALIBRATABLE,CALIBRATABLE,same,ACTIVE,ACTIVE,same,INACTIVE,INACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_019,M2,16.0,J5_Selective_Physics_Calibration,target_off,target_on,True,-0.007038128578671498,-0.006177410834742164,0.0008607177439293344,-0.7100268726174053,-0.7099513083260482,7.556429135702203e-05,nan,nan,nan,0.8714969762920874,0.8720334516153938,0.0005364753233063624,0.8148654998625479,0.8156194652193239,0.0007539653567760762,0.3638229975415897,0.36262383100730733,-0.0011991665342823699,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,UNCERTAIN,UNCERTAIN,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
target_transfer,target_transfer_019,M2,16.0,J6_Joint_Phase_Surface,target_off,target_on,True,-0.021119348557373553,-0.022692245163847317,-0.0015728966064737643,-0.7132178047282632,-0.7133199960908111,-0.00010219136254785433,6.844105913251365e-05,6.899971041904313e-05,5.586512865294718e-07,0.8714969762920874,0.8720334516153938,0.0005364753233063624,0.8148654998625479,0.8156194652193239,0.0007539653567760762,0.3638229975415897,0.36262383100730733,-0.0011991665342823699,D0P1,D0P1,same,CALIBRATABLE,CALIBRATABLE,same,UNCERTAIN,UNCERTAIN,same,ACTIVE,ACTIVE,same,ON-derived estimates are diagnostic only; primary metrics use OFF-derived frozen correction
