split,scene_id,family,snr_db,method,target_id,target_row,target_col,on_hit,off_hit,paired_causal_hit,on_cfar_margin_db,off_cfar_margin_db,delta_cfar_margin_db,on_roi_cells,off_roi_cells,target_only_roi_cells,L_causal_dB,L_target_only_dB,peak_transfer_dB,integrated_roi_energy_candidate,integrated_roi_energy_current,range_centroid_shift_cells,doppler_centroid_shift_cells,peak_bin_shift_cells,roi_spreading_delta_cells,delta_definition,target_only_definition,delta_cell_count,delta_sum_real,delta_sum_imag,delta_energy,delta_peak_abs,delta_peak_real,delta_peak_imag,delta_peak_row,delta_peak_col,delta_centroid_row,delta_centroid_col,delta_spread_rms_cells,target_only_cell_count,target_only_sum_real,target_only_sum_imag,target_only_energy,target_only_peak_abs,target_only_peak_real,target_only_peak_imag,target_only_peak_row,target_only_peak_col,target_only_centroid_row,target_only_centroid_col,target_only_spread_rms_cells
target_transfer,target_transfer_003,M1+M3,10.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,4,761,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,41295166.99476032,41295166.99476032,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,4110.835281908512,-4399.755026102066,41295166.99476032,4109.621634562562,2707.4466247558594,-3091.7184143066406,4,761,4.121686367556317,761.4704773888869,0.785236204042894,25,-5673.5808055996895,3035.653645515442,44681924.813745916,4688.964285528727,-4241.7705078125,1998.441650390625,4,762,4.114528039482562,761.6173967594974,0.7707481076364537
target_transfer,target_transfer_003,M1+M3,10.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,4,761,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,41295166.99476032,41295166.99476032,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,4110.835281908512,-4399.755026102066,41295166.99476032,4109.621634562562,2707.4466247558594,-3091.7184143066406,4,761,4.121686367556317,761.4704773888869,0.785236204042894,25,-5673.5808055996895,3035.653645515442,44681924.813745916,4688.964285528727,-4241.7705078125,1998.441650390625,4,762,4.114528039482562,761.6173967594974,0.7707481076364537
target_transfer,target_transfer_004,M2+M3,10.0,J0_Current,MISMATCH_B01_S000_R00,97,898,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,31424617.911681507,31424617.911681507,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,3306.5484013557434,1707.5027970075607,31424617.911681507,4169.1328436124395,3585.5079193115234,2127.393153190613,97,898,97.25815521624244,897.9729031613903,0.8656660352394536,25,-3529.2578125,1207.311668395996,31547809.864119537,4181.268290435948,-4030.0146484375,1114.4444580078125,97,898,97.25743679190245,897.9954174491229,0.8650826444317192
target_transfer,target_transfer_004,M2+M3,10.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,97,898,True,False,True,nan,nan,nan,25,25,25,0.0021053588430907516,0.0020056338348090064,0.011099687102402158,31439855.530163907,31424617.911681507,-5.881907020466315e-05,-0.0011914353450066528,"(0, 0)",-0.000378285916252441,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,3321.9769072532654,1715.279256567359,31439855.530163907,4174.46397866549,3590.254138946533,2129.8414793014526,97,898,97.25696378089744,897.9728443423201,0.8652877493232012,25,-3551.7010402679443,1194.298915863037,31562382.457148645,4186.554769600679,-4040.614501953125,1095.7532958984375,97,898,97.25624500033918,897.9954227628302,0.8646954732857148
target_transfer,target_transfer_004,M2+M3,10.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,97,898,True,False,True,nan,nan,nan,25,25,25,0.07029485225847179,0.06796314635090026,0.5388710183398567,31937395.104444917,31424617.911681507,-0.0025584618551874883,-0.0639206612854224,"(0, 0)",-0.027092240339466667,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,4372.770756136626,1429.4968876838684,31937395.104444917,4435.976987065233,4126.876853942871,1626.8925170898438,97,898,97.19423455495702,897.9703446995351,0.838573794899987,25,-4479.338015079498,1070.136100769043,32045387.633134786,4446.988136649233,-4373.94482421875,802.6893310546875,97,898,97.19363076150626,897.9956030334324,0.8380396564143262
target_transfer,target_transfer_005,M1+M2+M3,10.0,J0_Current,MISMATCH_B01_S000_R00,59,1035,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,880714.9004209706,880714.9004209706,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-690.4253433346748,224.4689294397831,880714.9004209706,602.0785217234289,-599.1219787597656,-59.59363126754761,60,1035,60.11636146462404,1035.1063141631073,1.0589308121293988,25,326.4599760770798,88.37908601760864,34377.612266272736,110.57493738562637,109.79056549072266,-13.147186279296875,60,1035,59.52004315333622,1034.930306921599,1.53917555540167
target_transfer,target_transfer_005,M1+M2+M3,10.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,59,1035,False,False,False,nan,nan,nan,25,25,25,-1.1325555141814396,-1.2704185141006734,0.44364842203266536,678546.7779706948,880714.9004209706,-0.11086950958201669,-0.22374717661673316,"(0, 0)",-0.1207229405245932,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1082.452755331993,77.39667737483978,678546.7779706948,633.6297439187731,-630.8411402702332,-59.38104176521301,60,1035,59.89261428800731,1034.9954446535253,0.9382078716048056,25,-349.32001638412476,44.05573654174805,25658.653241231776,77.21043344913146,-75.70133209228516,15.190765380859375,61,1035,59.514686009298146,1035.2377852520474,1.3613793667542788
target_transfer,target_transfer_005,M1+M2+M3,10.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,59,1035,False,False,False,nan,nan,nan,25,25,25,4.723052268056333,-2.053093252363961,7.042482059973749,2613006.986052695,880714.9004209706,-0.145904346826228,-0.15576872018517918,"(0, 0)",-0.2931901673075267,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1932.0252695679665,221.46492266654968,2613006.986052695,1354.4944743054975,-1354.3016390800476,-22.855006217956543,60,1035,59.96059274443886,1034.960409816281,0.7657406448218721,25,-327.8884720802307,45.47837829589844,21427.24738770253,73.41816457558562,-72.06285095214844,14.04180908203125,61,1035,59.479426541875625,1035.2188095892407,1.400894912753689
target_transfer,target_transfer_006,M1,12.0,J0_Current,MISMATCH_B01_S000_R00,123,1172,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,53567052.35986728,53567052.35986728,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-3335.1259627640247,-6417.660295292735,53567052.35986728,5608.077363305992,-2512.6428787708282,-5013.696986913681,123,1172,122.94975041399638,1172.3686665073376,0.6188755969434655,25,2169.2770516872406,7226.694136619568,55914040.76569226,5062.527313669485,1462.18798828125,4846.77099609375,123,1173,122.95006446690495,1172.5042336473327,0.6303940359597701
target_transfer,target_transfer_006,M1,12.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,123,1172,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,53567052.35986728,53567052.35986728,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-3335.1259627640247,-6417.660295292735,53567052.35986728,5608.077363305992,-2512.6428787708282,-5013.696986913681,123,1172,122.94975041399638,1172.3686665073376,0.6188755969434655,25,2169.2770516872406,7226.694136619568,55914040.76569226,5062.527313669485,1462.18798828125,4846.77099609375,123,1173,122.95006446690495,1172.5042336473327,0.6303940359597701
target_transfer,target_transfer_006,M1,12.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,123,1172,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,53567052.35986728,53567052.35986728,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-3335.1259627640247,-6417.660295292735,53567052.35986728,5608.077363305992,-2512.6428787708282,-5013.696986913681,123,1172,122.94975041399638,1172.3686665073376,0.6188755969434655,25,2169.2770516872406,7226.694136619568,55914040.76569226,5062.527313669485,1462.18798828125,4846.77099609375,123,1173,122.95006446690495,1172.5042336473327,0.6303940359597701
target_transfer,target_transfer_007,M2,12.0,J0_Current,MISMATCH_B01_S000_R00,43,1309,True,False,True,nan,nan,nan,25,25,25,0.0,0.0,0.0,66651053.04633244,66651053.04633244,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,3241.4330891519785,-1070.0696768760681,66651053.04633244,5530.554194175413,-5114.093647480011,2105.487083673477,44,1309,43.54132106085506,1308.9704642210195,0.8811250626704883,25,1012.3934478759766,719.0871505737305,66315870.19868087,5545.317328366773,3535.626708984375,4271.98876953125,43,1309,42.611379577984486,1309.0015489280388,0.858344948577499
target_transfer,target_transfer_007,M2,12.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,43,1309,True,False,True,nan,nan,nan,25,25,25,-0.0009892777414740768,0.005321114290229606,-0.03434580660324107,66635872.35748469,66651053.04633244,0.039599956451411344,-0.00491607965585672,"(0, 0)",0.00033057170417127857,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,3266.681194975972,-1038.640475474298,66635872.35748469,5508.728417692125,-5104.21715092659,2071.9691252708435,44,1309,43.536404981199205,1309.010064177471,0.8814556343746596,25,947.862434387207,684.5374603271484,66397172.31142736,5514.806723954506,3462.215087890625,4292.5703125,43,1309,42.606377354169844,1309.0485456083045,0.8590362321175793
target_transfer,target_transfer_007,M2,12.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,43,1309,True,False,True,nan,nan,nan,25,25,25,0.24751052948034546,0.19565720861558938,0.8918252503139579,70559918.15046985,66651053.04633244,0.003141139652370839,-0.251381185564334,"(-1, 0)",-0.006115750669226538,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,6052.538170218468,-2475.3634535372257,70559918.15046985,6128.58078032293,5632.896414756775,-2414.5352268218994,43,1309,43.28993987529073,1308.9736053606719,0.8750093120012618,25,-1150.1755294799805,-1557.706298828125,69371836.79293363,6139.022675724902,-4092.077392578125,-4576.2978515625,42,1309,42.355563178371575,1309.001392575562,0.8500314064699315
target_transfer,target_transfer_008,M1+M2,12.0,J0_Current,MISMATCH_B01_S000_R00,63,1446,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,9954016.314114027,9954016.314114027,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-778.9695568084717,-1377.0062704086304,9954016.314114027,2760.2526449631664,-858.6502838134766,-2623.3021850585938,64,1446,63.84760162504561,1446.0198749649926,0.7526471525985798,25,-1173.7364492416382,3209.566486597061,22902448.221420687,4499.567929733271,-1465.359130859375,4254.2724609375,65,1446,64.96674903726267,1446.0817605831533,0.4593210175414175
target_transfer,target_transfer_008,M1+M2,12.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,63,1446,False,False,False,nan,nan,nan,25,25,25,0.46607524138696005,-12.120438552989585,0.5941561777156096,11081686.818722503,9954016.314114027,-0.12325056904364828,0.06781849915569182,"(0, 0)",-0.09057858185992174,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-483.5757818222046,-2773.803569793701,11081686.818722503,2955.67476439456,-939.5030212402344,-2802.382448196411,64,1446,63.915420124201304,1445.896624395949,0.6620685707386581,25,36.701385498046875,-870.8172843456268,1405523.3166615707,1074.6465641909608,-191.306640625,-1057.4814453125,65,1446,64.95984311383992,1445.845019923394,0.5836526208795445
target_transfer,target_transfer_008,M1+M2,12.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,63,1446,False,False,False,nan,nan,nan,25,25,25,0.1850772391346594,-12.372771399455857,-0.08804821814512599,10387381.254855031,9954016.314114027,-0.07076213554955757,-0.021741253797500804,"(0, 0)",0.013777049347264758,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-264.3533511161804,-1986.5729911327362,10387381.254855031,2732.4135089260967,-830.449878692627,-2603.158962249756,64,1446,63.82586037124811,1445.949112829443,0.7664242019458446,25,-101.44730949401855,-331.0159032344818,1326187.010975026,1003.3475902563474,-174.7509765625,-988.0123901367188,65,1446,64.82668147494257,1445.9775591542045,0.6913149547526308
target_transfer,target_transfer_009,M1+M3,12.0,J0_Current,MISMATCH_B01_S000_R00,54,1583,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,1101402.1465613365,1101402.1465613365,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-190.64297008514404,-391.2644393444061,1101402.1465613365,596.3565607697551,-517.4865808486938,-296.3929591178894,53,1583,53.31513430527225,1583.3681086745603,1.3254567192815645,25,140.60719776153564,139.17308044433594,13739.906166909119,51.87037427058701,27.947200775146484,43.69770812988281,53,1584,54.25267776171808,1583.5053496953878,1.6228780810075343
target_transfer,target_transfer_009,M1+M3,12.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,54,1583,False,False,False,nan,nan,nan,25,25,25,-5.8253717454460086,0.7583807476611779,-3.077046683339381,288010.78044732305,1101402.1465613365,-0.5053704580022895,0.8207444492787701,"(1, 0)",-0.33848836018831674,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-372.73469001054764,-276.64731070399284,288010.78044732305,418.4597269215303,-307.1974449157715,-284.1448097229004,54,1583,54.13587875455102,1582.862738216558,0.9869683590932478,25,-75.52709883451462,272.9761679172516,16361.451962773159,70.49905621601627,-15.737667083740234,68.72003173828125,52,1583,53.736637981444616,1582.558113955883,1.7990700243144027
target_transfer,target_transfer_009,M1+M3,12.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,54,1583,False,False,False,nan,nan,nan,25,25,25,-6.195186569692628,1.0082507122230573,-3.344674903946909,264500.9654526673,1101402.1465613365,-0.4454306647428439,0.7933574334538989,"(1, 0)",-0.29942798084489874,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-361.89697551727295,-307.41780108213425,264500.9654526673,405.7628257065288,-298.0966844558716,-275.2850112915039,54,1583,54.10849173872615,1582.9226780098174,1.0260287384366658,25,-73.55231380462646,274.72284376621246,17330.410030024028,74.38475496510065,-17.603633880615234,72.27173614501953,52,1583,53.7556605672019,1582.6043234490767,1.8187233038591277
target_transfer,target_transfer_010,M2+M3,12.0,J0_Current,MISMATCH_B01_S000_R00,48,470,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,202900.61959520727,202900.61959520727,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-415.5808002948761,-250.59539592266083,202900.61959520727,212.16709126965947,-191.82637405395508,-90.65052032470703,48,471,48.25787902159173,470.4922373202408,1.4708831899017627,25,-3.3463821411132812,1862.0107345581055,18278365.12090067,3573.4650085175367,1581.70263671875,3204.3515625,49,470,48.77028576532408,470.0297436330528,0.8265400449605277
target_transfer,target_transfer_010,M2+M3,12.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,48,470,False,False,False,nan,nan,nan,25,25,25,0.0235839127499526,0.02663997814779932,-0.030514007830785738,204005.44754054054,202900.61959520727,-0.005450519166913637,-0.007431752346974463,"(0, 0)",-0.0033872586889982514,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-415.67003059387207,-255.40041780471802,204005.44754054054,211.42304431766973,-190.97953033447266,-90.70018005371094,48,471,48.25044726924475,470.4867868010739,1.4674959312127644,25,-13.575584411621094,1851.9394798278809,18390830.688936304,3578.8038219387927,1585.47900390625,3208.44091796875,49,470,48.767623807220794,470.02929520538163,0.8288617281370046
target_transfer,target_transfer_010,M2+M3,12.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,48,470,False,False,False,nan,nan,nan,25,25,25,1.7356122182163272,1.3935807707716932,3.42559125389726,302583.04920363764,202900.61959520727,-0.3309430216668261,-0.30390008912597466,"(0, -1)",-0.13641069093160274,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-395.92902755737305,-606.2991616427898,302583.04920363764,314.74409077202904,-137.02426147460938,-283.3517150878906,48,470,47.95397893246575,470.161294298574,1.33447249897016,25,-687.0978240966797,1045.4563293457031,25193901.405066367,3812.4574426125873,1754.74560546875,3384.626953125,49,470,48.60482418286062,470.0028103646889,0.9121265292590766
target_transfer,target_transfer_011,M1+M2+M3,12.0,J0_Current,MISMATCH_B01_S000_R00,117,607,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,51265440.42269813,51265440.42269813,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,7170.487526804209,-3060.3726108819246,51265440.42269813,5232.521368391713,5027.963308334351,-1448.7459545135498,117,607,117.01938065629112,607.4541570360359,0.5922859313232887,25,424.63879585266113,8478.666860103607,55997338.10496529,5767.297354074201,17.274137496948242,5767.271484375,117,608,117.02002729512265,607.614075326498,0.5910858614158904
target_transfer,target_transfer_011,M1+M2+M3,12.0,J5_Selective_Physics_Calibration,MISMATCH_B01_S000_R00,117,607,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,51265440.42269813,51265440.42269813,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,7170.487526804209,-3060.3726108819246,51265440.42269813,5232.521368391713,5027.963308334351,-1448.7459545135498,117,607,117.01938065629112,607.4541570360359,0.5922859313232887,25,424.63879585266113,8478.666860103607,55997338.10496529,5767.297354074201,17.274137496948242,5767.271484375,117,608,117.02002729512265,607.614075326498,0.5910858614158904
target_transfer,target_transfer_011,M1+M2+M3,12.0,J6_Joint_Phase_Surface,MISMATCH_B01_S000_R00,117,607,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,51265440.42269813,51265440.42269813,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,7170.487526804209,-3060.3726108819246,51265440.42269813,5232.521368391713,5027.963308334351,-1448.7459545135498,117,607,117.01938065629112,607.4541570360359,0.5922859313232887,25,424.63879585266113,8478.666860103607,55997338.10496529,5767.297354074201,17.274137496948242,5767.271484375,117,608,117.02002729512265,607.614075326498,0.5910858614158904
target_transfer,target_transfer_012,M1,14.0,J0_Current,MISMATCH_B01_S000_R00,93,744,False,False,False,nan,nan,nan,25,25,25,0.0,0.0,0.0,64449950.249139205,64449950.249139205,0.0,0.0,"(0, 0)",0.0,Y_ON_fixedcal - Y_OFF_fixedcal,Y_TO_fixedcal with correction frozen from OFF,25,-1725.6569375991821,793.258008480072,64449950.249139205,5598.072127741927,-3527.892822265625,4346.5369873046875,94,744,93.65785849715495,744.2085629536526,0.8590071854545808,25,-237.08455085754395,-1934.2204860448837,66361676.594324976,5436.37423791843,-3068.4794921875,-4487.60498046875,94,744,93.65880353192954,744.2869888408328,0.8632669073328209
