packet_index,beam_index,pulse_index,prt_counter,theta_cmd_deg,closure_phase_C12_C23_minus_C13_rad,C13_effective_sample_count,C13_cross_real,C13_cross_imag,C13_cross_magnitude,C13_coherence,C13_phase_rad,C13_right_minus_left_phase_rad,C24_effective_sample_count,C24_cross_real,C24_cross_imag,C24_cross_magnitude,C24_coherence,C24_phase_rad,C24_right_minus_left_phase_rad,C12_effective_sample_count,C12_cross_real,C12_cross_imag,C12_cross_magnitude,C12_coherence,C12_phase_rad,C12_right_minus_left_phase_rad,C14_effective_sample_count,C14_cross_real,C14_cross_imag,C14_cross_magnitude,C14_coherence,C14_phase_rad,C14_right_minus_left_phase_rad,C23_effective_sample_count,C23_cross_real,C23_cross_imag,C23_cross_magnitude,C23_coherence,C23_phase_rad,C23_right_minus_left_phase_rad,C34_effective_sample_count,C34_cross_real,C34_cross_imag,C34_cross_magnitude,C34_coherence,C34_phase_rad,C34_right_minus_left_phase_rad
15,1,7,15,-4.0,1.1888505501816633,4096,0.029536916065184226,-0.08209886894174862,0.0872505225895877,0.020976368696038552,-1.225442151570824,,4096,-0.04421557875399938,0.002809088901957,0.04430472192679037,0.010576798574496,3.07814626901975,,4096,0.03859879952365458,0.08078542662756162,0.08953296867670825,0.021397272546853124,1.1250707323809765,-1.1250707323809765,4096,-0.0343316567570972,0.04402426605610758,0.055828296207802046,0.013298302114365456,2.233119930474797,-2.233119930474797,4096,0.034555252874646794,-0.07969348270072088,0.08686263112639914,0.020929441954874898,-1.1616623337701373,-1.1616623337701373,4096,-0.05573371395562563,-0.03329945011218655,0.06492380340877682,0.015591755287327556,-2.6030325088449526,2.6030325088449526
16,2,0,16,-2.0,-0.5202478024084103,4096,-0.008448129513513421,0.1275207492800633,0.1278002832126199,0.03139251499661879,1.636948718216222,,4096,-0.011109932115052432,0.012371961732043052,0.016628169733924753,0.0040569324834085945,2.302501351075347,,4096,0.029321158552523423,-0.05451420348071577,0.0618993434536999,0.015174745460018572,-1.0773192843253003,1.0773192843253003,4096,-0.028556660946599532,-0.03132994795460678,0.042391609113802374,0.010230629561810702,-2.3099185839603806,2.3099185839603806,4096,-0.03930133974280337,0.054677293186498194,0.06733648116572129,0.016721513549071094,2.194020200133112,2.194020200133112,4096,-0.03523067613023195,0.054321741114709735,0.0647460585543772,0.01582798349116389,2.1461555688846263,-2.1461555688846263
17,2,1,17,-2.0,-1.7435464258114362,4096,0.02045697776721047,0.010201541669515556,0.022859557996667515,0.005490363614436402,0.46259324366825144,,4096,-0.0414420167743004,0.023457202851939404,0.04762017555572879,0.011822922688536892,2.626529750591277,,4096,0.023734699328962612,-0.020059407836479755,0.031075968126294692,0.007555707021057045,-0.7016722980378135,0.7016722980378135,4096,0.027813971733152074,0.11874735270114745,0.12196126761026753,0.02987837713263364,1.3407159554340946,-1.3407159554340946,4096,0.045299648135878334,-0.02963236344129337,0.05413072218575404,0.013175766285543926,-0.5792808841053712,-0.5792808841053712,4096,-0.07289234291592783,0.06115776474980786,0.09515022777148804,0.023336005939393965,2.443510653432044,-2.443510653432044
18,2,2,18,-2.0,-2.1909051776438666,4096,0.011347665150872708,0.02932055268208211,0.031439852320885406,0.0076269387902635705,1.201528702903623,,4096,0.025087329445259546,0.009105212430702479,0.0266885554517888,0.006552938225602956,0.3481564312249402,,4096,-0.01187331552131891,-0.05671904407817682,0.05794847351407074,0.013996961815553275,-1.7771521052582362,1.7771521052582362,4096,0.11176078898869649,-0.02471927263334628,0.11446185563277246,0.02777816711938544,-0.21767573239052476,0.21767573239052476,4096,0.03762125701354689,0.037800570265922415,0.05333143624269169,0.013089445381822074,0.7877756305179927,0.7877756305179927,4096,0.03539265319470141,0.035398859410988935,0.0500571588063023,0.012343979390818285,0.7854858323289796,-0.7854858323289796
19,2,3,19,-2.0,1.653407034802232,4096,0.08460781480970381,-0.0024387136604898524,0.08464295393705842,0.020574623066212237,-0.028815761698083676,,4096,0.027117903685106172,0.020643173629169016,0.03408109912779683,0.008228023442108419,0.6506545979060319,,4096,-0.01314058749423284,0.031324846281883034,0.03396941321655689,0.008155931413994337,1.9679941807317285,-1.9679941807317285,4096,0.08985976879977278,-0.02958041592826772,0.09460327190556325,0.02303258105033631,-0.31801169612286007,0.3180116961228601,4096,0.05766386352709716,-0.02061888035969118,0.0612393613957473,0.01476104846687254,-0.34340290762758025,-0.3434029076275803,4096,-0.0013972037312804976,0.02081580804745232,0.020862647074019275,0.005099256937497697,1.6378180375868323,-1.6378180375868323
20,2,4,20,-2.0,-0.309977804024715,4096,0.035711628391304796,-0.07184669009528115,0.0802325824089317,0.01954465256406637,-1.109508922393527,,4096,-0.02462700501265988,-0.02585299881773764,0.03570527865405224,0.008937486377630782,-2.331912541923133,,4096,0.01202881015043055,-0.05041865948717677,0.05183371005551292,0.0128111474756272,-1.3365958224211445,1.3365958224211445,4096,0.0896164850118859,0.023466317303908323,0.09263791034826552,0.02288451089939986,0.25610264877617567,-0.25610264877617567,4096,0.05832631734299562,-0.004845824653823272,0.05852726980964885,0.014446596087203176,-0.08289090399709743,-0.08289090399709743,4096,-0.030752265137444328,-0.011353659463136795,0.0327812048937886,0.008087407502231107,-2.7879187840042747,2.7879187840042747
21,2,5,21,-2.0,3.080001580582053,4096,-0.018016120317358802,-0.05431150476539676,0.057221675448830264,0.013868372908650835,-1.8910926523717002,,4096,0.019824171980698545,-0.00015370909015380123,0.019824767872656395,0.004868041059848962,-0.007753464313928827,,4096,0.035054625014278404,-0.04328566585579324,0.05569987076709477,0.01332762527157428,-0.89008186642242,0.89008186642242,4096,0.04790993689275104,-0.09655873974772801,0.10779124396135735,0.02655748149727141,-1.1102141933274854,1.1102141933274854,4096,-0.023030952908798787,0.041348903713998214,0.047330292944760044,0.011432648515174365,2.0789907946327726,2.0789907946327726,4096,-0.001526123466169019,0.02527295469516635,0.02531899073537337,0.006297365013861571,1.6311087266473774,-1.6311087266473774
22,2,6,22,-2.0,1.8856356496188378,4096,0.024662840125685398,0.009329285708114407,0.026368376038139806,0.006492221124030775,0.36163702857406044,,4096,-0.1062304422559502,-0.03456312188932014,0.1117117552302835,0.026901797784523715,-2.827035307291442,,4096,-0.01117504193054216,-0.008876867294320533,0.014271661960344809,0.0034944810999729915,-2.4703078367183826,2.4703078367183826,4096,0.005253619522912322,0.024840240949989798,0.025389724073827103,0.006122476067185232,1.3623714462960628,-1.3623714462960628,4096,0.00037419818257429516,-0.07207788349500815,0.07207885482858209,0.017722749998675024,-1.5656047922683054,-1.5656047922683054,4096,-0.029163103800068473,0.055827109498873234,0.062985337803752,0.015251890043099814,2.0521891657843625,-2.0521891657843625
23,2,7,23,-2.0,2.4015353981102154,4096,-0.05854550625048533,-0.01940135944963024,0.061676487015874804,0.0152087281749164,-2.8215926696770763,,4096,5.682419734297228e-05,-0.037574988103224335,0.03757503107047091,0.009195360948026777,-1.569284040114521,,4096,0.043776022523769505,-0.04626249177184541,0.06369111627960088,0.015685946227410194,-0.8130067648671476,0.8130067648671476,4096,-0.008887530168772455,0.03195734814980954,0.033170171740118805,0.008099732092347534,1.8420478591546159,-1.8420478591546159,4096,0.024629597631807734,0.010209139843638691,0.026661650658796807,0.006588807225212991,0.39294949330028667,0.3929494933002866,4096,-0.03338402367555748,0.04537084303987426,0.05632944554066806,0.013802136459562393,2.205149572238391,-2.205149572238391
24,3,0,24,0.0,2.186433799683346,4096,-0.05399061904139586,-0.07028698076281772,0.08862982911653303,0.021775804316757165,-2.2258096919376444,,4096,0.09052418699063677,-0.06320769508629676,0.11040761363437775,0.026995143982858072,-0.6095444237131235,,4096,0.06015716471553957,0.010299933675408338,0.06103255770759054,0.014853079098300468,0.1695728065331644,-0.1695728065331644,4096,0.020488123283443085,-0.01475201218647462,0.02524648607682777,0.006190511651645911,-0.6240411638782662,0.6240411638782662,4096,0.06386713117869075,-0.013542618248775834,0.06528715765009355,0.015994956895244567,-0.20894869878746306,-0.20894869878746306,4096,-0.028238788114647608,-0.03146362611218537,0.042277522660526784,0.010436034975304665,-2.3022317282084668,2.3022317282084668
