scene_id,working_point,seed,delay_error_ns,target_velocity_mps,target_snr_db,condition,role,metric,value,status,denominator,definition
base__seed_101__v_p12__snr_p35__delay_p2ns,base,101,2.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_pd_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p2ns,base,101,2.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_continuity,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p2ns,base,101,2.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_continuity_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p2ns,base,101,2.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,position_rmse_m,62.78317740850789,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p2ns,base,101,2.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,velocity_rmse_mps_ground_speed,5.4904421458459245,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p2ns,base,101,2.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,angle_rmse_deg,0.041122086964163765,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p2ns,base,101,2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,target_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p2ns,base,101,2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,period_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p2ns,base,101,2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_pd_all_visible,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p2ns,base,101,2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_pd_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p2ns,base,101,2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_continuity,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p2ns,base,101,2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_continuity_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p2ns,base,101,2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,position_rmse_m,83.13792091635337,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p2ns,base,101,2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,velocity_rmse_mps_ground_speed,5.051922011620242,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p2ns,base,101,2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,angle_rmse_deg,0.04634495507029226,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A0_Ideal,ON,target_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A0_Ideal,ON,period_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A0_Ideal,ON,track_pd_all_visible,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A0_Ideal,ON,track_pd_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A0_Ideal,ON,track_continuity,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A0_Ideal,ON,track_continuity_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A0_Ideal,ON,position_rmse_m,67.89249820660541,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A0_Ideal,ON,velocity_rmse_mps_ground_speed,6.50732087118976,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A0_Ideal,ON,angle_rmse_deg,0.024596345560854257,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A1_Current_unknown_error,ON,target_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A1_Current_unknown_error,ON,period_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A1_Current_unknown_error,ON,track_pd_all_visible,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A1_Current_unknown_error,ON,track_pd_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A1_Current_unknown_error,ON,track_continuity,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A1_Current_unknown_error,ON,track_continuity_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A1_Current_unknown_error,ON,position_rmse_m,93.21919867850592,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A1_Current_unknown_error,ON,velocity_rmse_mps_ground_speed,11.535725935162768,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A1_Current_unknown_error,ON,angle_rmse_deg,0.04625163988184752,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,target_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,period_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_pd_all_visible,0.6,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_pd_after_confirmation,0.75,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_continuity,0.6,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_continuity_after_confirmation,0.75,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,position_rmse_m,101.33115416608256,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,velocity_rmse_mps_ground_speed,22.977616495898758,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,angle_rmse_deg,0.06532648103475824,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,target_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,period_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_pd_all_visible,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_pd_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_continuity,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_continuity_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,position_rmse_m,100.34809776714755,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,velocity_rmse_mps_ground_speed,8.599869819580357,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m2ns,base,101,-2.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,angle_rmse_deg,0.052228809464024105,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A0_Ideal,ON,target_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A0_Ideal,ON,period_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A0_Ideal,ON,track_pd_all_visible,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A0_Ideal,ON,track_pd_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A0_Ideal,ON,track_continuity,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A0_Ideal,ON,track_continuity_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A0_Ideal,ON,position_rmse_m,67.89249820660541,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A0_Ideal,ON,velocity_rmse_mps_ground_speed,6.50732087118976,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A0_Ideal,ON,angle_rmse_deg,0.024596345560854257,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A1_Current_unknown_error,ON,target_detection_pd,0.8,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A1_Current_unknown_error,ON,period_detection_pd,0.8,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A1_Current_unknown_error,ON,track_pd_all_visible,0.6,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A1_Current_unknown_error,ON,track_pd_after_confirmation,0.75,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A1_Current_unknown_error,ON,track_continuity,0.6,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A1_Current_unknown_error,ON,track_continuity_after_confirmation,0.75,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A1_Current_unknown_error,ON,position_rmse_m,221.6225419852941,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A1_Current_unknown_error,ON,velocity_rmse_mps_ground_speed,14.12207912523676,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A1_Current_unknown_error,ON,angle_rmse_deg,0.14317341570362482,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,target_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,period_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_pd_all_visible,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_pd_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_continuity,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_continuity_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,position_rmse_m,122.42382787353316,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,velocity_rmse_mps_ground_speed,1.294670403304162,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,angle_rmse_deg,0.07964927415811578,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,target_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,period_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_pd_all_visible,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_pd_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_continuity,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_continuity_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,position_rmse_m,47.629052691097876,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,velocity_rmse_mps_ground_speed,2.4608987985019577,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p4ns,base,101,4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,angle_rmse_deg,0.031217941993590122,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A0_Ideal,ON,target_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A0_Ideal,ON,period_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A0_Ideal,ON,track_pd_all_visible,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A0_Ideal,ON,track_pd_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A0_Ideal,ON,track_continuity,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A0_Ideal,ON,track_continuity_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A0_Ideal,ON,position_rmse_m,67.89249820660541,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A0_Ideal,ON,velocity_rmse_mps_ground_speed,6.50732087118976,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A0_Ideal,ON,angle_rmse_deg,0.024596345560854257,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A1_Current_unknown_error,ON,target_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A1_Current_unknown_error,ON,period_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A1_Current_unknown_error,ON,track_pd_all_visible,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A1_Current_unknown_error,ON,track_pd_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A1_Current_unknown_error,ON,track_continuity,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A1_Current_unknown_error,ON,track_continuity_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A1_Current_unknown_error,ON,position_rmse_m,211.38562403925746,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A1_Current_unknown_error,ON,velocity_rmse_mps_ground_speed,6.719178661527494,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A1_Current_unknown_error,ON,angle_rmse_deg,0.1308994714804231,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,target_detection_pd,0.8,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,period_detection_pd,0.8,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_pd_all_visible,0.6,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_pd_after_confirmation,0.75,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_continuity,0.6,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,track_continuity_after_confirmation,0.75,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,position_rmse_m,162.02351519813118,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,velocity_rmse_mps_ground_speed,18.433562032396807,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A2_Known_error_correction_upper_bound,ON,angle_rmse_deg,0.10441113360965111,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,target_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,period_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_pd_all_visible,0.6,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_pd_after_confirmation,0.75,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_continuity,0.6,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,track_continuity_after_confirmation,0.75,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,position_rmse_m,155.8182244321636,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,velocity_rmse_mps_ground_speed,4.16511761615307,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_m4ns,base,101,-4.0,12.0,35.0,A3_Blind_target_free_estimated_correction,ON,angle_rmse_deg,0.09229754271776533,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p8ns,base,101,8.0,12.0,35.0,A0_Ideal,ON,target_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p8ns,base,101,8.0,12.0,35.0,A0_Ideal,ON,period_detection_pd,1.0,passed,5,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p8ns,base,101,8.0,12.0,35.0,A0_Ideal,ON,track_pd_all_visible,0.8,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
base__seed_101__v_p12__snr_p35__delay_p8ns,base,101,8.0,12.0,35.0,A0_Ideal,ON,track_pd_after_confirmation,1.0,passed,,one target detection opportunity per visible truth period; hit if any production detection record matches that period's target
