case_id,scene,condition,case_value_deg,yaw_true_minus_reported_deg,servo_true_minus_reported_deg,pitch_deg,roll_deg,seed,texture,range_center_m,branch,method,status,estimate_deg,uncertainty_deg,model_mismatch,fallback_reason,target_truth_used,input_role
yaw_moving_target_servo_p0p000deg_seed_202,moving_target,servo,0.0,0.0,0.0,0.0,0.0,202,high_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p0p000deg_seed_202,moving_target,servo,0.0,0.0,0.0,0.0,0.0,202,high_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m0p500deg_seed_101,moving_target,servo,-0.5,0.0,-0.5,0.0,0.0,101,low_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m0p500deg_seed_101,moving_target,servo,-0.5,0.0,-0.5,0.0,0.0,101,low_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m0p500deg_seed_101,moving_target,servo,-0.5,0.0,-0.5,0.0,0.0,101,high_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m0p500deg_seed_101,moving_target,servo,-0.5,0.0,-0.5,0.0,0.0,101,high_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m0p500deg_seed_202,moving_target,servo,-0.5,0.0,-0.5,0.0,0.0,202,low_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m0p500deg_seed_202,moving_target,servo,-0.5,0.0,-0.5,0.0,0.0,202,low_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m0p500deg_seed_202,moving_target,servo,-0.5,0.0,-0.5,0.0,0.0,202,high_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m0p500deg_seed_202,moving_target,servo,-0.5,0.0,-0.5,0.0,0.0,202,high_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p0p500deg_seed_101,moving_target,servo,0.5,0.0,0.5,0.0,0.0,101,low_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p0p500deg_seed_101,moving_target,servo,0.5,0.0,0.5,0.0,0.0,101,low_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p0p500deg_seed_101,moving_target,servo,0.5,0.0,0.5,0.0,0.0,101,high_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p0p500deg_seed_101,moving_target,servo,0.5,0.0,0.5,0.0,0.0,101,high_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p0p500deg_seed_202,moving_target,servo,0.5,0.0,0.5,0.0,0.0,202,low_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p0p500deg_seed_202,moving_target,servo,0.5,0.0,0.5,0.0,0.0,202,low_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p0p500deg_seed_202,moving_target,servo,0.5,0.0,0.5,0.0,0.0,202,high_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p0p500deg_seed_202,moving_target,servo,0.5,0.0,0.5,0.0,0.0,202,high_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m1p000deg_seed_101,moving_target,servo,-1.0,0.0,-1.0,0.0,0.0,101,low_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m1p000deg_seed_101,moving_target,servo,-1.0,0.0,-1.0,0.0,0.0,101,low_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m1p000deg_seed_101,moving_target,servo,-1.0,0.0,-1.0,0.0,0.0,101,high_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m1p000deg_seed_101,moving_target,servo,-1.0,0.0,-1.0,0.0,0.0,101,high_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m1p000deg_seed_202,moving_target,servo,-1.0,0.0,-1.0,0.0,0.0,202,low_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m1p000deg_seed_202,moving_target,servo,-1.0,0.0,-1.0,0.0,0.0,202,low_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m1p000deg_seed_202,moving_target,servo,-1.0,0.0,-1.0,0.0,0.0,202,high_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_m1p000deg_seed_202,moving_target,servo,-1.0,0.0,-1.0,0.0,0.0,202,high_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p1p000deg_seed_101,moving_target,servo,1.0,0.0,1.0,0.0,0.0,101,low_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p1p000deg_seed_101,moving_target,servo,1.0,0.0,1.0,0.0,0.0,101,low_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p1p000deg_seed_101,moving_target,servo,1.0,0.0,1.0,0.0,0.0,101,high_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p1p000deg_seed_101,moving_target,servo,1.0,0.0,1.0,0.0,0.0,101,high_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p1p000deg_seed_202,moving_target,servo,1.0,0.0,1.0,0.0,0.0,202,low_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p1p000deg_seed_202,moving_target,servo,1.0,0.0,1.0,0.0,0.0,202,low_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p1p000deg_seed_202,moving_target,servo,1.0,0.0,1.0,0.0,0.0,202,high_texture,7500.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
yaw_moving_target_servo_p1p000deg_seed_202,moving_target,servo,1.0,0.0,1.0,0.0,0.0,202,high_texture,10000.0,A1_Blind_Deterministic,deterministic_target_free_effective_yaw_from_clutter_v1,FALLBACK_MODEL_MISMATCH,,,True,primary_feature_family_disagreement,False,OFF_C_PLUS_N_TARGET_FREE_ONLY
