source_key,source_file,truth_delta_m,case_count,six_fit_count,six_fit_failure_rate,six_fallback_rate,six_estimate_mean_m,six_estimate_ci95_low_m,six_estimate_ci95_high_m,six_bias_mean_m,six_rmse_m,single_fit_count,single_fit_failure_rate,single_fallback_rate,single_estimate_mean_m,single_estimate_ci95_low_m,single_estimate_ci95_high_m,single_bias_mean_m,single_rmse_m,six_minus_single_rmse_m,mean_six_pair_residual_rmse_rad,mean_closure_residual_rad,mean_closure_p95_rad,mean_cross_pair_consistency_m,six_fit_status,six_estimate_m,six_error_m,six_abs_error_m,single_fit_status,single_estimate_m,single_error_m,single_abs_error_m,six_pair_residual_rmse_rad,closure_residual_mean_abs_rad,closure_residual_p95_rad,cross_pair_consistency_m,six_observation_count,six_fallback,six_failure,single_fallback,single_failure,C13_estimate_m,C13_residual_rmse_rad,C13_observation_count,C24_estimate_m,C24_residual_rmse_rad,C24_observation_count,C12_estimate_m,C12_residual_rmse_rad,C12_observation_count,C14_estimate_m,C14_residual_rmse_rad,C14_observation_count,C23_estimate_m,C23_residual_rmse_rad,C23_observation_count,C34_estimate_m,C34_residual_rmse_rad,C34_observation_count,case_id,seed,stage2_exit_code,stage2_runtime_sec,raw_retained,case_status,raw_size_bytes,raw_sha256,estimator_metadata_keys,condition_id,split,ve_mps,vn_mps,production_exit_code,raw_path,production_root,status,csi_manifest,csi_valid_cells,csi_cancellation_db,csi_coherence,csi_rmse_rad,csi_status,csi_az_st,csi_az_ed,csi_rg_st,csi_rg_ed,cfar_hit_cells,cfar_clusters,cfar_selected,cfar_test_cells,cfar_pfa,cfar_pfa_definition,cfar_configured_pfa,cfar_summary_found,timing,p4_eval_status,target_detection_pd,target_detection_count,target_false_alarm_count,target_matched_count,target_mean_position_error_m,target_mean_velocity_error_mps,comparison,metric,metric_direction,current_condition,estimated_condition,known_condition,current_value,estimated_value,known_value,recoverable_space_known_minus_current,actual_recovered_estimated_minus_current,recovery_ratio,hypothesis,hypothesis_name,cut_count_requested,valid_cut_count,hit_count,excluded_cut_count,invalid_cut_count,duplicate_cut_count,empirical_rate,wilson95_low,wilson95_high,metric_definition,configured_pfa,threshold_status,independent_cut_set,training_reuse,cut_id_namespace,structured_clutter,correction
e2e,production_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_02,,,,,,,8ee34c95be99b9009d9d2a7c39292b175ff330bde947c28d688a37ea68af1d73,,B1K_Known_Current,on,-12.0,8.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_02_ve_m12p000_vn_p8p000/corrections/known/on.bin,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1K_Known_Current/on,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1K_Known_Current/on/stage2/algorithm_result/period_0000/csi_metrics/20260914_123615_986938/csi_roi_manifest.csv,159705.0,3.78225509127138,0.869550819645482,0.58866968699544,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,352,3,3,158184.0,0.0022252566631264857,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123615_986938', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:36:15.792727', 'end_time': '2026-09-14T12:36:16.567618', 'elapsed_ms': '774', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 774.0, 'gmti_processing_ms': 534.0, 'dbs_processing_ms': 27.0, 'detection_ms': 184.0, 'runtime_total_ms': 774.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1K_Known_Current/on/stage2/algorithm_result/period_0000/timing_metrics.csv'}",completed,1.0,3.0,2.0,1.0,3.38876117898427,10.216378781233477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2e,production_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_02,,,,,,,97a51ae5e9506faff5ed5fa626002690971db4f62ac9b6f35c552627c3ec7b79,,B1K_Known_Current,off,-12.0,8.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_02_ve_m12p000_vn_p8p000/corrections/known/off.bin,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1K_Known_Current/off,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1K_Known_Current/off/stage2/algorithm_result/period_0000/csi_metrics/20260914_123617_083625/csi_roi_manifest.csv,159705.0,2.79212190720812,0.879428650060341,0.570075613041253,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,344,2,2,158184.0,0.002174682648055429,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123617_083625', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:36:16.874537', 'end_time': '2026-09-14T12:36:17.722766', 'elapsed_ms': '848', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 848.0, 'gmti_processing_ms': 597.0, 'dbs_processing_ms': 26.0, 'detection_ms': 220.0, 'runtime_total_ms': 848.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1K_Known_Current/off/stage2/algorithm_result/period_0000/timing_metrics.csv'}",not_applicable_target_off,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2e,production_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_02,,,,,,,ad597acffd6aeb023080e6d8421d6850f99d50b598696b61471e6d03497d7406,,B1K_Known_Current,target_only,-12.0,8.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_02_ve_m12p000_vn_p8p000/corrections/known/target_only.bin,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1K_Known_Current/target_only,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1K_Known_Current/target_only/stage2/algorithm_result/period_0000/csi_metrics/20260914_123618_100651/csi_roi_manifest.csv,159705.0,27.8476847734896,0.99931161933598,0.0407510422857298,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,135590,15,15,158184.0,0.8571663379355687,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123618_100651', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:36:17.903476', 'end_time': '2026-09-14T12:36:18.784158', 'elapsed_ms': '880', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 880.0, 'gmti_processing_ms': 591.0, 'dbs_processing_ms': 29.0, 'detection_ms': 243.0, 'runtime_total_ms': 880.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1K_Known_Current/target_only/stage2/algorithm_result/period_0000/timing_metrics.csv'}",completed,1.0,15.0,14.0,1.0,4.224362072967766,4.53023112250845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_00,,,,,,,,,,,-3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1_vs_B0,csi_cancellation_db,higher_is_better,B0_Current,B1_Blind_Estimated_Current,B1K_Known_Current,2.77944136960425,2.77944411737053,2.77944426121513,2.891610880073614e-06,2.747766279842523e-06,0.9502545099610951,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_00,,,,,,,,,,,-3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1_vs_B0,csi_coherence,higher_is_better,B0_Current,B1_Blind_Estimated_Current,B1K_Known_Current,0.87930494377379,0.879305266883885,0.879305267150142,3.2337635202939197e-07,3.231100950129573e-07,0.9991766342382065,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_00,,,,,,,,,,,-3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1_vs_B0,csi_rmse_rad,lower_is_better,B0_Current,B1_Blind_Estimated_Current,B1K_Known_Current,0.569927785219586,0.56992713802962,0.569927136682266,6.485373199582867e-07,6.471899659521441e-07,0.9979224726709185,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_00,,,,,,,,,,,-3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3_vs_B2,SCNR_improvement_dB,higher_is_better,B2_Uncalibrated_4ch_STAP,B3_Blind_4ch_STAP,B3K_Known_4ch_STAP,-0.5136124266402362,-0.5019677368496858,-0.5042341561553627,0.009378270484873497,0.011644689790550444,1.2416670866267427,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_00,,,,,,,,,,,-3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3_vs_B2,background_residual_p95_power,lower_is_better,B2_Uncalibrated_4ch_STAP,B3_Blind_4ch_STAP,B3K_Known_4ch_STAP,4.385493303501112,4.394762041253015,4.394560779370235,-0.009067475869123598,-0.009268737751903622,1.0221960207763394,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_00,,,,,,,,,,,-3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3_vs_B2,background_residual_p99_power,lower_is_better,B2_Uncalibrated_4ch_STAP,B3_Blind_4ch_STAP,B3K_Known_4ch_STAP,7.3098636643809,7.376401877484475,7.371296889340046,-0.06143322495914649,-0.06653821310357522,1.0830981630514038,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_00,,,,,,,,,,,-3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3_vs_B2,Pd,higher_is_better,B2_Uncalibrated_4ch_STAP,B3_Blind_4ch_STAP,B3K_Known_4ch_STAP,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_00,,,,,,,,,,,-3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3_vs_B2,target_loss_dB,higher_is_better,B2_Uncalibrated_4ch_STAP,B3_Blind_4ch_STAP,B3K_Known_4ch_STAP,-0.3299181844559379,-0.28992229994441227,-0.29428951517734786,0.03562866927859004,0.03999588451152564,1.1225758727834367,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_01,,,,,,,,,,,-6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1_vs_B0,csi_cancellation_db,higher_is_better,B0_Current,B1_Blind_Estimated_Current,B1K_Known_Current,2.80594096536519,2.80594585631235,2.80594585507806,4.889712869715623e-06,4.890947159719161e-06,1.0002524258655723,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_01,,,,,,,,,,,-6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1_vs_B0,csi_coherence,higher_is_better,B0_Current,B1_Blind_Estimated_Current,B1K_Known_Current,0.879103883126606,0.879104239074653,0.879104222606029,3.394794230171527e-07,3.5594804692618e-07,1.0485114053825735,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_01,,,,,,,,,,,-6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1_vs_B0,csi_rmse_rad,lower_is_better,B0_Current,B1_Blind_Estimated_Current,B1K_Known_Current,0.570415258808556,0.570414527117908,0.570414561181803,6.976267530323099e-07,7.316906480703267e-07,1.048828252199266,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_01,,,,,,,,,,,-6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3_vs_B2,SCNR_improvement_dB,higher_is_better,B2_Uncalibrated_4ch_STAP,B3_Blind_4ch_STAP,B3K_Known_4ch_STAP,-0.8086745567143936,-0.7541735669722698,-0.7595821443429003,0.04909241237149331,0.05450098974212381,1.1101713505073365,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_01,,,,,,,,,,,-6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3_vs_B2,background_residual_p95_power,lower_is_better,B2_Uncalibrated_4ch_STAP,B3_Blind_4ch_STAP,B3K_Known_4ch_STAP,4.37954447403496,4.3799924343644685,4.378628295487351,0.0009161785476088369,-0.0004479603295086676,-0.48894435552743876,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_01,,,,,,,,,,,-6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3_vs_B2,background_residual_p99_power,lower_is_better,B2_Uncalibrated_4ch_STAP,B3_Blind_4ch_STAP,B3K_Known_4ch_STAP,7.312106833408312,7.353706193943157,7.35149545471485,-0.03938862130653753,-0.04159936053484525,1.0561263419479168,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_01,,,,,,,,,,,-6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3_vs_B2,Pd,higher_is_better,B2_Uncalibrated_4ch_STAP,B3_Blind_4ch_STAP,B3K_Known_4ch_STAP,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_01,,,,,,,,,,,-6.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3_vs_B2,target_loss_dB,higher_is_better,B2_Uncalibrated_4ch_STAP,B3_Blind_4ch_STAP,B3K_Known_4ch_STAP,-0.3074112515501064,-0.2697083146087387,-0.27391032162759554,0.03350092992251086,0.037702936941367726,1.1254295635546923,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_02,,,,,,,,,,,-12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1_vs_B0,csi_cancellation_db,higher_is_better,B0_Current,B1_Blind_Estimated_Current,B1K_Known_Current,2.79211573173922,2.79212203908114,2.79212190720812,6.175468900249115e-06,6.3073419203085734e-06,1.0213543331185975,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_02,,,,,,,,,,,-12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1_vs_B0,csi_coherence,higher_is_better,B0_Current,B1_Blind_Estimated_Current,B1K_Known_Current,0.879428240590092,0.879428691286157,0.879428650060341,4.094702490409219e-07,4.506960650241254e-07,1.100680857961633,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_02,,,,,,,,,,,-12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B1_vs_B0,csi_rmse_rad,lower_is_better,B0_Current,B1_Blind_Estimated_Current,B1K_Known_Current,0.5700764659837,0.570075525493605,0.570075613041253,8.529424470049563e-07,9.404900950249484e-07,1.1026419171978241,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_02,,,,,,,,,,,-12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3_vs_B2,SCNR_improvement_dB,higher_is_better,B2_Uncalibrated_4ch_STAP,B3_Blind_4ch_STAP,B3K_Known_4ch_STAP,0.2821207989740486,0.228240219588006,0.2327371983927442,-0.04938360058130442,-0.053880579386042626,1.0910621897108221,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_02,,,,,,,,,,,-12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3_vs_B2,background_residual_p95_power,lower_is_better,B2_Uncalibrated_4ch_STAP,B3_Blind_4ch_STAP,B3K_Known_4ch_STAP,4.371302157117433,4.375365898846587,4.374514094673921,-0.003211937556487854,-0.0040637417291540245,1.26519948090074,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_02,,,,,,,,,,,-12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3_vs_B2,background_residual_p99_power,lower_is_better,B2_Uncalibrated_4ch_STAP,B3_Blind_4ch_STAP,B3K_Known_4ch_STAP,7.251866834205378,7.304524051687247,7.294636639787215,-0.04276980558183663,-0.05265721748186891,1.231177387073072,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_02,,,,,,,,,,,-12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3_vs_B2,Pd,higher_is_better,B2_Uncalibrated_4ch_STAP,B3_Blind_4ch_STAP,B3K_Known_4ch_STAP,1.0,1.0,1.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,
e2e,recovery_metrics.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,velocity_02,,,,,,,,,,,-12.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,B3_vs_B2,target_loss_dB,higher_is_better,B2_Uncalibrated_4ch_STAP,B3_Blind_4ch_STAP,B3K_Known_4ch_STAP,-0.47286108206978505,-0.44033084698552416,-0.44467953891555745,0.028181543154227606,0.032530235084260894,1.1543099292410794,,,,,,,,,,,,,,,,,,,
pfa,pfa_summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H0,pure_noise_iid,1000000,1000000,1,0,0,0,1e-06,1.7652457674537176e-07,5.664911804311444e-06,empirical_cell_pfa,1e-06,frozen_production_alpha,True,False,seed=101:local_index=0..999999,False,none
pfa,pfa_summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,,,,,measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H0,pure_noise_iid,1000000,1000000,2,0,0,0,2e-06,5.48472309596056e-07,7.29295638857263e-06,empirical_cell_pfa,1e-06,frozen_production_alpha,True,False,seed=202:local_index=0..999999,False,none
pfa,pfa_summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,,,,,measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H0,pure_noise_iid,1000000,1000000,1,0,0,0,1e-06,1.7652457674537176e-07,5.664911804311444e-06,empirical_cell_pfa,1e-06,frozen_production_alpha,True,False,seed=303:local_index=0..999999,False,none
pfa,pfa_summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H1,noise_stationary_clutter,1000000,1000000,21502,0,0,0,0.021502,0.02121953886009109,0.021788137386512335,structured_clutter_false_hit_fraction,1e-06,frozen_production_alpha,True,False,seed=101:local_index=0..999999,True,none
pfa,pfa_summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,,,,,measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H1,noise_stationary_clutter,1000000,1000000,21757,0,0,0,0.021757,0.021472894386252366,0.02204477990121458,structured_clutter_false_hit_fraction,1e-06,frozen_production_alpha,True,False,seed=202:local_index=0..999999,True,none
pfa,pfa_summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,,,,,measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H1,noise_stationary_clutter,1000000,1000000,21570,0,0,0,0.02157,0.021287099320421058,0.021856576403745973,structured_clutter_false_hit_fraction,1e-06,frozen_production_alpha,True,False,seed=303:local_index=0..999999,True,none
pfa,pfa_summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H2,geometry_error_clutter,1000000,1000000,21948,0,0,0,0.021948,0.021662669373909715,0.022237003446125603,structured_clutter_false_hit_fraction,1e-06,frozen_production_alpha,True,False,seed=101:local_index=0..999999,True,geometry_error_present
pfa,pfa_summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,,,,,measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H2,geometry_error_clutter,1000000,1000000,21709,0,0,0,0.021709,0.021425203144971802,0.021996471511273777,structured_clutter_false_hit_fraction,1e-06,frozen_production_alpha,True,False,seed=202:local_index=0..999999,True,geometry_error_present
pfa,pfa_summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,,,,,measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H2,geometry_error_clutter,1000000,1000000,21591,0,0,0,0.021591,0.021307963729725467,0.02187771183310091,structured_clutter_false_hit_fraction,1e-06,frozen_production_alpha,True,False,seed=303:local_index=0..999999,True,geometry_error_present
pfa,pfa_summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H3,corrected_geometry_clutter,1000000,1000000,21502,0,0,0,0.021502,0.02121953886009109,0.021788137386512335,structured_clutter_false_hit_fraction,1e-06,frozen_production_alpha,True,False,seed=101:local_index=0..999999,True,known_geometry_correction_evaluation_only
pfa,pfa_summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,,,,,measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H3,corrected_geometry_clutter,1000000,1000000,21757,0,0,0,0.021757,0.021472894386252366,0.02204477990121458,structured_clutter_false_hit_fraction,1e-06,frozen_production_alpha,True,False,seed=202:local_index=0..999999,True,known_geometry_correction_evaluation_only
pfa,pfa_summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,,,,,measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H3,corrected_geometry_clutter,1000000,1000000,21570,0,0,0,0.02157,0.021287099320421058,0.021856576403745973,structured_clutter_false_hit_fraction,1e-06,frozen_production_alpha,True,False,seed=303:local_index=0..999999,True,known_geometry_correction_evaluation_only
pfa,pfa_summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H4,servo_error_clutter,1000000,1000000,21675,0,0,0,0.021675,0.021391422069673705,0.02196225284779007,structured_clutter_false_hit_fraction,1e-06,frozen_production_alpha,True,False,seed=101:local_index=0..999999,True,servo_error_present
pfa,pfa_summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202,,,,,,,,,,,,,,,measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H4,servo_error_clutter,1000000,1000000,21688,0,0,0,0.021688,0.021404338341534497,0.02197533647605173,structured_clutter_false_hit_fraction,1e-06,frozen_production_alpha,True,False,seed=202:local_index=0..999999,True,servo_error_present
pfa,pfa_summary.csv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303,,,,,,,,,,,,,,,measured,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,H4,servo_error_clutter,1000000,1000000,21752,0,0,0,0.021752,0.02146792653163591,0.022039747794245484,structured_clutter_false_hit_fraction,1e-06,frozen_production_alpha,True,False,seed=303:local_index=0..999999,True,servo_error_present
