family,level,parameter,value,status,simulate_exit_code,gmticore_exit_code,audit_exit_code,same_as_zero_baseline,rho_median,coherence_gate_pass_fraction,coherence_gate_bypass_fraction,phase_rmse_rad,phase_signature,wideband_delay_ns,amplitude_median_db,csi_coherence,csi_rmse_rad,csi_cancellation_db,p38_k_rad_per_hz,p38_b_rad,gate_rows,gate_bypassed_rows,gate_coherence_mean,cfar_hit_cells,cfar_clusters,cfar_selected,truth_phase_slope_deg_per_pulse,truth_effective_shift_samples,expected_phase_slope_rad_per_hz,measured_slope_rad_per_hz,measured_minus_baseline_slope_rad_per_hz,phase_slope_status,raw_sha256,residual_summary
M2_pulse_varying_differential_phase,zero,channel_impairments.per_pulse_phase_drift_deg,0.0,pass,0,0,0,True,0.9872804299038348,1.0,0.0,0.17848316710917927,nonlinear_or_mixed_trend,0.03599618690042654,-0.041701315126830084,0.998521427142009,0.0560718574794563,25.2911679320938,0.000999101786874235,-0.00820755958557129,39,0,0.981472,2523,64,64,0.0,0.0,,,,,e9821a17871721f34a2d7224af756c9367f8a493203538e5146bc84384d8e042,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/mechanism_estimators/probe_m2_seed2026091011/M2_pulse_varying_differential_phase/zero/residual_texture/residual_texture_summary.json
M2_pulse_varying_differential_phase,weak,channel_impairments.per_pulse_phase_drift_deg,0.05,pass,0,0,0,False,0.9883500698642108,1.0,0.0,0.17829713144928536,nonlinear_or_mixed_trend,0.028940009540233493,-0.04042436664660233,0.99851621837341,0.0561137442240593,25.2746669632467,0.000998765346594155,-0.00745977507904172,39,0,0.981299,2499,59,59,0.05000000000000001,0.0,,,,,de384b66f43b5299ae8c09bee0a02c6811f0c79ddd1d9dbc67467b604b40c5a8,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/mechanism_estimators/probe_m2_seed2026091011/M2_pulse_varying_differential_phase/weak/residual_texture/residual_texture_summary.json
M2_pulse_varying_differential_phase,moderate,channel_impairments.per_pulse_phase_drift_deg,0.2,pass,0,0,0,False,0.9869752766892922,1.0,0.0,0.19151696934525914,nonlinear_or_mixed_trend,0.01904923753469683,-0.019847342934680164,0.998237478185001,0.0615333715597975,24.5022291397914,0.000996152986772358,-0.00524942204356194,39,0,0.97819,2461,55,55,0.20000000000000004,0.0,,,,,d2a01b917fd96bb4df1a7997909be23812ba9a25c9552bf9b94fcdf1317fc9e8,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/mechanism_estimators/probe_m2_seed2026091011/M2_pulse_varying_differential_phase/moderate/residual_texture/residual_texture_summary.json
M2_pulse_varying_differential_phase,strong,channel_impairments.per_pulse_phase_drift_deg,0.5,pass,0,0,0,False,0.9735870227182543,1.0,0.0,0.27890451323951504,constant_offset_or_random_residual,0.015246808222980794,0.14534312752784262,0.996447650231412,0.0904247580078701,21.4076708670262,0.000984107260592282,-0.00147816189564764,39,0,0.960376,2195,45,45,0.5,0.0,,,,,4f8e290e952393625faac49d1d880f7ecef6d8f6e75802c5958d97a2708c3694,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/mechanism_estimators/probe_m2_seed2026091011/M2_pulse_varying_differential_phase/strong/residual_texture/residual_texture_summary.json
