family,level,value,phase_rmse_rad,phase_signature,wideband_delay_ns,csi_rmse_rad,residual_summary
M2_pulse_varying_differential_phase,zero,0.0,0.17848316710917927,nonlinear_or_mixed_trend,0.03599618690042654,0.0560718574794563,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/ai_csi_model_mismatch_formal_m2_seed2026091011/M2_pulse_varying_differential_phase/zero/residual_texture/residual_texture_summary.json
M2_pulse_varying_differential_phase,weak,0.05,0.17829713144928536,nonlinear_or_mixed_trend,0.028940009540233493,0.0561137442240593,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/ai_csi_model_mismatch_formal_m2_seed2026091011/M2_pulse_varying_differential_phase/weak/residual_texture/residual_texture_summary.json
M2_pulse_varying_differential_phase,moderate,0.2,0.19151696934525914,nonlinear_or_mixed_trend,0.01904923753469683,0.0615333715597975,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/ai_csi_model_mismatch_formal_m2_seed2026091011/M2_pulse_varying_differential_phase/moderate/residual_texture/residual_texture_summary.json
M2_pulse_varying_differential_phase,strong,0.5,0.27890451323951504,constant_offset_or_random_residual,0.015246808222980794,0.0904247580078701,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/ai_csi_model_mismatch_formal_m2_seed2026091011/M2_pulse_varying_differential_phase/strong/residual_texture/residual_texture_summary.json
