experiment,target_id,target_fd_truth_hz,target_row_truth,target_range_bin_truth,fa_ctr_wrapped_hz,axis_row0_hz,axis_df_hz,dynamic_support_row_start,dynamic_support_row_end,dynamic_support_fd_start_hz,dynamic_support_fd_end_hz,physical_delay_s,physical_delay_prt,current_integer_delay_prt,go_cfar_alpha,current_scnr_improvement_dB,oracle_all_scnr_improvement_dB,signed_oracle_minus_current_scnr_dB,recoverable_scnr_gap_dB,gpu_production_run,evidence_boundary,condition,condition_label
ai_csi_stage2_typical_1beam_20260908,AI_T01_B31_R2200,-53.2468982695,60,2200,-0.5979441926910024,-650.597944192691,10.0,42,88,-229.10934976915107,227.9134613837691,0.0014166666666666668,1.8416666666666668,2.0,13.44971616743564,21.632312772791675,16.760847395145042,-4.871465377646633,0.0,False,CPU offline replay of current source operators; CUDA production execution not claimed because no NVIDIA driver is available,typical_uniform_clutter,Typical: uniform texture
ai_csi_stage2_nonideal_1beam_20260908,AI_T01_B31_R2200_NONIDEAL,-53.2468982695,60,2200,1.2651924566757309,-648.7348075433242,10.0,42,88,-227.24621311978436,229.7765980331358,0.0014166666666666668,1.8416666666666668,2.0,13.44971616743564,19.665555097706438,14.33267506114814,-5.332880036558297,0.0,False,CPU offline replay of current source operators; CUDA production execution not claimed because no NVIDIA driver is available,nonideal_nonuniform_amp_phase_drop,Non-ideal: nonuniform + amp/phase + drops
