family,mechanism,oracle,status,gmticore_exit_code,delta_cancellation_db,delta_phase_rmse_rad,delta_coherence,current_cancellation_db,oracle_cancellation_db,current_phase_rmse_rad,oracle_phase_rmse_rad,current_coherence,oracle_coherence,oracle_bypass_fraction,input_truth_not_used_by_estimator,manifest,residual_summary,oracle_artifacts,headroom_interpretation
M1_fractional_channel_delay,fractional_channel_delay,inverse_known_fractional_delay_on_raw_channel_2,pass,0,6.763823126211198,-0.14443981338386502,0.021259262604484075,12.6867662322749,19.4505893584861,0.258279011028867,0.113839197645002,0.973068868264005,0.994328130868489,,True,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/ai_csi_model_mismatch_oracle_formal_seed2026091012/M1_fractional_channel_delay/stage2/algorithm_result/period_0000/csi_metrics/20260910_134321_930638/csi_roi_manifest.csv,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/ai_csi_model_mismatch_oracle_formal_seed2026091012/M1_fractional_channel_delay/residual_texture/residual_texture_summary.json,,positive cancellation delta and lower phase RMSE support a recoverable calibration-model component
M2_pulse_varying_differential_phase,pulse_varying_differential_phase,inverse_known_phase_trajectory_on_raw_channel_2,pass,0,3.4214921308537996,-0.032662432734059596,0.002110522208309984,20.9192022401485,24.3406943710023,0.0955201384663031,0.0628577057322435,0.996056030993494,0.998166553201804,,True,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/ai_csi_model_mismatch_oracle_formal_seed2026091012/M2_pulse_varying_differential_phase/stage2/algorithm_result/period_0000/csi_metrics/20260910_134323_802609/csi_roi_manifest.csv,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/ai_csi_model_mismatch_oracle_formal_seed2026091012/M2_pulse_varying_differential_phase/residual_texture/residual_texture_summary.json,,positive cancellation delta and lower phase RMSE support a recoverable calibration-model component
M3_internal_clutter_motion,temporal_decorrelation,perfect_phase_row_upper_bound_without_decorrelation_inversion,pass,,0.20734926329798498,0.18102566799019126,0.0,8.25927858114082,8.466627844438804,0.4027264023631,0.5837520703532912,0.92534842579105,0.92534842579105,0.0,True,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/ai_csi_model_mismatch_formal_seed2026091012/M3_internal_clutter_motion/strong_motion/stage2/algorithm_result/period_0000/csi_metrics/20260910_133543_275130/csi_roi_manifest.csv,,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/ai_csi_model_mismatch_oracle_formal_seed2026091012/M3_internal_clutter_motion,row-wise complex-LS phase improves cancellation only within this small headroom; the remaining residual is consistent with temporal decorrelation rather than a recoverable single phase model
