case_id,condition_id,split,ve_mps,vn_mps,production_exit_code,raw_path,raw_sha256,production_root,status,csi_manifest,csi_valid_cells,csi_cancellation_db,csi_coherence,csi_rmse_rad,csi_status,csi_az_st,csi_az_ed,csi_rg_st,csi_rg_ed,cfar_hit_cells,cfar_clusters,cfar_selected,cfar_test_cells,cfar_pfa,cfar_pfa_definition,cfar_configured_pfa,cfar_summary_found,timing,p4_eval_status,target_detection_pd,target_detection_count,target_false_alarm_count,target_matched_count,target_mean_position_error_m,target_mean_velocity_error_mps
velocity_01,B0_Current,off,-6.0,4.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_01_ve_m6p000_vn_p4p000/off/data/stage2_statistical_newprotocol_period_0000.bin,4021d30fcfabd2acab99acc6e215e06019bc3326805e814b51ec215814748871,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B0_Current/off,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B0_Current/off/stage2/algorithm_result/period_0000/csi_metrics/20260914_123546_176705/csi_roi_manifest.csv,159705.0,2.80594096536519,0.879103883126606,0.570415258808556,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,353,2,2,158184.0,0.0022315784150103678,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123546_176705', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:35:45.976473', 'end_time': '2026-09-14T12:35:46.795464', 'elapsed_ms': '818', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 818.0, 'gmti_processing_ms': 554.0, 'dbs_processing_ms': 44.0, 'detection_ms': 182.0, 'runtime_total_ms': 818.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B0_Current/off/stage2/algorithm_result/period_0000/timing_metrics.csv'}",not_applicable_target_off,,,,,,
velocity_01,B0_Current,target_only,-6.0,4.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_01_ve_m6p000_vn_p4p000/target_only/data/stage2_statistical_newprotocol_period_0000.bin,fa09c8fd0b3c19342d2fa5b437352257e0c9f984c8c27fab902f931e77ab39e0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B0_Current/target_only,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B0_Current/target_only/stage2/algorithm_result/period_0000/csi_metrics/20260914_123547_160726/csi_roi_manifest.csv,159705.0,7.28867793364629,0.913489007640637,0.444364465928167,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,129438,41,41,158184.0,0.8182749203459263,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123547_160726', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:35:46.964830', 'end_time': '2026-09-14T12:35:48.086502', 'elapsed_ms': '1121', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 1121.0, 'gmti_processing_ms': 736.0, 'dbs_processing_ms': 30.0, 'detection_ms': 309.0, 'runtime_total_ms': 1121.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B0_Current/target_only/stage2/algorithm_result/period_0000/timing_metrics.csv'}",completed,0.0,41.0,41.0,0.0,,
velocity_01,B1_Blind_Estimated_Current,on,-6.0,4.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_01_ve_m6p000_vn_p4p000/corrections/blind/on.bin,f252887cf01e7a4fcc82fefb5aa25c3d37d3961c7b7a4cd4afa8ff0b1ab2ad67,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1_Blind_Estimated_Current/on,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1_Blind_Estimated_Current/on/stage2/algorithm_result/period_0000/csi_metrics/20260914_123548_610118/csi_roi_manifest.csv,159705.0,2.80636785927543,0.879119221134341,0.570212077075112,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,377,3,3,158184.0,0.0023833004602235373,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123548_610118', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:35:48.404420', 'end_time': '2026-09-14T12:35:49.194429', 'elapsed_ms': '790', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 790.0, 'gmti_processing_ms': 527.0, 'dbs_processing_ms': 36.0, 'detection_ms': 193.0, 'runtime_total_ms': 790.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1_Blind_Estimated_Current/on/stage2/algorithm_result/period_0000/timing_metrics.csv'}",completed,1.0,3.0,2.0,1.0,20.78962758068952,0.1545402550063697
velocity_01,B1_Blind_Estimated_Current,off,-6.0,4.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_01_ve_m6p000_vn_p4p000/corrections/blind/off.bin,ea166135bb16f44efb6adb7afddc1e84594e4e9fd447e40203e9b67e661119bb,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1_Blind_Estimated_Current/off,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1_Blind_Estimated_Current/off/stage2/algorithm_result/period_0000/csi_metrics/20260914_123549_705618/csi_roi_manifest.csv,159705.0,2.80594585631235,0.879104239074653,0.570414527117908,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,354,2,2,158184.0,0.00223790016689425,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123549_705618', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:35:49.514263', 'end_time': '2026-09-14T12:35:50.332050', 'elapsed_ms': '817', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 817.0, 'gmti_processing_ms': 580.0, 'dbs_processing_ms': 29.0, 'detection_ms': 246.0, 'runtime_total_ms': 817.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1_Blind_Estimated_Current/off/stage2/algorithm_result/period_0000/timing_metrics.csv'}",not_applicable_target_off,,,,,,
velocity_01,B1_Blind_Estimated_Current,target_only,-6.0,4.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_01_ve_m6p000_vn_p4p000/corrections/blind/target_only.bin,17277a998bdf12e2110bfdefdd75bdb5ae3b54d887d910e028b552717de18739,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1_Blind_Estimated_Current/target_only,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1_Blind_Estimated_Current/target_only/stage2/algorithm_result/period_0000/csi_metrics/20260914_123550_727566/csi_roi_manifest.csv,159705.0,7.28873543471579,0.913492659924208,0.444353884350371,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,126627,47,47,158184.0,0.8005044758003338,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123550_727566', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:35:50.515494', 'end_time': '2026-09-14T12:35:51.650556', 'elapsed_ms': '1135', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 1135.0, 'gmti_processing_ms': 700.0, 'dbs_processing_ms': 23.0, 'detection_ms': 282.0, 'runtime_total_ms': 1135.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1_Blind_Estimated_Current/target_only/stage2/algorithm_result/period_0000/timing_metrics.csv'}",completed,1.0,47.0,46.0,1.0,11.055175966138577,0.5237995058648801
velocity_01,B1K_Known_Current,on,-6.0,4.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_01_ve_m6p000_vn_p4p000/corrections/known/on.bin,1e27674dfc4b128e0f59a5b707fa6272d6308e4888741d5d34c56e20959fd621,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1K_Known_Current/on,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1K_Known_Current/on/stage2/algorithm_result/period_0000/csi_metrics/20260914_123552_154268/csi_roi_manifest.csv,159705.0,2.80636740350909,0.879119203146003,0.570212117765464,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,377,3,3,158184.0,0.0023833004602235373,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123552_154268', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:35:51.950744', 'end_time': '2026-09-14T12:35:52.873430', 'elapsed_ms': '922', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 922.0, 'gmti_processing_ms': 651.0, 'dbs_processing_ms': 43.0, 'detection_ms': 238.0, 'runtime_total_ms': 922.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1K_Known_Current/on/stage2/algorithm_result/period_0000/timing_metrics.csv'}",completed,1.0,3.0,2.0,1.0,7.663048031398195,0.14712973959727993
velocity_01,B1K_Known_Current,off,-6.0,4.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_01_ve_m6p000_vn_p4p000/corrections/known/off.bin,7d6ff1aa94d29ad9cbeb661e5a3210d96333bec83a90bf46119bd050c686c65f,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1K_Known_Current/off,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1K_Known_Current/off/stage2/algorithm_result/period_0000/csi_metrics/20260914_123553_377121/csi_roi_manifest.csv,159705.0,2.80594585507806,0.879104222606029,0.570414561181803,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,354,2,2,158184.0,0.00223790016689425,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123553_377121', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:35:53.164044', 'end_time': '2026-09-14T12:35:54.073091', 'elapsed_ms': '909', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 909.0, 'gmti_processing_ms': 647.0, 'dbs_processing_ms': 29.0, 'detection_ms': 197.0, 'runtime_total_ms': 909.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1K_Known_Current/off/stage2/algorithm_result/period_0000/timing_metrics.csv'}",not_applicable_target_off,,,,,,
velocity_01,B1K_Known_Current,target_only,-6.0,4.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_01_ve_m6p000_vn_p4p000/corrections/known/target_only.bin,9b6319cdc4afc126b759c919f1193442ac1b903fe0f32556148034d8580495de,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1K_Known_Current/target_only,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1K_Known_Current/target_only/stage2/algorithm_result/period_0000/csi_metrics/20260914_123554_454849/csi_roi_manifest.csv,159705.0,7.28873332000347,0.913492504309462,0.444354340319493,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,124293,40,40,158184.0,0.7857495069033531,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123554_454849', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:35:54.269488', 'end_time': '2026-09-14T12:35:55.459123', 'elapsed_ms': '1189', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 1189.0, 'gmti_processing_ms': 772.0, 'dbs_processing_ms': 25.0, 'detection_ms': 313.0, 'runtime_total_ms': 1189.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_01/B1K_Known_Current/target_only/stage2/algorithm_result/period_0000/timing_metrics.csv'}",completed,1.0,40.0,39.0,1.0,3.200582889502482,0.1444822181805403
velocity_02,B0_Current,on,-12.0,8.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_02_ve_m12p000_vn_p8p000/on/data/stage2_statistical_newprotocol_period_0000.bin,f8d717a3a8083e40ada750431a14cc224eca4889f650071a01c26c3ad7fff3ab,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B0_Current/on,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B0_Current/on/stage2/algorithm_result/period_0000/csi_metrics/20260914_123609_200200/csi_roi_manifest.csv,159705.0,3.78205510533929,0.869542606110028,0.588687374632756,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,351,3,3,158184.0,0.0022189349112426036,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123609_200200', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:36:08.923328', 'end_time': '2026-09-14T12:36:09.818829', 'elapsed_ms': '895', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 895.0, 'gmti_processing_ms': 556.0, 'dbs_processing_ms': 39.0, 'detection_ms': 181.0, 'runtime_total_ms': 895.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B0_Current/on/stage2/algorithm_result/period_0000/timing_metrics.csv'}",completed,0.0,3.0,3.0,0.0,,
velocity_02,B0_Current,off,-12.0,8.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_02_ve_m12p000_vn_p8p000/off/data/stage2_statistical_newprotocol_period_0000.bin,daeb0c426cace83a7a3fb5e931235b62661f3ca806dd8684ff9a332ebc70a205,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B0_Current/off,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B0_Current/off/stage2/algorithm_result/period_0000/csi_metrics/20260914_123610_309251/csi_roi_manifest.csv,159705.0,2.79211573173922,0.879428240590092,0.5700764659837,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,343,2,2,158184.0,0.002168360896171547,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123610_309251', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:36:10.125730', 'end_time': '2026-09-14T12:36:10.928210', 'elapsed_ms': '802', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 802.0, 'gmti_processing_ms': 574.0, 'dbs_processing_ms': 28.0, 'detection_ms': 190.0, 'runtime_total_ms': 802.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B0_Current/off/stage2/algorithm_result/period_0000/timing_metrics.csv'}",not_applicable_target_off,,,,,,
velocity_02,B0_Current,target_only,-12.0,8.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_02_ve_m12p000_vn_p8p000/target_only/data/stage2_statistical_newprotocol_period_0000.bin,c14e3f8125a4a64b119a8e95e78eb7915a12d6f3429ab8e592658021723760a3,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B0_Current/target_only,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B0_Current/target_only/stage2/algorithm_result/period_0000/csi_metrics/20260914_123611_297902/csi_roi_manifest.csv,159705.0,27.8477364856174,0.999311635750743,0.0407508610932844,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,130543,19,19,158184.0,0.8252604561776159,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123611_297902', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:36:11.113677', 'end_time': '2026-09-14T12:36:12.066247', 'elapsed_ms': '952', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 952.0, 'gmti_processing_ms': 643.0, 'dbs_processing_ms': 43.0, 'detection_ms': 242.0, 'runtime_total_ms': 952.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B0_Current/target_only/stage2/algorithm_result/period_0000/timing_metrics.csv'}",completed,0.0,19.0,19.0,0.0,,
velocity_02,B1_Blind_Estimated_Current,on,-12.0,8.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_02_ve_m12p000_vn_p8p000/corrections/blind/on.bin,ad713bb301bd895544c0a170feb933d475df0f3d08b9c3ee69c78f1f780cc2ec,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1_Blind_Estimated_Current/on,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1_Blind_Estimated_Current/on/stage2/algorithm_result/period_0000/csi_metrics/20260914_123612_598967/csi_roi_manifest.csv,159705.0,3.78226707543151,0.869551350595164,0.588668610472209,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,350,3,3,158184.0,0.0022126131593587215,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123612_598967', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:36:12.373829', 'end_time': '2026-09-14T12:36:13.263807', 'elapsed_ms': '889', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 889.0, 'gmti_processing_ms': 599.0, 'dbs_processing_ms': 41.0, 'detection_ms': 186.0, 'runtime_total_ms': 889.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1_Blind_Estimated_Current/on/stage2/algorithm_result/period_0000/timing_metrics.csv'}",completed,1.0,3.0,2.0,1.0,10.387309406348948,10.208967657412298
velocity_02,B1_Blind_Estimated_Current,off,-12.0,8.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_02_ve_m12p000_vn_p8p000/corrections/blind/off.bin,5708f703e9e0589618223420590c9eb4700c205fb510c4b36d5f10a9ec5dbe73,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1_Blind_Estimated_Current/off,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1_Blind_Estimated_Current/off/stage2/algorithm_result/period_0000/csi_metrics/20260914_123613_797511/csi_roi_manifest.csv,159705.0,2.79212203908114,0.879428691286157,0.570075525493605,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,344,2,2,158184.0,0.002174682648055429,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123613_797511', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:36:13.580550', 'end_time': '2026-09-14T12:36:14.413791', 'elapsed_ms': '833', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 833.0, 'gmti_processing_ms': 569.0, 'dbs_processing_ms': 29.0, 'detection_ms': 209.0, 'runtime_total_ms': 833.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1_Blind_Estimated_Current/off/stage2/algorithm_result/period_0000/timing_metrics.csv'}",not_applicable_target_off,,,,,,
velocity_02,B1_Blind_Estimated_Current,target_only,-12.0,8.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_02_ve_m12p000_vn_p8p000/corrections/blind/target_only.bin,a93846b7d1f74d8f3c7690e74e1f18918dcc457b6d0078ec0237a733d9be0993,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1_Blind_Estimated_Current/target_only,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1_Blind_Estimated_Current/target_only/stage2/algorithm_result/period_0000/csi_metrics/20260914_123614_788506/csi_roi_manifest.csv,159705.0,27.8476820532368,0.999311618360806,0.0407510459982139,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,124292,16,16,158184.0,0.7857431851514691,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123614_788506', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:36:14.586770', 'end_time': '2026-09-14T12:36:15.508737', 'elapsed_ms': '921', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 921.0, 'gmti_processing_ms': 614.0, 'dbs_processing_ms': 35.0, 'detection_ms': 275.0, 'runtime_total_ms': 921.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1_Blind_Estimated_Current/target_only/stage2/algorithm_result/period_0000/timing_metrics.csv'}",completed,1.0,16.0,15.0,1.0,12.983637195364619,4.53763887492595
velocity_02,B1K_Known_Current,on,-12.0,8.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_02_ve_m12p000_vn_p8p000/corrections/known/on.bin,8ee34c95be99b9009d9d2a7c39292b175ff330bde947c28d688a37ea68af1d73,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1K_Known_Current/on,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1K_Known_Current/on/stage2/algorithm_result/period_0000/csi_metrics/20260914_123615_986938/csi_roi_manifest.csv,159705.0,3.78225509127138,0.869550819645482,0.58866968699544,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,352,3,3,158184.0,0.0022252566631264857,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123615_986938', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:36:15.792727', 'end_time': '2026-09-14T12:36:16.567618', 'elapsed_ms': '774', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 774.0, 'gmti_processing_ms': 534.0, 'dbs_processing_ms': 27.0, 'detection_ms': 184.0, 'runtime_total_ms': 774.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1K_Known_Current/on/stage2/algorithm_result/period_0000/timing_metrics.csv'}",completed,1.0,3.0,2.0,1.0,3.38876117898427,10.216378781233477
velocity_02,B1K_Known_Current,off,-12.0,8.0,0,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/cases/velocity_02_ve_m12p000_vn_p8p000/corrections/known/off.bin,97a51ae5e9506faff5ed5fa626002690971db4f62ac9b6f35c552627c3ec7b79,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1K_Known_Current/off,completed,/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1K_Known_Current/off/stage2/algorithm_result/period_0000/csi_metrics/20260914_123617_083625/csi_roi_manifest.csv,159705.0,2.79212190720812,0.879428650060341,0.570075613041253,diagnostic_noise_and_clutter_mixed,46.0,84.0,1.0,4095.0,344,2,2,158184.0,0.002174682648055429,empirical_hit_cells_over_dynamic_band_valid_CUTs,1e-06,True,"{'case_id': 'config', 'run_id': '20260914_123617_083625', 'result_id': 'GMTI01', 'period_id': '-1', 'scope_name': 'main_total', 'start_time': '2026-09-14T12:36:16.874537', 'end_time': '2026-09-14T12:36:17.722766', 'elapsed_ms': '848', 'extra': '', 'selected_scope': 'main_total', 'main_total_ms': 848.0, 'gmti_processing_ms': 597.0, 'dbs_processing_ms': 26.0, 'detection_ms': 220.0, 'runtime_total_ms': 848.0, 'timing_csv': '/home/shy/AIR/SAR+AI/project/PGRCC/outputs/unknown_system_error_end_to_end_20260914/production/velocity_02/B1K_Known_Current/off/stage2/algorithm_result/period_0000/timing_metrics.csv'}",not_applicable_target_off,,,,,,
